nombre_carrera,fecha,categoria,n_masculino,n_femenino,n_desconocido,n_total,categoria_genero
PONTEVEDRA NON-STOP 6-12 HORAS BTT,2015-10-03,EQUIPOS - 1 12 HORAS,0,0,0,0,mixto
PONTEVEDRA NON-STOP 6-12 HORAS BTT,2015-10-03,EQUIPOS - 1 6 HORAS,0,0,0,0,mixto
PONTEVEDRA NON-STOP 6-12 HORAS BTT,2015-10-03,EQUIPOS - 2 12 HORAS,0,0,0,0,mixto
PONTEVEDRA NON-STOP 6-12 HORAS BTT,2015-10-03,EQUIPOS - 2 6 HORAS,0,0,0,0,mixto
PONTEVEDRA NON-STOP 6-12 HORAS BTT,2015-10-03,EQUIPOS - 3 12 HORAS,0,0,0,0,mixto
PONTEVEDRA NON-STOP 6-12 HORAS BTT,2015-10-03,EQUIPOS - 3 6 HORAS,0,0,0,0,mixto
PONTEVEDRA NON-STOP 6-12 HORAS BTT,2015-10-03,EQUIPOS - 4 12 HORAS,0,0,0,0,mixto
POSEIDON RACE CERCEDA,2022-05-29,ELITE OCRA (Inscritos en OCRA España),21,8,0,29,mixto
POSEIDON RACE CERCEDA,2022-05-29,ELITE POSEIDON (No Ocra),18,3,0,21,mixto
POSEIDON RACE CERCEDA,2022-05-29,EQUIPOS POSEIDON,0,0,0,0,mixto
POSEIDON RACE CERCEDA,2022-05-29,GRUPOS DE EDAD OCRA,23,5,0,28,mixto
POSEIDON RACE CERCEDA,2022-05-29,Liga Open Grupos de Edad,24,0,0,24,mixto
POSEIDON RACE CERCEDA,2022-05-29,Liga Open Popular,234,155,0,389,mixto
POSEIDON RACE CERCEDA,2022-05-29,Liga Open Élite,34,10,0,44,mixto
POSEIDON RACE CERCEDA,2022-05-29,Liga Orixe Grupos de Edad,15,0,0,15,mixto
POSEIDON RACE CERCEDA,2022-05-29,Liga Orixe Popular,28,12,0,40,mixto
POSEIDON RACE CERCEDA,2022-05-29,Liga Orixe Élite,19,3,0,22,mixto
POSEIDON RACE CERCEDA,2022-05-29,POPULAR,238,157,0,395,mixto
POSEIDON RACE CERCEDA 2023,2023-05-27,ELITE,20,5,0,25,mixto
POSEIDON RACE CERCEDA 2023,2023-05-27,GRUPOS DE EDAD,13,0,0,13,mixto
POSEIDON RACE CERCEDA 2023,2023-05-27,POPULAR,316,192,0,508,mixto
POSEIDON RACE CERCEDA 2024,2024-05-25,EQUIPOS,0,0,0,0,mixto
POSEIDON RACE CERCEDA 2024,2024-05-25,POPULAR (PARTY),280,206,0,486,mixto
POSEIDON RACE CERCEDA 2024,2024-05-25,POPULAR COMPETITIVA (STARTED),115,41,0,156,mixto
POSEIDON RACE CERCEDA 2024,2024-05-25,ÉLITE,34,7,0,41,mixto
POSEIDON RACE CERCEDA 2025,2025-05-31,EQUIPOS,0,0,0,0,mixto
POSEIDON RACE CERCEDA 2025,2025-05-31,PAREJAS,0,0,0,0,mixto
POSEIDON RACE CERCEDA 2025,2025-05-31,POPULAR COMPETITIVA (STARTED),127,49,0,176,mixto
POSEIDON RACE CERCEDA 2025,2025-05-31,POPULAR PARTY,293,210,0,503,mixto
POSEIDON RACE CERCEDA 2025,2025-05-31,ÉLITE,75,12,0,87,mixto
POSEIDON RACE CERCEDA 2026,2026-05-16,ELITE,58,14,0,72,mixto
POSEIDON RACE CERCEDA 2026,2026-05-16,PAREJAS,28,22,0,50,mixto
POSEIDON RACE CERCEDA 2026,2026-05-16,POPULAR PARTY,191,119,0,310,mixto
POSEIDON RACE CERCEDA 2026,2026-05-16,STARTER,112,57,0,169,mixto
POWER RACE LEON 2018,2018-04-08,RUTA CORTA (52 KM Y 800 M DE DESNIVEL POSITIVO),221,7,0,228,mixto
POWER RACE LEON 2018,2018-04-08,RUTA LARGA (88 KM Y 1700 M DE DESNIVEL POSITIVO),435,12,0,447,mixto
POWER RACE LEON 2018,2018-04-08,RUTA LARGA CUERPOS DEL ESTADO 88KM,20,0,0,20,mixto
POWERADE RACE ALTO DE VEIGA 2016 - ASTORGA,2016-06-05,CORTA (52KM),79,4,0,83,mixto
POWERADE RACE ALTO DE VEIGA 2016 - ASTORGA,2016-06-05,LARGA (77KM),176,11,0,187,mixto
POWERADE RACE BIKE DE LEON,2015-04-12,Equipos Ruta Larga,0,0,0,0,mixto
POWERADE RACE BIKE DE LEON,2015-04-12,RUTA CORTA 54 KM,186,14,0,200,mixto
POWERADE RACE BIKE DE LEON,2015-04-12,RUTA LARGA 77 KM,676,16,0,692,mixto
POWERADE RACE BIKE DE LEON,2015-04-12,RUTA LARGA CUERPOS DE SEGURIDAD DEL ESTADO,78,1,0,79,mixto
POWERADE RACE BIKE DE LEON 2016,2016-04-10,CORTA (50KM),355,19,0,374,mixto
POWERADE RACE BIKE DE LEON 2016,2016-04-10,LARGA (80KM),749,21,0,770,mixto
POWERADE RACE BIKE DE LEON 2016,2016-04-10,RUTA LARGA CUERPOS DE SEGURIDAD DEL ESTADO (80 KM),58,1,0,59,mixto
POWERADE RACE LEÓN 2017,2017-04-02,EQUIPOS POWERADE RACE 2017 LARGA,0,0,0,0,mixto
POWERADE RACE LEÓN 2017,2017-04-02,RUTA CORTA (56 KM Y DESNIVEL POSITIVO DE 600 M),186,15,0,201,mixto
POWERADE RACE LEÓN 2017,2017-04-02,RUTA LARGA (80 KM Y DESNIVEL POSITIVO DE 1300 M),615,23,0,638,mixto
POWERADE RACE LEÓN 2017,2017-04-02,RUTA LARGA CUERPOS DEL ESTADO 80KM,37,0,0,37,mixto
"POWERADE RACE, ALTO VEIGA 2017",2017-07-16,CORTA (53KM),61,2,0,63,mixto
"POWERADE RACE, ALTO VEIGA 2017",2017-07-16,LARGA (78KM),134,9,0,143,mixto
PRETORIAN RACE 2023,2023-10-15,ELITE,21,8,0,29,mixto
PRETORIAN RACE 2023,2023-10-15,GRUPOS DE EDAD,31,6,0,37,mixto
PRETORIAN RACE 2023,2023-10-15,POPULAR,266,176,0,442,mixto
PRETORIAN RACE 2024,2024-05-04,FUN RACE 3.5Km (20-25 obstaculos),2,2,0,4,mixto
PRETORIAN RACE 2024,2024-05-04,POPULAR,182,115,0,297,mixto
PRETORIAN RACE 2024,2024-05-04,POPULAR COMPETITIVA (STARTED),34,17,0,51,mixto
PRETORIAN RACE 2024,2024-05-04,ÉLITE,29,4,0,33,mixto
PRETORIAN RACE 2025,2025-05-03,EQUIPOS,0,0,0,0,mixto
PRETORIAN RACE 2025,2025-05-03,POPULAR,181,124,0,305,mixto
PRETORIAN RACE 2025,2025-05-03,POPULAR COMPETITIVA (STARTED),48,19,0,67,mixto
PRETORIAN RACE 2025,2025-05-03,ÉLITE,20,6,0,26,mixto
PRETORIAN RACE 2026,2026-04-25,ELITE,15,4,0,19,mixto
PRETORIAN RACE 2026,2026-04-25,POPULAR,163,131,0,294,mixto
PRETORIAN RACE 2026,2026-04-25,STARTER,40,18,0,58,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,ELITE OCRA,21,6,0,27,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,ELITE PRETORIAN (NO OCRA),29,5,0,34,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,EQUIPOS PRETORIAN RACE LUGO 2021,0,0,0,0,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,GRUPOS DE EDAD OCRA,21,2,0,23,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,Liga Open Grupos de Edad,17,2,0,19,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,Liga Open Popular,55,18,0,73,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,Liga Open Élite,36,4,0,40,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,Liga Orixe Grupos de Edad,15,1,0,16,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,Liga Orixe Popular,53,17,0,70,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,Liga Orixe Élite,34,2,0,36,mixto
PRETORIAN RACE LUGO 2021,2021-07-24,POPULAR,188,90,0,278,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,ELITE OCRA,20,10,0,30,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,ELITE PRETORIAN,13,3,0,16,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,GRUPOS DE EDAD,42,3,0,45,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,Liga Open Grupos de Edad,39,0,0,39,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,Liga Open Popular,21,8,0,29,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,Liga Open Élite,19,10,0,29,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,Liga Orixe Grupos de Edad,22,0,0,22,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,Liga Orixe Popular,21,7,0,28,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,Liga Orixe Élite,6,4,0,10,mixto
PRETORIAN RACE LUGO 2022,2022-05-13,POPULAR,241,176,0,417,mixto
QUIROGA TRAIL CHALLENGE POWERADE (TRAIL CASTELO + TRAIL DO LOR),2017-05-06,MARATON,14,0,0,14,mixto
QUIROGA TRAIL CHALLENGE POWERADE (TRAIL CASTELO + TRAIL DO LOR),2017-05-06,MINITRAIL,18,5,0,23,mixto
QUIROGA TRAIL CHALLENGE POWERADE (TRAIL CASTELO + TRAIL DO LOR),2017-05-06,TRAIL,38,12,0,50,mixto
QUIROGA TRAIL CHALLENGE POWERADE (TRAIL CASTELO + TRAIL DO LOR),2017-05-06,ULTRA TRAIL,20,2,0,22,mixto
RECINTO FEIRAL,2016-05-07,ADULTOS (2000 Y AÑOS ANTERIORES),358,140,0,498,mixto
RECINTO FEIRAL,2016-05-07,"CATEGORIA ""C"" : 2001 – 2002 - 2003",21,9,0,30,mixto
RECINTO FEIRAL,2016-05-07,CATEGORIA “A” : 2007 – 2008 – 2009,50,55,0,105,mixto
RECINTO FEIRAL,2016-05-07,CATEGORIA “B” : 2004 – 2005 – 2006,27,26,0,53,mixto
RUTA BTTRAIA 2017,2017-04-29,RUTA BTT (DIFICULTAD MEDIA),71,4,0,75,mixto
Ruta BTT X Aniversario CC Terra Cha Vilalba,2023-10-07,CORTA 35km +-600m desnivel,32,3,0,35,mixto
Ruta BTT X Aniversario CC Terra Cha Vilalba,2023-10-07,LARGA 63Km +-1400m desnivel,76,1,0,77,mixto
Ruta BTT X Aniversario CC Terra Cha Vilalba,2023-10-07,MEDIA 50km +-1100m desnivel,48,1,0,49,mixto
SAMURAI XTREME RACE AS PONTES 2016,2016-07-02,EQUIPOS SAMURAI RACE 2016,0,0,0,0,mixto
SAMURAI XTREME RACE AS PONTES 2016,2016-07-02,INDIVIDUAL,455,155,0,610,mixto
SAMURAI XTREME RACE AS PONTES 2017,2017-07-01,ELITE,80,13,0,93,mixto
SAMURAI XTREME RACE AS PONTES 2017,2017-07-01,EQUIPOS SAMURAI RACE 2017,0,0,0,0,mixto
SAMURAI XTREME RACE AS PONTES 2017,2017-07-01,POPULAR,415,143,0,558,mixto
SAMURAI XTREME RACE AS PONTES 2018,2018-07-07,EQUIPOS SAMURAI RACE 2018,0,0,0,0,mixto
SAMURAI XTREME RACE AS PONTES 2018,2018-07-07,TANDA STARTER,37,10,0,47,mixto
SAMURAI XTREME RACE AS PONTES 2018,2018-07-07,TANDAS COMPETITIVAS,96,13,0,109,mixto
SAMURAI XTREME RACE AS PONTES 2018,2018-07-07,TANDAS POPULARES,330,135,0,465,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,COPA OCRA GALICIA ELITE,121,17,0,138,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,COPA OCRA GALICIA POPULAR,347,153,0,500,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,EQUIPOS ELITE,0,0,0,0,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,EQUIPOS POPULAR,0,0,0,0,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,LIGA OCRA GALICIA ELITE,91,16,0,107,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,LIGA OCRA GALICIA POPULAR,335,149,0,484,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,PRUEBA ELITE (Inscritos en OCRA España),34,3,0,37,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,PRUEBA ELITE (NO Inscritos en OCRA España),55,7,0,62,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,PRUEBA GRUPOS DE EDAD (Inscritos en OCRA España),32,7,0,39,mixto
SAMURAI XTREME RACE AS PONTES 2019,2019-07-07,PRUEBA POPULAR,350,154,0,504,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,ELITE OCRA (Inscritos en OCRA España),16,6,0,22,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,ELITE SAMURAI (NO Inscritos en OCRA España),35,7,0,42,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,EQUIPOS SAMURAI 2022,0,0,0,0,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,GRUPOS DE EDAD (Inscritos en OCRA España),48,6,0,54,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,Liga Open Grupos de Edad,45,5,0,50,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,Liga Open Popular,299,129,0,428,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,Liga Open Élite,50,13,0,63,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,Liga Orixe Grupos de Edad,28,2,0,30,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,Liga Orixe Popular,96,44,0,140,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,Liga Orixe Élite,19,6,0,25,mixto
SAMURAI XTREME RACE AS PONTES 2022,2022-07-10,"PRUEBA POPULAR (TANDAS 4, 5, 6, 7 )",309,135,0,444,mixto
SAMURAI XTREME RACE AS PONTES 2023,2023-07-02,ELITE,43,12,0,55,mixto
SAMURAI XTREME RACE AS PONTES 2023,2023-07-02,EQUIPOS SAMURAI ELITE,0,0,0,0,mixto
SAMURAI XTREME RACE AS PONTES 2023,2023-07-02,EQUIPOS SAMURAI POPULAR,0,0,0,0,mixto
SAMURAI XTREME RACE AS PONTES 2023,2023-07-02,GRUPOS DE EDAD,41,8,0,49,mixto
SAMURAI XTREME RACE AS PONTES 2023,2023-07-02,POPULAR,382,254,0,636,mixto
SAN SILVESTRE - A CORUÑA 2010,2010-12-31,Carrera,461,0,0,461,mixto
SAN SILVESTRE CAMARIÑAS,2014-12-28,PROBA ABSOLUTA. DISTANCIA: 5500 M,0,0,0,0,mixto
SAN SILVESTRE CANGAS DE ONIS 2013,2013-12-31,PRUEBA ABSOLUTA. DISTANCIA: 5300 M,0,0,0,0,mixto
SAN SILVESTRE CERCEDENSE 2024,2024-12-29,ABSOLUTA (2009 e anteriores),121,128,0,249,mixto
SAN SILVESTRE CORUÑA 2014,2014-12-31,"CARRERA 7,7KM (1998 en adelante)",1587,616,0,2203,mixto
SAN SILVESTRE DE CANGAS DE ONIS,2012-12-31,Distancia: 5300 m,0,0,0,0,mixto
SAN SILVESTRE DE SILLEDA 2024,2024-12-31,ABSOLUTA (2009 e anteriores),126,83,0,209,mixto
SAN SILVESTRE DE SILLEDA 2025,2025-12-31,ABSOLUTA (2010 e anteriores),155,90,0,245,mixto
SAN SILVESTRE FLUVIAL 2013,2013-12-31,ADULTOS. DISTANCIA: 6500 M,0,0,0,0,mixto
SAN SILVESTRE POLA DE SIERO 2012,2012-12-30,Adultos. Distancia: 5300 m,0,0,0,0,mixto
SAN SILVESTRE RIALTO A CORUÑA 2013,2013-12-31,ADULTOS. DISTANCIA: 7700 M,0,0,0,0,mixto
SAN SILVESTRE RIBADEO 2011 4938m,2011-12-31,Adultos. Distancia: 4938 m,0,0,0,0,mixto
SAN SILVESTRE RIBADEO 2012 4938m,2012-12-31,Proba Absoluta. Distancia: 4938 m,0,0,0,0,mixto
SAN SILVESTRE RIBADEO 2013,2013-12-31,ABSOLUTA. DISTANCIA: 4937 M,0,0,0,0,mixto
SAN SILVESTRE RIBADEO 2014 ADULTOS,2014-12-31,ADULTOS. DISTANCIA: 4938 M,0,0,0,0,mixto
SAN SILVESTRE RIBADEO 2014 MILLA,2014-12-31,MILLA. DISTANCIA: 1150 M,0,0,0,0,mixto
SAN SILVESTRE RIBADEO 2015,2015-12-31,MILLA (2004 AL 2007),29,24,0,53,mixto
SAN SILVESTRE RIBADEO 2015,2015-12-31,MiniSanSilvestre (2008 AL 2011),39,23,0,62,mixto
SAN SILVESTRE RIBADEO 2015,2015-12-31,SAN SILVESTRE (2003 Y ANTERIORES),263,102,0,365,mixto
SAN SILVESTRE RIBADEO 2016,2016-12-31,MILLA (2005 AL 2008),36,21,0,57,mixto
SAN SILVESTRE RIBADEO 2016,2016-12-31,MiniSanSilvestre (2009 AL 2012),41,31,0,72,mixto
SAN SILVESTRE RIBADEO 2016,2016-12-31,SAN SILVESTRE (2004 Y ANTERIORES),303,125,0,428,mixto
SAN SILVESTRE RIBADEO 2017,2017-12-31,MILLA (2006 AL 2009),24,18,0,42,mixto
SAN SILVESTRE RIBADEO 2017,2017-12-31,MINISANSILVESTRE (2010 AL 2013),41,31,0,72,mixto
SAN SILVESTRE RIBADEO 2017,2017-12-31,SAN SILVESTRE (2005 Y ANTERIORES),300,104,0,404,mixto
SAN SILVESTRE RIBADEO 2017,2017-12-31,SAN SILVESTRE EN VEHÍCULO ADAPTADO,1,0,0,1,mixto
SAN SILVESTRE RIBADEO 2018,2018-12-31,MILLA (2007 AL 2010),35,38,0,73,mixto
SAN SILVESTRE RIBADEO 2018,2018-12-31,MINISANSILVESTRE (2011 AL 2014),45,26,0,71,mixto
SAN SILVESTRE RIBADEO 2018,2018-12-31,SAN SILVESTRE (2006 Y ANTERIORES),326,94,0,420,mixto
SAN SILVESTRE RIBADEO 2019,2019-12-31,MILLA (2008 AL 2011),32,17,0,49,mixto
SAN SILVESTRE RIBADEO 2019,2019-12-31,MINISANSILVESTRE (2012 AL 2015),26,20,0,46,mixto
SAN SILVESTRE RIBADEO 2019,2019-12-31,SAN SILVESTRE (2007 Y ANTERIORES),260,99,0,359,mixto
THE WILD RACE 2019,2019-06-29,ELITE,21,1,0,22,mixto
THE WILD RACE 2019,2019-06-29,EQUIPOS,48,12,0,60,mixto
THE WILD RACE 2019,2019-06-29,POPULAR,59,26,0,85,mixto
TOXIZA CLASSIC XTREME,2015-05-03,40KM,49,1,0,50,mixto
TOXIZA CLASSIC XTREME 2016,2016-05-01,19KM,92,11,0,103,mixto
TOXIZA CLASSIC XTREME 2016,2016-05-01,40KM,37,2,0,39,mixto
TRAIL ADVENTURE MUIÑOS DO FOLÓN 2018,2018-03-04,Advance 21k,164,26,0,190,mixto
TRAIL ADVENTURE MUIÑOS DO FOLÓN 2018,2018-03-04,Adventure 12k,134,56,0,190,mixto
TRAIL ADVENTURE MUIÑOS DO FOLÓN 2019,2019-03-10,Advance 21k,160,24,0,184,mixto
TRAIL ADVENTURE MUIÑOS DO FOLÓN 2019,2019-03-10,Adventure 12k,153,70,0,223,mixto
TRAIL ADVENTURE MUIÑOS DO FOLÓN 2020,2020-03-08,Advance 21k,222,38,0,260,mixto
TRAIL ADVENTURE MUIÑOS DO FOLÓN 2020,2020-03-08,Advance 21k (Pontevedra Trail League),22,5,0,27,mixto
TRAIL ADVENTURE MUIÑOS DO FOLÓN 2020,2020-03-08,Adventure 12k,220,97,0,317,mixto
TRAIL ADVENTURE MUIÑOS DO FOLÓN 2021,2021-05-09,ADVENTURE 15KM,325,64,0,389,mixto
TRAIL CUARTO DE LA RIERA (TINEO),2015-05-17,RECORRIDO CORTO,52,26,0,78,mixto
TRAIL CUARTO DE LA RIERA (TINEO),2015-05-17,RECORRIDO LARGO,19,0,0,19,mixto
TRAIL CURTO ARTEIXO (DESNIVEL DE 800 METROS POSITIVOS),2014-11-02,TRAIL CURTO (DESNIVEL DE 800 METROS POSITIVOS). DISTANCIA: 16000 M,0,0,0,0,mixto
TRAIL DE VILATUXE 2016,2016-06-04,MINITRAIL (17.5 KM +850 M),54,25,0,79,mixto
TRAIL DE VILATUXE 2016,2016-06-04,TRAIL (34 KM +2200 M),66,2,0,68,mixto
TRAIL DE VILATUXE 2017,2017-06-04,TRAIL (34 KM +2200 M),93,8,0,101,mixto
TRAIL DE VILATUXE 2017,2017-06-04,TRAIL CURTO (17.5 KM +850 M),110,37,0,147,mixto
TRAIL DESAFIO VIA ROMANA,2019-11-24,MINI TRAIL,53,54,0,107,mixto
TRAIL DESAFIO VIA ROMANA,2019-11-24,TRAIL,78,33,0,111,mixto
TRAIL DESAFIO VIA ROMANA,2019-11-24,TRAIL LONGO,61,10,0,71,mixto
TRAIL DO CASTELO (QUIROGA TRAIL CHALLENGE POWERADE),2017-02-18,MARATON,89,11,0,100,mixto
TRAIL DO CASTELO (QUIROGA TRAIL CHALLENGE POWERADE),2017-02-18,MINITRAIL,68,46,0,114,mixto
TRAIL DO CASTELO (QUIROGA TRAIL CHALLENGE POWERADE),2017-02-18,TRAIL,148,33,0,181,mixto
TRAIL DO CASTELO (QUIROGA TRAIL CHALLENGE POWERADE),2017-02-18,ULTRA,91,7,0,98,mixto
TRAIL DO LOR (QUIROGA TRAIL CHALLENGE POWERADE),2017-05-06,MARATON,39,0,0,39,mixto
TRAIL DO LOR (QUIROGA TRAIL CHALLENGE POWERADE),2017-05-06,MINITRAIL,46,20,0,66,mixto
TRAIL DO LOR (QUIROGA TRAIL CHALLENGE POWERADE),2017-05-06,TRAIL,87,14,0,101,mixto
TRAIL DO LOR (QUIROGA TRAIL CHALLENGE POWERADE),2017-05-06,ULTRA TRAIL,39,2,0,41,mixto
TRAIL DO LOR (QUIROGA),2016-05-07,MINITRAIL,75,19,0,94,mixto
TRAIL DO LOR (QUIROGA),2016-05-07,TRAIL,59,4,0,63,mixto
TRAIL FRAGAS DO EUME 2017,2017-06-18,DE 12 A 15 ANOS,7,1,0,8,mixto
TRAIL FRAGAS DO EUME 2017,2017-06-18,DE 3 A 7 ANOS,22,6,0,28,mixto
TRAIL FRAGAS DO EUME 2017,2017-06-18,DE 8 A 11 ANOS,11,2,0,13,mixto
TRAIL FRAGAS DO EUME 2017,2017-06-18,EQUIPOS TRAIL FRAGAS DO EUME 2017,0,0,0,0,mixto
TRAIL FRAGAS DO EUME 2017,2017-06-18,TRAIL LONGO ( 3000 M DE DESNIVEL ACUMULADO),154,14,0,168,mixto
TRAIL FRAGAS DO EUME 2017,2017-06-18,TRAIL MINI ( 1500 M DE DESNIVEL ACUMULADO),271,95,0,366,mixto
TRAIL HEROICA SACRA 2022,2022-06-26,TRAIL 22K (2004 e anteriores),83,17,0,100,mixto
TRAIL HEROICA SACRA 2022,2022-06-26,"TRAIL CADETE (15,16 y 17 años)",2,0,0,2,mixto
TRAIL HEROICA SACRA 2022,2022-06-26,TRAIL RELEVOS (18 anos cumplidos),13,6,0,19,mixto
TRAIL LONGO ARTEIXO ( DESNIVEL DE 1800 METROS POSITIVOS)),2014-11-02,TRAIL LONGO ( DESNIVEL DE 1800 METROS POSITIVOS). DISTANCIA: 28000 M,0,0,0,0,mixto
TRAIL TERRAS DE PONDAL 2019,2019-08-18,TRAIL CORTO 15.4km (650m+),71,33,0,104,mixto
TRAIL TERRAS DE PONDAL 2019,2019-08-18,TRAIL LARGO 24km (1130m+),72,13,0,85,mixto
TRAIL TERRAS DO MANDEO,2023-11-12,MANDEO PAREJAS,0,0,0,0,mixto
TRAIL TERRAS DO MANDEO,2023-11-12,MANDEO PAREJAS MIXTO,0,0,0,0,mixto
TRAIL TERRAS DO MANDEO,2023-11-12,TRAIL CORTO (450m + aprox),139,38,0,177,mixto
TRAIL TERRAS DO MANDEO,2023-11-12,TRAIL LARGO (1400m + aprox),61,8,0,69,mixto
TRAIL dos PENDELLOS 2016 (AGOLADA),2016-07-17,"TRAIL (34,5 km aprox. 2.000 metros de desnivel acumulado)",39,6,0,45,mixto
TRAIL dos PENDELLOS 2016 (AGOLADA),2016-07-17,TRAIL POR RELEVOS,24,4,0,28,mixto
"TRAIL, MINITRAIL Y ANDAINA CHANDREXA DE QUEIXA 2016",2016-06-19,MINITRAIL (20 KM - DESNIVEL: +1050 MTS. APROX.),53,8,0,61,mixto
"TRAIL, MINITRAIL Y ANDAINA CHANDREXA DE QUEIXA 2016",2016-06-19,TRAIL (33 KM - DESNIVEL: +2000 MTS. APROX.),83,7,0,90,mixto
"TRAVESIA COMBARRO - ISLA DE TAMBO, POIO. 3500M",2014-07-27,RECORRIDO DE 3500 METROS. DISTANCIA: 3500 M,0,0,0,0,mixto
"TRAVESIA COMBARRO - ISLA DE TAMBO, POIO. 5000M",2014-07-27,RECORRIDO DE 5000 METROS. DISTANCIA: 5000 M,0,0,0,0,mixto
TRAVESIA CORUÑA 10000m,2013-09-29,AGUAS ABIERTAS. DISTANCIA: 10000 M,0,0,0,0,mixto
TRAVESIA DESAFÍO SANTANDER ISLAS CIES 2018,2018-08-25,TRAVESIA,121,16,0,137,mixto
TRAVESIA DESAFÍO SANTANDER ISLAS CIES 2019,2019-08-31,TRAVESIA,96,18,0,114,mixto
TRAVESIA LA HEROICA GRAN PREMIO DEPUTACION DE LUGO. 7ª et III Copa de España de Aguas Abiertas,2017-08-12,LA HEROICA CON NEOPRENO (10000 MTS),17,3,0,20,mixto
TRAVESIA LA HEROICA GRAN PREMIO DEPUTACION DE LUGO. 7ª et III Copa de España de Aguas Abiertas,2017-08-12,LA HEROICA SIN NEOPRENO (10000 MTS),105,21,0,126,mixto
TRAVESIA LA HEROICA GRAN PREMIO DEPUTACION DE LUGO. 7ª et III Copa de España de Aguas Abiertas,2017-08-12,TRAVESIA DE 2500 MTS CON NEOPRENO,5,5,0,10,mixto
TRAVESIA LA HEROICA GRAN PREMIO DEPUTACION DE LUGO. 7ª et III Copa de España de Aguas Abiertas,2017-08-12,TRAVESIA DE 2500 MTS SIN NEOPRENO,63,55,0,118,mixto
TRAVESIA LA HEROICA GRAN PREMIO DEPUTACION DE LUGO. 7ª et III Copa de España de Aguas Abiertas,2017-08-12,TRAVESIA DE 5000 MTS CON NEOPRENO,15,0,0,15,mixto
TRAVESIA LA HEROICA GRAN PREMIO DEPUTACION DE LUGO. 7ª et III Copa de España de Aguas Abiertas,2017-08-12,TRAVESIA DE 5000 MTS SIN NEOPRENO,121,42,0,163,mixto
TRAVESIA LA HEROICA GRAN PREMIO DEPUTACION DE LUGO. 7ª et III Copa de España de Aguas Abiertas,2017-08-12,TRAVESÍA POPULAR (600 MTS),23,23,0,46,mixto
TRAVESÍA AO DIQUE 50 ANOS,2022-07-25,1200m (Categoría A-B)(2007 e posteriores),17,17,0,34,mixto
TRAVESÍA AO DIQUE 50 ANOS,2022-07-25,1200m (Categorías E-F-G) (2002 e anteriores),20,12,0,32,mixto
TRAVESÍA AO DIQUE 50 ANOS,2022-07-25,2300m (Categoria C-D) (2003-2006),2,3,0,5,mixto
TRAVESÍA AO DIQUE 50 ANOS,2022-07-25,3500m (Categoria H) (2008 e anteriores),56,18,0,74,mixto
TREPAVIÑAS 2013 BTT,2013-10-06,MARCHA BTT . DISTANCIA: 45.77 KM,0,0,0,0,mixto
TREPAVIÑAS 2013 CARRERA CARRERA APIE,2013-10-06,MARATON . DISTANCIA: 45770 M,0,0,0,0,mixto
TREPAVIÑAS 2013 CARRERA CARRERA APIE,2013-10-06,MEDIA MARATON . DISTANCIA: 23710 M,0,0,0,0,mixto
TRIATLON LAGO DE AS PONTES 2026,2026-06-28,CTO GALEGO,111,23,0,134,mixto
