fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,modalidad
iter5,Embarrocat - Aitona - 10K,2018-05-20,Domingo,10.0,road running,Absoluta/General,27,98,AITONA,Segrià,Lleida,RUN_10
iter5,Embarrocat - Aitona - 10K,2019-05-19,Domingo,10.0,road running,Absoluta/General,39,95,AITONA,Segrià,Lleida,RUN_10
iter5,Embarrocat - Aitona - 10K,2021-05-23,Domingo,10.0,road running,Absoluta/General,5,15,AITONA,Segrià,Lleida,RUN_10
iter5,Embarrocat - Aitona - 10K,2022-05-22,Domingo,10.0,road running,Absoluta/General,30,74,AITONA,Segrià,Lleida,RUN_10
iter5,Embarrocat - Aitona - 10K,2023-05-21,Domingo,10.0,road running,Absoluta/General,23,76,AITONA,Segrià,Lleida,RUN_10
iter5,Embarrocat - Aitona - 10K,2024-05-19,Domingo,10.0,road running,Absoluta/General,37,110,AITONA,Segrià,Lleida,RUN_10
iter5,Embarrocat - Aitona - 10K,2025-05-18,Domingo,10.0,road running,Absoluta/General,40,108,AITONA,Segrià,Lleida,RUN_10
iter5,Embarrocat - Aitona - 10K,2026-05-17,Domingo,10.0,road running,Absoluta/General,35,92,AITONA,Segrià,Lleida,RUN_10
iter5,"Embarrocat - Aitona - 5,5K",2018-05-20,Domingo,5.0,road running,Absoluta/General,45,32,AITONA,Segrià,Lleida,RUN_5
iter5,"Embarrocat - Aitona - 5,5K",2019-05-19,Domingo,5.0,road running,Absoluta/General,31,42,AITONA,Segrià,Lleida,RUN_5
iter5,"Embarrocat - Aitona - 5,5K",2021-05-23,Domingo,5.0,road running,Absoluta/General,6,16,AITONA,Segrià,Lleida,RUN_5
iter5,"Embarrocat - Aitona - 5,5K",2022-05-22,Domingo,5.0,road running,Absoluta/General,25,31,AITONA,Segrià,Lleida,RUN_5
iter5,"Embarrocat - Aitona - 5,5K",2023-05-21,Domingo,5.0,road running,Absoluta/General,47,48,AITONA,Segrià,Lleida,RUN_5
iter5,"Embarrocat - Aitona - 5,5K",2024-05-19,Domingo,5.0,road running,Absoluta/General,41,54,AITONA,Segrià,Lleida,RUN_5
iter5,"Embarrocat - Aitona - 5,5K",2025-05-18,Domingo,5.0,road running,Absoluta/General,97,76,AITONA,Segrià,Lleida,RUN_5
iter5,"Embarrocat - Aitona - 5,5K",2026-05-17,Domingo,5.0,road running,Absoluta/General,105,90,AITONA,Segrià,Lleida,RUN_5
iter5,Entre Vinyes Celer Tomàs Cusiné - 14K,2022-11-06,Domingo,10.0,road running,Absoluta/General,12,36,EL VILOSELL,Garrigues,Lleida,RUN_10
iter5,Entre Vinyes Celer Tomàs Cusiné - 14K,2023-10-22,Domingo,10.0,road running,Absoluta/General,6,20,EL VILOSELL,Garrigues,Lleida,RUN_10
iter5,Entre Vinyes Celer Tomàs Cusiné - 14K,2024-11-10,Domingo,10.0,road running,Absoluta/General,6,19,EL VILOSELL,Garrigues,Lleida,RUN_10
iter5,Entre Vinyes Celer Tomàs Cusiné - 7K,2022-11-06,Domingo,5.0,road running,Absoluta/General,125,84,EL VILOSELL,Garrigues,Lleida,RUN_5
iter5,Entre Vinyes Celer Tomàs Cusiné - 7K,2023-10-22,Domingo,5.0,road running,Absoluta/General,72,61,EL VILOSELL,Garrigues,Lleida,RUN_5
iter5,Entre Vinyes Celer Tomàs Cusiné - 7K,2024-11-10,Domingo,5.0,road running,Absoluta/General,77,40,EL VILOSELL,Garrigues,Lleida,RUN_5
iter5,Entre cabanes - Preixana - 13k,2021-12-12,Domingo,10.0,road running,Absoluta/General,24,62,PREIXANA,Urgell,Lleida,RUN_10
iter5,Entre cabanes - Preixana - 13k,2022-12-11,Domingo,10.0,road running,Absoluta/General,27,61,PREIXANA,Urgell,Lleida,RUN_10
iter5,Entre cabanes - Preixana - 13k,2023-12-17,Domingo,10.0,road running,Absoluta/General,13,38,PREIXANA,Urgell,Lleida,RUN_10
iter5,Entre cabanes - Preixana - 13k,2024-12-15,Domingo,10.0,road running,Absoluta/General,20,46,PREIXANA,Urgell,Lleida,RUN_10
iter5,Entre cabanes - Preixana - 13k,2025-12-14,Domingo,10.0,road running,Absoluta/General,40,52,PREIXANA,Urgell,Lleida,RUN_10
iter5,Entre cabanes - Preixana - 23k,2021-12-12,Domingo,21.097,road running,Absoluta/General,7,53,PREIXANA,Urgell,Lleida,RUN_MM
iter5,Entre cabanes - Preixana - 23k,2022-12-11,Domingo,21.097,road running,Absoluta/General,11,42,PREIXANA,Urgell,Lleida,RUN_MM
iter5,Entre cabanes - Preixana - 23k,2023-12-17,Domingo,21.097,road running,Absoluta/General,12,42,PREIXANA,Urgell,Lleida,RUN_MM
iter5,Entre cabanes - Preixana - 23k,2024-12-15,Domingo,21.097,road running,Absoluta/General,8,50,PREIXANA,Urgell,Lleida,RUN_MM
iter5,Entre cabanes - Preixana - 23k,2025-12-14,Domingo,21.097,road running,Absoluta/General,12,52,PREIXANA,Urgell,Lleida,RUN_MM
iter5,Entre cabanes - Preixana - 6k,2023-12-17,Domingo,5.0,road running,Absoluta/General,13,23,PREIXANA,Urgell,Lleida,RUN_5
iter5,Entre cabanes - Preixana - 6k,2024-12-15,Domingo,5.0,road running,Absoluta/General,30,34,PREIXANA,Urgell,Lleida,RUN_5
iter5,Entre cabanes - Preixana - 6k,2025-12-14,Domingo,5.0,road running,Absoluta/General,22,40,PREIXANA,Urgell,Lleida,RUN_5
iter5,Era Nocturna - Vielha - 10K,2013-08-03,Sábado,10.0,road running,Absoluta/General,54,95,VIELHA,Val d'Aran,Lleida,RUN_10
iter5,"Ermita de Loreto - Bràfim - 13,9K",2013-04-06,Sábado,0.0,trail running,Absoluta/General,44,276,BRÀFIM,Alt Camp,Tarragona,TRAIL
iter5,Fiestas San Ramón - Barbastro - 10K,2013-06-22,Sábado,10.0,road running,Absoluta/General,38,188,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Fiestas San Ramón - Barbastro - 10K,2015-06-13,Sábado,10.0,road running,Absoluta/General,34,90,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Fiestas San Ramón - Barbastro - 10K,2016-06-19,Domingo,10.0,road running,Absoluta/General,11,75,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Fiestas San Ramón - Barbastro - 5K,2015-06-13,Sábado,5.0,road running,Absoluta/General,12,33,BARBASTRO,Barcelonès,Catalunya,RUN_5
iter5,Fiestas San Ramón - Barbastro - 5K,2016-06-19,Domingo,5.0,road running,Absoluta/General,10,31,BARBASTRO,Barcelonès,Catalunya,RUN_5
iter5,Final Nacional de Cros (JEEC) - ALVF 2013,2025-03-30,Domingo,0.0,road running,Absoluta/General,45,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - ALVF 2014,2025-03-30,Domingo,0.0,road running,Absoluta/General,65,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - ALVM 2013,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,61,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - ALVM 2014,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,61,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - BENF 2015,2025-03-30,Domingo,0.0,road running,Absoluta/General,48,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - BENF 2016,2025-03-30,Domingo,0.0,road running,Absoluta/General,53,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - BENM 2015,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,43,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - BENM 2016,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,49,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - CADF 2009,2025-03-30,Domingo,0.0,road running,Absoluta/General,10,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - CADF 2010,2025-03-30,Domingo,0.0,road running,Absoluta/General,16,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - CADM 2009,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,22,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - CADM 2010,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,23,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - INFF 2011,2025-03-30,Domingo,0.0,road running,Absoluta/General,29,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - INFF 2012,2025-03-30,Domingo,0.0,road running,Absoluta/General,37,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - INFM 2011,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,38,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - INFM 2012,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,34,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - JUVF 2007,2025-03-30,Domingo,0.0,road running,Absoluta/General,3,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - JUVF 2008,2025-03-30,Domingo,0.0,road running,Absoluta/General,6,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - JUVM 2007,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,4,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - JUVM 2008,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,10,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - SENF,2025-03-30,Domingo,0.0,road running,Absoluta/General,4,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - SENM,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,6,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - VETF,2025-03-30,Domingo,0.0,road running,Absoluta/General,12,0,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros (JEEC) - VETM,2025-03-30,Domingo,0.0,road running,Absoluta/General,0,13,ARBECA,Garrigues,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Aleví F 2011,2023-03-26,Domingo,0.0,road running,Absoluta/General,49,0,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Aleví F 2012,2023-03-26,Domingo,0.0,road running,Absoluta/General,31,0,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Aleví M 2011,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,47,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Aleví M 2012,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,47,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Benjamí F 2013,2023-03-26,Domingo,0.0,road running,Absoluta/General,33,0,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Benjamí F 2014,2023-03-26,Domingo,0.0,road running,Absoluta/General,43,0,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Benjamí M 2013,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,48,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Benjamí M 2014,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,54,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Cadet F,2023-03-26,Domingo,0.0,road running,Absoluta/General,28,0,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Cadet M,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,30,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Infantil F,2023-03-26,Domingo,0.0,road running,Absoluta/General,58,1,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Infantil M,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,46,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Juvenil F,2023-03-26,Domingo,0.0,road running,Absoluta/General,11,0,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Juvenil M,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,14,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Prebenjamí F 2015,2023-03-26,Domingo,0.0,road running,Absoluta/General,32,0,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Prebenjamí F 2016,2023-03-26,Domingo,0.0,road running,Absoluta/General,26,0,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Prebenjamí M 2015,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,49,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Final Nacional de Cros - Sidamon - Prebenjamí M 2016,2023-03-26,Domingo,0.0,road running,Absoluta/General,0,36,SIDAMON,Pla d'Urgell,Lleida,CROS
iter5,Fruit Trail - Aitona,2015-03-22,Domingo,0.0,trail running,Absoluta/General,33,84,AITONA,Segrià,Lleida,TRAIL
iter5,Fruit Trail - Aitona,2016-03-20,Domingo,0.0,trail running,Absoluta/General,33,93,AITONA,Segrià,Lleida,TRAIL
iter5,Fruit Trail - Aitona - MINI,2016-03-20,Domingo,0.0,trail running,Absoluta/General,5,4,AITONA,Segrià,Lleida,TRAIL
iter5,Gaig Blau - Castelldans - 10K,2013-09-22,Domingo,10.0,road running,Absoluta/General,7,28,CASTELLDANS,Garrigues,Lleida,RUN_10
iter5,Gaig Blau - Castelldans - 10K,2014-06-28,Sábado,10.0,road running,Absoluta/General,8,34,CASTELLDANS,Garrigues,Lleida,RUN_10
iter5,Gaig Blau - Castelldans - 10K,2015-06-27,Sábado,10.0,road running,Absoluta/General,10,28,CASTELLDANS,Garrigues,Lleida,RUN_10
iter5,Gaig Blau - Castelldans - 10K,2018-09-01,Sábado,10.0,road running,Absoluta/General,7,20,CASTELLDANS,Garrigues,Lleida,RUN_10
iter5,Gaig Blau - Castelldans - 6K,2013-09-22,Domingo,5.0,road running,Absoluta/General,3,4,CASTELLDANS,Garrigues,Lleida,RUN_5
iter5,Gaig Blau - Castelldans - 6K,2014-06-28,Sábado,5.0,road running,Absoluta/General,14,29,CASTELLDANS,Garrigues,Lleida,RUN_5
iter5,Gaig Blau - Castelldans - 6K,2015-06-27,Sábado,5.0,road running,Absoluta/General,21,24,CASTELLDANS,Garrigues,Lleida,RUN_5
iter5,Gaig Blau - Castelldans - 6K,2018-09-01,Sábado,5.0,road running,Absoluta/General,15,24,CASTELLDANS,Garrigues,Lleida,RUN_5
iter5,Gaig Blau - Castelldans - TRAIL,2014-06-28,Sábado,0.0,trail running,Absoluta/General,10,63,CASTELLDANS,Garrigues,Lleida,TRAIL
iter5,Gaig Blau - Castelldans - TRAIL,2015-06-27,Sábado,0.0,trail running,Absoluta/General,4,58,CASTELLDANS,Garrigues,Lleida,TRAIL
iter5,Gaig Blau - Castelldans - TRAIL,2018-09-01,Sábado,0.0,trail running,Absoluta/General,9,31,CASTELLDANS,Garrigues,Lleida,TRAIL
iter5,Gos - Massoteres - 10K,2018-08-17,Viernes,10.0,road running,Absoluta/General,15,50,MASSOTERES,Segarra,Lleida,RUN_10
iter5,Gos - Massoteres - 10K,2019-09-01,Domingo,10.0,road running,Absoluta/General,6,34,MASSOTERES,Segarra,Lleida,RUN_10
iter5,Gos - Massoteres - 10K,2022-08-19,Viernes,10.0,road running,Absoluta/General,15,48,MASSOTERES,Segarra,Lleida,RUN_10
iter5,Gos - Massoteres - 10K,2023-08-18,Viernes,10.0,road running,Absoluta/General,10,43,MASSOTERES,Segarra,Lleida,RUN_10
iter5,Gos - Massoteres - 10K,2024-08-16,Viernes,10.0,road running,Absoluta/General,7,50,MASSOTERES,Segarra,Lleida,RUN_10
iter5,Gos - Massoteres - 8K,2025-08-14,Jueves,10.0,road running,Absoluta/General,13,53,MASSOTERES,Segarra,Lleida,RUN_10
iter5,Gos - Massoteres - Caminada 6K,2018-08-17,Viernes,5.0,road running,Absoluta/General,49,26,MASSOTERES,Segarra,Lleida,RUN_5
iter5,Gos - Massoteres - Caminada 6K,2019-09-01,Domingo,5.0,road running,Absoluta/General,23,10,MASSOTERES,Segarra,Lleida,RUN_5
iter5,Gran Premi Marxa Vendrell - 10km - ABS F,2026-01-17,Sábado,0.0,marcha,Absoluta/General,23,0,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - 10km - ABS M,2026-01-17,Sábado,0.0,marcha,Absoluta/General,0,15,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - 1km - Sub10 F,2026-01-17,Sábado,0.0,marcha,Absoluta/General,1,0,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - 2km - Sub12 F,2026-01-17,Sábado,0.0,marcha,Absoluta/General,5,0,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - 2km - Sub12 M,2026-01-17,Sábado,0.0,marcha,Absoluta/General,0,7,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - 3km - Sub14 F,2026-01-17,Sábado,0.0,marcha,Absoluta/General,7,0,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - 3km - Sub14 M,2026-01-17,Sábado,0.0,marcha,Absoluta/General,0,7,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - 5km - Sub16 F,2026-01-17,Sábado,0.0,marcha,Absoluta/General,14,0,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - 5km - Sub16 M,2026-01-17,Sábado,0.0,marcha,Absoluta/General,0,9,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - Mitja Marató - ABS F,2026-01-17,Sábado,0.0,marcha,Absoluta/General,14,0,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Gran Premi Marxa Vendrell - Mitja Marató - ABS M,2026-01-17,Sábado,0.0,marcha,Absoluta/General,0,14,COMA-RUGA,Baix Penedès,Tarragona,MARXA_ATLETICA
iter5,Guineu - Vilanova - 10K,2011-06-11,Sábado,10.0,road running,Absoluta/General,49,249,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2012-06-09,Sábado,10.0,road running,Absoluta/General,43,234,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2013-06-02,Domingo,10.0,road running,Absoluta/General,92,300,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2014-06-01,Domingo,10.0,road running,Absoluta/General,40,165,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2015-06-07,Domingo,10.0,road running,Absoluta/General,28,131,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2016-06-05,Domingo,10.0,road running,Absoluta/General,30,149,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2017-06-04,Domingo,10.0,road running,Absoluta/General,37,125,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2018-06-03,Domingo,10.0,road running,Absoluta/General,27,131,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2019-06-02,Domingo,10.0,road running,Absoluta/General,23,110,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2022-06-05,Domingo,10.0,road running,Absoluta/General,8,61,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2023-06-11,Domingo,10.0,road running,Absoluta/General,25,88,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2024-06-16,Domingo,10.0,road running,Absoluta/General,20,77,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2025-06-14,Sábado,10.0,road running,Absoluta/General,30,76,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 10K,2026-06-13,Sábado,10.0,road running,Absoluta/General,17,79,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_10
iter5,Guineu - Vilanova - 5K,2011-06-11,Sábado,5.0,road running,Absoluta/General,22,28,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2012-06-09,Sábado,5.0,road running,Absoluta/General,35,38,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2013-06-02,Domingo,5.0,road running,Absoluta/General,80,30,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2014-06-01,Domingo,5.0,road running,Absoluta/General,45,41,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2015-06-07,Domingo,5.0,road running,Absoluta/General,33,33,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2016-06-05,Domingo,5.0,road running,Absoluta/General,46,53,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2017-06-04,Domingo,5.0,road running,Absoluta/General,44,51,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2018-06-03,Domingo,5.0,road running,Absoluta/General,41,54,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2019-06-02,Domingo,5.0,road running,Absoluta/General,37,55,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2022-06-05,Domingo,5.0,road running,Absoluta/General,29,32,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2023-06-11,Domingo,5.0,road running,Absoluta/General,33,58,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2024-06-16,Domingo,5.0,road running,Absoluta/General,40,54,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2025-06-14,Sábado,5.0,road running,Absoluta/General,54,70,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Guineu - Vilanova - 5K,2026-06-13,Sábado,5.0,road running,Absoluta/General,57,70,VILANOVA DE BELLPUIG,Pla d'Urgell,Lleida,RUN_5
iter5,Ibers - Arbeca - 10K,2014-04-13,Domingo,10.0,road running,Absoluta/General,46,197,ARBECA,Garrigues,Lleida,RUN_10
iter5,Ibers - Arbeca - 10K,2015-03-29,Domingo,10.0,road running,Absoluta/General,40,173,ARBECA,Garrigues,Lleida,RUN_10
iter5,Ibers - Arbeca - 5K,2014-04-13,Domingo,5.0,road running,Absoluta/General,58,59,ARBECA,Garrigues,Lleida,RUN_5
iter5,Ibers - Arbeca - 5K,2015-03-29,Domingo,5.0,road running,Absoluta/General,44,58,ARBECA,Garrigues,Lleida,RUN_5
iter5,Indiot - Mollerussa - 10K,2021-12-26,Domingo,10.0,road running,Absoluta/General,58,198,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_10
iter5,Indiot - Mollerussa - 10K,2022-12-26,Lunes,10.0,road running,Absoluta/General,55,206,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_10
iter5,Indiot - Mollerussa - 10K,2023-12-26,Martes,10.0,road running,Absoluta/General,53,197,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_10
iter5,Indiot - Mollerussa - 10K,2024-12-26,Jueves,10.0,road running,Absoluta/General,67,241,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_10
iter5,Indiot - Mollerussa - 10K,2025-12-26,Viernes,10.0,road running,Absoluta/General,83,257,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_10
iter5,Indiot - Mollerussa - 5K,2021-12-26,Domingo,5.0,road running,Absoluta/General,64,64,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 5K,2022-12-26,Lunes,5.0,road running,Absoluta/General,84,104,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 5K,2023-12-26,Martes,5.0,road running,Absoluta/General,98,108,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 5K,2024-12-26,Jueves,5.0,road running,Absoluta/General,119,143,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 5K,2025-12-26,Viernes,5.0,road running,Absoluta/General,136,137,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 8K,2011-12-26,Lunes,5.0,road running,Absoluta/General,78,271,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 8K,2012-12-26,Miércoles,5.0,road running,Absoluta/General,124,335,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 8K,2013-12-26,Jueves,5.0,road running,Absoluta/General,125,343,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 8K,2014-12-26,Viernes,5.0,road running,Absoluta/General,142,308,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 8K,2015-12-26,Sábado,5.0,road running,Absoluta/General,139,327,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Indiot - Mollerussa - 8K,2016-12-26,Lunes,5.0,road running,Absoluta/General,133,329,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
