fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,categoria_genero,modalidad
ccnorte,I CARRERA POPULAR VENTORRILLO 2013,2013-07-14,Domingo,4.76,road running,Absoluta/General,0,0,Santa Comba,O Xallas,Galicia,0,mixto,PRUEBA ABSOLUTA
ccnorte,I CARRERA POPULAR VENTORRILLO. MENORES 2013,2013-07-14,Domingo,0.845,road running,Infantil,0,0,,,,0,mixto,BENJAMIN Y ALEVIN
ccnorte,I CARRERA POPULAR VENTORRILLO. MENORES 2013,2013-07-14,Domingo,2.09,road running,Infantil,0,0,,,,0,mixto,CADETE Y JUVENIL
ccnorte,I CARRERA POPULAR VENTORRILLO. MENORES 2013,2013-07-14,Domingo,1.4,road running,Infantil,0,0,,,,0,mixto,INFANTIL
ccnorte,I CARRERA POPULAR VILLA DE SARRIA 10 KM 2013,2013-06-02,Domingo,10.0,road running,Absoluta/General,0,0,Zuia,Gorbeialdea,Araba / Álava,0,mixto,PRUEBA ABSOLUTA
ccnorte,I CARRERA SOLIDARIA 'KILOMETROS QUE AYUDAN',2016-06-12,Domingo,6.0,road running,Absoluta/General,19,57,,,,0,mixto,CARRERA
ccnorte,I CARRERA SOLIDARIA A FAVOR DE AFECTADOS POR CÁNCER HEMATOLÓGICO Y TRASPLANTADOS DE MÉDULA ÓSEA 2013,2013-09-22,Domingo,5.0,road running,Absoluta/General,0,0,Burgos,,Castilla y León,0,mixto,PRUEBA ABSOLUTA
ccnorte,"I CARRERA SOLIDARIA DE LUGO “LA VIDA ES UNA CARRERA ,VEN A GANARLA”",2015-06-14,Domingo,0.0,road running,Absoluta/General,48,72,,,,0,mixto,CARRERA POPULAR
ccnorte,I CARRERA SOLIDARIA DULCES LESSONS (GIJÓN),2016-02-07,Domingo,0.0,road running,Absoluta/General,337,379,,,,0,mixto,CATEGORÍAS SUPERIORES
ccnorte,I CARRERA SOLIDARIA FUNDACIÓN REAL MADRID OURENSE,2016-10-02,Domingo,0.0,road running,Absoluta/General,47,197,Xinzo de Limia,A Limia,Ourense,0,mixto,ADULTOS
ccnorte,I CARRERA SOLIDARIA FUNDACIÓN REAL MADRID OURENSE,2016-10-02,Domingo,0.0,road running,Infantil,24,34,Xinzo de Limia,A Limia,Ourense,0,mixto,BENJAMINES Y ALEVINES
ccnorte,I CARRERA SOLIDARIA FUNDACIÓN REAL MADRID OURENSE,2016-10-02,Domingo,0.0,road running,Infantil,13,24,Xinzo de Limia,A Limia,Ourense,0,mixto,INFANTILES Y CADETES
ccnorte,I CARRERA SOLIDARIA GT MOTIVE. PRUEBA ABSOLUTA,2014-09-27,Sábado,5.0,road running,Absoluta/General,0,0,,,,0,mixto,PRUEBA ABSOLUTA
ccnorte,I CARRERA SOLIDARIA GT MOTIVE. PRUEBAS BENJAMIN E INFANTIL,2014-09-27,Sábado,0.04,road running,Infantil,0,0,Jerez de la Frontera,Campiña de Jerez,Andalucía,0,mixto,PRUEBA BENJAMIN
ccnorte,I CARRERA SOLIDARIA GT MOTIVE. PRUEBAS BENJAMIN E INFANTIL,2014-09-27,Sábado,0.2,road running,Infantil,0,0,Jerez de la Frontera,Campiña de Jerez,Andalucía,0,mixto,PRUEBA INFANTIL
ccnorte,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. ABSOLUTA,2012-10-20,Sábado,0.0,road running,Absoluta/General,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. ABSOLUTA
ccnorte,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. ALEVINES,2012-10-20,Sábado,0.0,road running,Infantil,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. ALEVINES
ccnorte,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. BENJAMINES,2012-10-20,Sábado,0.0,road running,Infantil,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. BENJAMINES
ccnorte,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. INFANTILES CADETES Y JUVENILES MUJERES,2012-10-20,Sábado,0.0,road running,Infantil,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. INFANTILES CADETES Y JUVENILES MUJERES
ccnorte,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. INFANTILES Y CADETES HOMBRES,2012-10-20,Sábado,0.0,road running,Infantil,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. I CARRERA POPULAR LOS ROSALES. INFANTILES Y CADETES HOMBRES
ccnorte,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. ABSOLUTA,2012-11-04,Domingo,0.0,road running,Absoluta/General,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. ABSOLUTA
ccnorte,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. ALEVIN,2012-11-04,Domingo,0.0,road running,Infantil,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. ALEVIN
ccnorte,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. BENXAMIN,2012-11-04,Domingo,0.0,road running,Infantil,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. BENXAMIN
ccnorte,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. INFANTIL Y CADETE,2012-11-04,Domingo,0.0,road running,Infantil,0,0,Flix,Ribera d'Ebre,Tarragona,0,mixto,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. INFANTIL Y CADETE
ccnorte,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. XUVENIL,2012-11-04,Domingo,0.0,road running,Infantil,0,0,,,,0,mixto,I CIRCUITO CORUÑA CORRE. II CARRERA POPULAR NOVO MESOIRO. XUVENIL
ccnorte,I CIRCUITO CP SAUDABLES CorreSAN. Cidade Da Cultura,2012-10-14,Domingo,0.0,road running,Absoluta/General,0,0,Higueruelas,La Serranía,Comunitat Valenciana,0,mixto,I CIRCUITO CP SAUDABLES CorreSAN. Cidade Da Cultura
ccnorte,"I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ""As Pontes""",2017-07-08,Sábado,0.0,Otros,Absoluta/General,9,13,As Pontes de García Rodríguez,O Eume,Galicia,0,mixto,KIDS
ccnorte,"I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ""As Pontes""",2017-07-08,Sábado,0.0,Otros,Absoluta/General,1,16,As Pontes de García Rodríguez,O Eume,Galicia,0,mixto,TRAVESIA PRO
ccnorte,"I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ""As Pontes""",2017-07-08,Sábado,0.0,Otros,Absoluta/General,20,16,As Pontes de García Rodríguez,O Eume,Galicia,0,mixto,TRAVESIA PRO CORTA
ccnorte,"I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ""LAXE""",2017-07-29,Sábado,0.0,Otros,Absoluta/General,24,23,,,,0,mixto,KIDS
ccnorte,"I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ""LAXE""",2017-07-29,Sábado,0.0,Otros,Absoluta/General,7,34,,,,0,mixto,TRAVESIA PRO
ccnorte,"I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ""LAXE""",2017-07-29,Sábado,0.0,Otros,Absoluta/General,11,27,,,,0,mixto,TRAVESIA PRO CORTA
ccnorte,I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO A POBRA,2017-08-15,Martes,0.0,Otros,Absoluta/General,11,19,Puebla de Sanabria,,Zamora,0,mixto,KIDS
ccnorte,I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO A POBRA,2017-08-15,Martes,0.0,Otros,Absoluta/General,14,28,Puebla de Sanabria,,Zamora,0,mixto,TRAVESIA PRO
ccnorte,I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO A POBRA,2017-08-15,Martes,0.0,Otros,Absoluta/General,20,23,Puebla de Sanabria,,Zamora,0,mixto,TRAVESIA PRO CORTA
ccnorte,I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ARTEIXO,2017-09-09,Sábado,0.0,Otros,Absoluta/General,11,8,,,,0,mixto,KIDS
ccnorte,I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ARTEIXO,2017-09-09,Sábado,0.0,Otros,Absoluta/General,3,10,,,,0,mixto,TRAVESIA PRO
ccnorte,I CIRCUITO DE TRAVESÍAS DE OBSTÁCULOS ENKIPRO ARTEIXO,2017-09-09,Sábado,0.0,Otros,Absoluta/General,14,15,,,,0,mixto,TRAVESIA PRO CORTA
ccnorte,I COMPETICION CIUDAD DE A CORUÑA MARCHA NORDICA,2017-03-05,Domingo,0.0,marcha,Absoluta/General,44,28,Huelva,Comarca Metropolitana de Huelva,Huelva,0,mixto,MARCHA NORDICA
ccnorte,I CORRENDO POR VIGO 2012,2012-01-08,Domingo,8.0,road running,Absoluta/General,0,0,O Porriño,Vigo,Galicia,0,mixto,Proba Absoluta
ccnorte,I CROSS COUNTRY CABANAS 2014,2014-03-09,Domingo,3.7,road running,Absoluta/General,0,0,,,,0,mixto,PRUEBA ABSOLUTA
ccnorte,I CROSS COUNTRY LUGO,2014-03-02,Domingo,3.9,road running,Absoluta/General,0,0,,,,0,mixto,PRUEBA ABSOLUTA
ccnorte,I CROSS COUNTRY PONTEVEDRA,2014-02-23,Domingo,4.0,road running,Absoluta/General,0,0,,,,0,mixto,PRUEBA ABSOLUTA
ccnorte,I CROSS COUNTRY VILALBA 2014,2014-02-02,Domingo,3.8,road running,Absoluta/General,0,0,,,,0,mixto,PRUEBA ABSOLUTA
ccnorte,"I CROSS PONTE ROMANA. ""HOMENAXE A PALELAS""",2017-03-05,Domingo,0.0,road running,Absoluta/General,33,140,,,,0,mixto,ABSOLUTA POPULAR
ccnorte,"I CROSS PONTE ROMANA. ""HOMENAXE A PALELAS""",2017-03-05,Domingo,0.0,road running,Infantil,12,13,,,,0,mixto,ALEVIN
ccnorte,"I CROSS PONTE ROMANA. ""HOMENAXE A PALELAS""",2017-03-05,Domingo,0.0,road running,Infantil,9,18,,,,0,mixto,BENJAMIN
ccnorte,"I CROSS PONTE ROMANA. ""HOMENAXE A PALELAS""",2017-03-05,Domingo,0.0,road running,Infantil,6,9,,,,0,mixto,CADETE / JUVENIL
ccnorte,"I CROSS PONTE ROMANA. ""HOMENAXE A PALELAS""",2017-03-05,Domingo,0.0,road running,Infantil,16,7,,,,0,mixto,INFANTIL
ccnorte,I CTO. GALEGO DE AUGAS ABERTAS,2017-09-16,Sábado,0.0,Otros,Infantil,14,11,,,,0,mixto,CATEGORÍA ALEVÍN
ccnorte,I CTO. GALEGO DE AUGAS ABERTAS,2017-09-16,Sábado,0.0,Otros,Infantil,14,19,,,,0,mixto,CATEGORÍA INFANTIL
ccnorte,I CTO. GALEGO DE AUGAS ABERTAS,2017-09-16,Sábado,0.0,Otros,Infantil,12,32,,,,0,mixto,"CATEGORÍAS JUNIOR-1, JUNIOR-2 Y SENIOR"
ccnorte,I CTO. GALEGO DE AUGAS ABERTAS,2017-09-16,Sábado,0.0,Otros,Mayores/Veteranos,15,40,,,,0,mixto,CATEGORÍAS MÁSTER
ccnorte,I Carreira 10 km Nocturna BurelaBonita,2016-07-23,Sábado,10.0,road running,Absoluta/General,21,130,,,,0,mixto,CARREIRA
ccnorte,I Carreira da Ostra ARCADE - SOUTOMAIOR 2014,2014-07-27,Domingo,5.0,road running,Absoluta/General,0,0,A Calle,Vigo,Galicia,0,mixto,PROBA ABSOLUTA
ccnorte,I Carrera Popular Matogrande,2016-01-10,Domingo,0.0,road running,Absoluta/General,224,657,A Coruña,A Coruña,Galicia,0,mixto,Adultos
ccnorte,I Carrera Popular Matogrande,2016-01-10,Domingo,0.0,road running,Infantil,28,40,A Coruña,A Coruña,Galicia,0,mixto,Alevín
ccnorte,I Carrera Popular Matogrande,2016-01-10,Domingo,0.0,road running,Infantil,36,27,A Coruña,A Coruña,Galicia,0,mixto,Benjamín
ccnorte,I Carrera Popular Matogrande,2016-01-10,Domingo,0.0,road running,Infantil,20,17,A Coruña,A Coruña,Galicia,0,mixto,Infantil
ccnorte,I Carrera Popular Matogrande,2016-01-10,Domingo,0.0,road running,Infantil,12,27,A Coruña,A Coruña,Galicia,0,mixto,Juvenil-Cadete
ccnorte,I Carrera Solidaria Cafés Toscaf,2015-09-27,Domingo,0.0,road running,Absoluta/General,42,104,,,,0,mixto,ABSOLUTA
ccnorte,I DESAFÍO B/R BALMORI 2014,2014-06-29,Domingo,31.5,Otros,Absoluta/General,0,0,,,,0,mixto,ADULTOS
ccnorte,I DESCENSO A NADO CONCELLO DE SALVATERRA DE MIÑO,2025-08-23,Sábado,1.0,road running,Absoluta/General,8,10,A Carreira,Betanzos,Galicia,0,mixto,
ccnorte,I DESCENSO A NADO CONCELLO DE SALVATERRA DE MIÑO,2025-08-23,Sábado,1.0,road running,Absoluta/General,2,6,A Carreira,Betanzos,Galicia,0,mixto,POPULAR
ccnorte,I DESCENSO A NADO CONCELLO DE SALVATERRA DE MIÑO,2025-08-23,Sábado,2.5,road running,Absoluta/General,4,9,A Carreira,Betanzos,Galicia,0,mixto,
ccnorte,I DESCENSO A NADO CONCELLO DE SALVATERRA DE MIÑO,2025-08-23,Sábado,4.0,road running,Elite,11,17,A Carreira,Betanzos,Galicia,0,mixto,ELITE
ccnorte,I DESCENSO A NADO CONCELLO DE SALVATERRA DE MIÑO,2025-08-23,Sábado,4.0,Otros,Mayores/Veteranos,22,23,A Carreira,Betanzos,Galicia,0,mixto,MASTER
ccnorte,I DUATLON CONCELLO DE COSPEITO VILA DE MUIMENTA,2025-04-26,Sábado,0.0,Multidisciplina,Absoluta/General,29,0,Carballeda de Avia,O Ribeiro,Ourense,0,femenino,FEMENINA
ccnorte,I DUATLON CONCELLO DE COSPEITO VILA DE MUIMENTA,2025-04-26,Sábado,0.0,Multidisciplina,Absoluta/General,0,85,Carballeda de Avia,O Ribeiro,Ourense,0,masculino,MASCULINA
ccnorte,I DUATLON CONCELLO DE COSPEITO VILA DE MUIMENTA,2025-04-26,Sábado,0.0,Multidisciplina,Otros,2,6,Carballeda de Avia,O Ribeiro,Ourense,0,mixto,PROMOCION
ccnorte,I DÚATLON CROS CONCELLO DE SADA,2019-02-24,Domingo,0.0,Multidisciplina,Absoluta/General,0,0,Sada,Zangozerria,Navarra,0,mixto,Femeninia
ccnorte,I DÚATLON CROS CONCELLO DE SADA,2019-02-24,Domingo,0.0,Multidisciplina,Absoluta/General,0,97,Sada,Zangozerria,Navarra,0,masculino,Masculina
ccnorte,I DÚATLON DE MORAÑA,2020-03-08,Domingo,0.0,Multidisciplina,Absoluta/General,0,62,Moraña,Caldas,Galicia,0,mixto,A
ccnorte,I DÚATLON DE MORAÑA,2020-03-08,Domingo,0.0,Multidisciplina,Absoluta/General,0,36,Moraña,Caldas,Galicia,0,mixto,B
ccnorte,I DÚATLON DE MORAÑA,2020-03-08,Domingo,0.0,Multidisciplina,Absoluta/General,0,0,Moraña,Caldas,Galicia,0,femenino,FEMENINA
ccnorte,I DÚATLON DE MORAÑA,2020-03-08,Domingo,0.0,road running,Absoluta/General,5,14,Moraña,Caldas,Galicia,0,mixto,POPULAR
ccnorte,I Dúatlon Concello de Poio,2019-02-03,Domingo,0.0,Multidisciplina,Absoluta/General,23,0,Poio,Pontevedra,Galicia,0,femenino,FEMENINA
ccnorte,I Dúatlon Concello de Poio,2019-02-03,Domingo,0.0,Multidisciplina,Absoluta/General,0,97,Poio,Pontevedra,Galicia,0,masculino,MASCULINA
ccnorte,I Dúatlon Concello de Riveira - Memorial Jesús e Vicente,2016-03-13,Domingo,0.0,road running,Absoluta/General,0,61,Sevilla,,Sevilla,0,mixto,Popular
ccnorte,I Dúatlon Concello de Riveira - Memorial Jesús e Vicente,2016-03-13,Domingo,0.0,road running,Absoluta/General,14,75,Sevilla,,Sevilla,0,mixto,Élite
ccnorte,I Dúatlon Cros Cerdedo-Cotobade,2019-12-08,Domingo,0.0,Multidisciplina,Absoluta/General,8,0,,,,0,femenino,FEMENINO
ccnorte,I Dúatlon Cros Cerdedo-Cotobade,2019-12-08,Domingo,0.0,Multidisciplina,Absoluta/General,0,61,,,,0,masculino,MASCULINO
ccnorte,I Dúatlon Torre dos Andrade Concello de Vilalba,2026-04-19,Domingo,0.0,Multidisciplina,Absoluta/General,21,0,Vilalba,Terra Chá,Lugo,0,femenino,FEMENINA
ccnorte,I Dúatlon Torre dos Andrade Concello de Vilalba,2026-04-19,Domingo,0.0,Multidisciplina,Absoluta/General,0,61,Vilalba,Terra Chá,Lugo,0,masculino,MASCULINA
ccnorte,I Dúatlon Torre dos Andrade Concello de Vilalba Remudas,2026-04-19,Domingo,0.0,Multidisciplina,Absoluta/General,0,0,,,,7,mixto,REMUDAS CTO
ccnorte,I Dúatlon Torre dos Andrade Concello de Vilalba Remudas,2026-04-19,Domingo,0.0,Multidisciplina,Absoluta/General,0,0,,,,5,mixto,REMUDAS OPEN
ccnorte,I Dúatlon de estrada San Cibrao das Viñas,2019-04-07,Domingo,0.0,road running,Absoluta/General,0,0,San Cibrao das Viñas,Ourense,Ourense,0,mixto,Absoluta
ccnorte,I Dúatlon de estrada San Cibrao das Viñas,2019-04-07,Domingo,0.0,road running,Absoluta/General,0,0,San Cibrao das Viñas,Ourense,Ourense,0,mixto,Popular
ccnorte,I EDICIÓN DA CARREIRA POPULAR DE TERNERA GALLEGA. ADULTOS,2014-09-13,Sábado,5.5,road running,Absoluta/General,0,0,,,,0,mixto,ADULTOS
ccnorte,I EDICIÓN DA CARREIRA POPULAR DE TERNERA GALLEGA. NENOS,2014-09-13,Sábado,0.6,road running,Infantil,0,0,,,,0,mixto,BENXAMIN ALEVIN
ccnorte,I EDICIÓN DA CARREIRA POPULAR DE TERNERA GALLEGA. NENOS,2014-09-13,Sábado,1.2,road running,Infantil,0,0,,,,0,mixto,INFANTIL CADETE
ccnorte,I GRAN FONDO BTT RUTAS DE OURENSE,2016-05-07,Sábado,62.0,Ciclismo y btt,Absoluta/General,3,90,Maceda,Allariz-Maceda,Ourense,0,mixto,BRONCE – – de desnivel +
ccnorte,I GRAN FONDO BTT RUTAS DE OURENSE,2016-05-07,Sábado,0.0,Ciclismo y btt,Equipos,0,0,Maceda,Allariz-Maceda,Ourense,0,mixto,EQUIPOS - GRAN FONDO BTT RUTAS DE OURENSE - ORO - 2 Integrantes
ccnorte,I GRAN FONDO BTT RUTAS DE OURENSE,2016-05-07,Sábado,160.0,Ciclismo y btt,Equipos,0,12,Maceda,Allariz-Maceda,Ourense,0,mixto,ORO EQUIPOS DE 2– - de desnivel +
ccnorte,I GRAN FONDO BTT RUTAS DE OURENSE,2016-05-07,Sábado,160.0,Ciclismo y btt,Absoluta/General,0,20,Maceda,Allariz-Maceda,Ourense,0,mixto,ORO INDIVIDUAL– - de desnivel +
ccnorte,I GRAN FONDO BTT RUTAS DE OURENSE,2016-05-07,Sábado,125.0,Ciclismo y btt,Absoluta/General,0,31,Maceda,Allariz-Maceda,Ourense,0,mixto,PLATA – – de desnivel +
ccnorte,I GRAN FONDO BTT RUTAS DE OURENSE,2016-05-07,Sábado,33.0,road running,Absoluta/General,5,29,Maceda,Allariz-Maceda,Ourense,0,mixto,POPULAR – – de desnivel +
ccnorte,I LEGUA CIUDAD DE VALLADOLID 2013,2013-09-15,Domingo,5.5,Otros,Absoluta/General,0,0,Valladolid,,Valladolid,0,mixto,LEGUA
ccnorte,I LEGUA IRMANDIÑA (VIMIANZO),2015-06-26,Viernes,0.0,road running,Absoluta/General,30,88,,,,0,mixto,CATEGORÍAS ABSOLUTAS
ccnorte,I LEGUA IRMANDIÑA (VIMIANZO),2015-06-26,Viernes,0.0,Otros,Infantil,5,4,,,,0,mixto,CATEGORÍAS BENXAMÍN E ALEVIN
ccnorte,I LEGUA IRMANDIÑA (VIMIANZO),2015-06-26,Viernes,0.0,Otros,Infantil,2,11,,,,0,mixto,"CATEGORÍAS INFANTIL, CADETE E XUVENIL"
ccnorte,I MARCHA-CARRERA POR LA IGUALDAD CIUDAD DE PONTEVEDRA,2020-03-08,Domingo,0.0,road running,Absoluta/General,244,115,Pontevedra,Pontevedra,Galicia,0,mixto,MARCHA-CARRERA
ccnorte,I MARCHA-CARRERA POR LA IGUALDAD CIUDAD DE PONTEVEDRA,2020-03-08,Domingo,0.0,marcha,Otros,1,0,Pontevedra,Pontevedra,Galicia,0,mixto,Marcha para personas con discapacidad
ccnorte,I MEDIA MARATON CIUDAD DE OVIEDO 2014,2014-06-15,Domingo,21.097,road running,Absoluta/General,0,0,Oviedo,,Asturias / Asturies,0,mixto,ADULTOS
ccnorte,I MEDIA MARATON SOLIDARIA ZONA ABERTA VILAGARCIA DE AROUSA 2012,2012-11-25,Domingo,21.097,road running,Absoluta/General,0,0,Santiago de Compostela,Santiago,Galicia,0,mixto,I MEDIA MARATON SOLIDARIA ZONA ABERTA VILAGARCIA DE AROUSA 2012
ccnorte,I MEDIO MARATÓN CIDADE DE LUGO – DIARIO EL PROGRESO,2017-05-14,Domingo,21.097,road running,Absoluta/General,55,533,Badajoz,,Badajoz,0,mixto,MEDIO MARATON
ccnorte,I MILLA POPULAR URBANA CONCELLO DE LOURENZÁ,2017-07-29,Sábado,0.0,road running,Infantil,4,0,Vilanova,A Mariña Central,Lugo,0,mixto,CADETE XUVENIL-PROMESA
ccnorte,I MILLA POPULAR URBANA CONCELLO DE LOURENZÁ,2017-07-29,Sábado,0.0,road running,Infantil,0,13,Vilanova,A Mariña Central,Lugo,0,mixto,CADETE XUVENIL-PROMESA MASC
ccnorte,I MILLA POPULAR URBANA CONCELLO DE LOURENZÁ,2017-07-29,Sábado,0.0,road running,Absoluta/General,0,29,Vilanova,A Mariña Central,Lugo,0,mixto,SENIOR
ccnorte,I MILLA POPULAR URBANA CONCELLO DE LOURENZÁ,2017-07-29,Sábado,0.0,road running,Mayores/Veteranos,7,0,Vilanova,A Mariña Central,Lugo,0,mixto,SENIOR E VETERANS
ccnorte,I MILLA POPULAR URBANA CONCELLO DE LOURENZÁ,2017-07-29,Sábado,0.0,road running,Mayores/Veteranos,0,28,Vilanova,A Mariña Central,Lugo,0,mixto,"VETERANOS A , VETERANOS C e VETERANOS D"
ccnorte,I MILLA URBANA 40 ANIVERSARIO LUCUS,2024-10-12,Sábado,0.0,road running,Absoluta/General,0,12,,,,0,mixto,MILLA
ccnorte,I MILLA URBANA 40 ANIVERSARIO LUCUS,2024-10-12,Sábado,0.0,road running,Absoluta/General,12,0,,,,0,mixto,MILLA FEMININA
ccnorte,I MIÑO RADIKAL (PROBA CON OBSTÁCULOS EN OURENSE),2015-02-22,Domingo,0.0,Otros,Equipos,0,0,Maceda,Allariz-Maceda,Ourense,0,mixto,Equipos Mixtos
ccnorte,I MIÑO RADIKAL (PROBA CON OBSTÁCULOS EN OURENSE),2015-02-22,Domingo,0.0,Otros,Absoluta/General,121,308,Maceda,Allariz-Maceda,Ourense,0,mixto,PROBA DE OBSTÁCULOS
ccnorte,I Marcha Cicloturista Concello de Lourenzá,2017-09-10,Domingo,0.0,Ciclismo y btt,Absoluta/General,1,58,Vilanova,A Mariña Central,Lugo,0,mixto,Cronoescalada á Cadeira por Tovar
ccnorte,I Media Maratón de Ferrol La Departamental,2014-09-28,Domingo,21.097,road running,Absoluta/General,0,0,Murcia,Área Metropolitana de Murcia,Región de Murcia,0,mixto,MEDIA MARATÓN DE FERROL
ccnorte,I NIGHT TRAIL QUIROGA,2016-07-30,Sábado,16.0,trail running,Absoluta/General,19,59,Quiroga,Quiroga,Lugo,0,mixto,TRAIL
ccnorte,I NIGHT TRAIL QUIROGA,2016-07-30,Sábado,8.0,trail running,Absoluta/General,50,56,Quiroga,Quiroga,Lugo,0,mixto,TRAIL
ccnorte,I OCR CHANTADA WOLF SURVIVAL RACE,2018-09-23,Domingo,0.0,Otros,Absoluta/General,15,76,,,,0,mixto,COMPETITIVA
ccnorte,I OCR CHANTADA WOLF SURVIVAL RACE,2018-09-23,Domingo,0.0,Otros,Equipos,0,0,,,,0,mixto,EQUIPOS OCR CHANTADA WOLF SURVIVAL RACE
ccnorte,I OCR CHANTADA WOLF SURVIVAL RACE,2018-09-23,Domingo,0.0,road running,Absoluta/General,87,191,,,,0,mixto,POPULAR
ccnorte,I OCR CHANTADA WOLF SURVIVAL RACE,2018-09-23,Domingo,0.0,Otros,Absoluta/General,1,32,,,,0,mixto,STARTER
ccnorte,I OKTOBERBIKE CAMPELO 2017,2017-03-19,Domingo,0.0,Ciclismo y btt,Absoluta/General,4,133,,,,0,mixto,BTT-MTB
ccnorte,I RETO SUBE E BAIXA EXPOGRELO ABADIN,2025-03-01,Sábado,0.0,road running,Absoluta/General,18,63,,,,0,mixto,ABSOLUTA
ccnorte,I RETO SUBE E BAIXA EXPOGRELO ABADIN,2025-03-01,Sábado,0.0,Otros,Infantil,7,5,,,,0,mixto,SUB10 - SUB12
ccnorte,I RETO SUBE E BAIXA EXPOGRELO ABADIN,2025-03-01,Sábado,0.0,Otros,Infantil,3,4,,,,0,mixto,SUB14 - SUB16
ccnorte,I RUTA BTT CAMPASPERO – CIRCUITO SPRINTERCHIP BTT SERIES – 1ª ETAPA.,2016-04-10,Domingo,0.0,road running,Absoluta/General,5,180,Aranjuez,,Comunidad de Madrid,0,mixto,RUTA ORO
ccnorte,I RUTA BTT CAMPASPERO – CIRCUITO SPRINTERCHIP BTT SERIES – 1ª ETAPA.,2016-04-10,Domingo,0.0,road running,Absoluta/General,12,103,Aranjuez,,Comunidad de Madrid,0,mixto,RUTA PLATA
ccnorte,"I SAN SILVESTRE DE MOS ""PET FRIENDLY""",2023-12-31,Domingo,3.5,road running,Absoluta/General,33,25,,,,0,mixto,
ccnorte,"I SAN SILVESTRE DE MOS ""PET FRIENDLY""",2023-12-31,Domingo,7.0,road running,Absoluta/General,8,32,,,,0,mixto,
ccnorte,I SANITAS MARCA RUNNING SERIES DE VIGO,2015-10-04,Domingo,10.0,road running,Absoluta/General,11,60,Vigo,Vigo,Galicia,0,mixto,
ccnorte,I SANITAS MARCA RUNNING SERIES DE VIGO,2015-10-04,Domingo,5.0,road running,Absoluta/General,5,25,Vigo,Vigo,Galicia,0,mixto,
ccnorte,I SUBIDA A LAGOS DE COVADONGA,2014-06-29,Domingo,13.5,Otros,Absoluta/General,0,0,Cangas de Onís,,Asturias / Asturies,0,mixto,SUBIDA LAGOS
ccnorte,I SUBIDA A MONTEALEGRE,2015-03-22,Domingo,0.0,Otros,Equipos,0,0,Ourense,Ourense,Ourense,0,mixto,EQUIPOS MIXTOS
ccnorte,I SUBIDA A MONTEALEGRE,2015-03-22,Domingo,0.0,Otros,Absoluta/General,14,54,Ourense,Ourense,Ourense,0,mixto,SUBIDA )
ccnorte,I TRAIL A FUME DE CAROZO 2023,2023-09-02,Sábado,16.0,trail running,Absoluta/General,10,41,Abadín,Terra Chá,Lugo,0,mixto,TRAIL
ccnorte,I TRAIL A FUME DE CAROZO 2023,2023-09-02,Sábado,25.0,trail running,Absoluta/General,5,23,Abadín,Terra Chá,Lugo,0,mixto,TRAIL
