event_id,nom_cursa,data,lloc,modalitat_nom,modalitat_codi,estat_esdeveniment,error_detall,total_classificats,classificat_h,classificat_d,classificat_total,classificat_sexe_desconegut,DNF_h,DNF_d,DNF_total,DSQ_h,DSQ_d,DSQ_total,DNS_h,DNS_d,DNS_total,estat_desconegut_h,estat_desconegut_d,estat_desconegut_sexe_desconegut,esport
564,RALLY GUALCHOS,2017-10-01,Gualchos (Granada),"6,5 Km/vuelta",67,ok,,5,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Rally
514,VII RUSTICA TRAIL RACE,2017-09-24,Huétor Tájar (Granada),Varias,56,ok,,52,47,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
538,MEDIA LEGUA GRUESA PURCHENA 2017,2017-09-24,Purchena (Almería),21 Km y 9 Km,58,ok,,43,38,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
545,"VIII TRIATLON CROS ""CIUDAD DE TIJOLA"" & DESAFIO LUCIA - GERIAL",2017-09-24,Tíjola (Almería),Varias,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/GENERAL_SPRINT_-_M_1.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlón Cros
494,CARRERA POPULAR DE GÁDOR 2017,2017-09-23,Gádor (Almería),10 Km,49,ok,,194,148,46,194,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
510,ALPUJARRA MAGNA GF,2017-09-23,Lanjarón (Granada),166 o 128 Km,105,ok,,273,267,6,273,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
541,"III MARATÓN DE MTB CIUDAD DE TARIFA ""ENTRE DOS PARQUES""",2017-09-23,Tarifa (Cádiz),61 Km,45,ok,,162,158,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0,Maraton BTT
544,VIII TRAIL VALLE DE LOS GUÁJARES,2017-09-23,"Guajares, Los (Granada)",22 y 12 Km,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/clasificacion_trail.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
560,XIV CICLODEPORTIVA MARTINEZ OLIVER,2017-09-16,Gérgal (Almería),160 Km,31,ok,,316,311,5,316,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcha Cicloturista
513,II TRIATLON CROS SEXITANO #387,2017-09-10,Almuñécar (Granada),1 - 20 - 6 Km,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/1_GENERAL_-_M.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlón Cros
548,MUNTASIL 2017,2017-09-10,Monachil (Granada),"15,5",3936,ok,,84,80,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,Cronoescalada
472,II TRAIL NOCTURNO DEHESA DE SANTA FÉ,2017-09-09,Santa Fe (Granada),24 o 16 km,33,ok,,95,84,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
493,CARRERA POPULAR DE VERA 2017,2017-09-09,Vera (Almería),10 Km,36,ok,,179,142,37,179,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
519,"II CARRERA POPULAR DURCAL SOLIDARIA ""AUPA""",2017-09-09,Dúrcal (Granada),6 Km,3935,ok,,113,85,28,113,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
492,CARRERA POPULAR DE TÍJOLA 2017,2017-09-02,Tíjola (Almería),10 Km,,error,extraccio: 404 Client Error: Not Found for url: https://www.cruzandolameta.es/clasificaciones/v2/resultados/carrera-popular-de-tijola-2017---492/4/?genero=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
531,"III DESAFÍO ""CASTILLEJO DE NÍVAR""",2017-09-01,Nívar (Granada),10 Km,35,ok,,82,67,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,Mixta
518,II TRIATLÓN CROS CIUDAD DE ROQUETAS,2017-08-27,Roquetas de Mar (Almería),500m-10kms-4kms,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/GENERAL_-_M_2_1.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlon Cros
521,GRAN PREMIO MURGIVERDE 10KM ALMERIMAR 2017,2017-08-27,"Ejido, El (Almería)",10 Km,,sense_resultats,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
491,CARRERA POPULAR DE BALANEGRA 2017,2017-08-26,Balanegra (Almería),"8,5 Km",1,ok,,166,123,43,166,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
549,"TRAVESÍA A NADO DE SAN JOSÉ, NÍJAR",2017-08-26,Níjar (Almería),Varias,3932,ok,,65,49,16,65,0,0,0,0,0,0,0,0,0,0,0,0,0,Travesía a nado
533,XVIII CROSS DEL PESTIÑO,2017-08-25,Vélez de Benaudalla (Granada),"4,5 Km",3848,ok,,107,72,35,107,0,0,0,0,0,0,0,0,0,0,0,0,0,Cross Urbano
520,IV TRAIL NOCTURNO VILLA DE ALFACAR,2017-08-23,Alfacar (Granada),10 Km,3491,ok,,153,135,18,153,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
534,XXXV TRAVESIA A NADO DEL PUERTO DE ALMERIA,2017-08-20,Almería (Almería),Varias,3929,ok,,42,35,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,Travesía a nado
546,II ACUATLÓN CIUDAD DE ALMERIA,2017-08-19,Almería (Almería),"2,5 Km - 1 Km - 2,5 Km",,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/GENERAL_-_M_4.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acuatlón
535,3ªCARRERA POPULAR ALAMEDILLA - LA SOLANA,2017-08-13,Alamedilla (Granada),12 Km,3928,ok,,114,69,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
542,I TRIATLÓN DE ADRA,2017-08-13,Adra (Almería),FLASH: 150M-4KMS-1KM,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/GENERAL_-_M_3.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlon
543,RINRAN RUNNING 2017,2017-08-13,Jerez del Marquesado (Granada),20 o 12 Km,3926,ok,,70,57,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
539,I FLAMENCO SUMMER RUNNIG,2017-08-05,Almería (Almería),13 Km,3918,ok,,217,179,38,217,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
478,4ª CARRERA EL GRUPO S.C.A.,2017-07-29,Gualchos (Granada),Varias,3908,ok,,219,187,32,219,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
489,CARRERA POPULAR DE PULPÍ 2017,2017-07-29,Pulpí (Almería),7 Km,3913,ok,,204,164,40,204,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
515,IV TRAVESÍA A NADO RUBÉN ROMERO RIVEIRA,2017-07-29,Motril (Granada),Varias,3906,ok,,83,62,21,83,0,0,0,0,0,0,0,0,0,0,0,0,0,Travesía a nado
516,"VI CARRERA SOLIDARIA ""JAIME JIMÉNEZ""",2017-07-29,Cantoria (Almería),"8,5",3847,ok,,54,45,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
517,I DUATLÓN SIERRA NEVADA,2017-07-23,Monachil (Granada),"5-20-2,5",,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/General_Masculina.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duatlon Sprint
488,CARRERA POPULAR DE CUEVAS DEL ALMANZORA 2017,2017-07-22,Cuevas del Almanzora (Almería),7 Km,3903,ok,,199,154,45,199,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
508,VI CARRERA NOCTURNA CIUDAD DE BALERMA,2017-07-22,"Ejido, El (Almería)","4,5 Km y 9Km",,sense_resultats,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
527,ALMERISWIM 2017,2017-07-09,"Ejido, El (Almería)",10K y 5K,3899,ok,,28,23,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,Travesia a Nado
442,VI CARRERA SOLIDARIA CROSS COLOR ROQUETAS,2017-07-08,Roquetas de Mar (Almería),6 Km,3898,ok,,632,342,290,632,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
487,CARRERA POPULAR DE TURRE 2017,2017-07-08,Turre (Almería),8 Km,3895,ok,,128,109,19,128,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
522,7ª MEDIA MARATÓN CALAR-ALTO GERGAL,2017-07-02,Gérgal (Almería),21 Km,3888,ok,,309,266,43,309,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
486,CARRERA POPULAR DE MACAEL 2017,2017-07-01,Macael (Almería),10 Km,3891,ok,,99,81,18,99,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
417,V TRAIL ALCORNOCAL SIERRA DE LUJAR,2017-06-25,Lújar (Granada),22 y 11 km,3845,ok,,97,86,11,97,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
474,IV DESAFÍO VALE,2017-06-17,Dúrcal (Granada),Varias,3884,ok,,154,116,38,154,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM - MTB - Cross
485,CARRERA POPULAR DE SORBAS 2017,2017-06-17,Sorbas (Almería),10 Km,3880,ok,,143,117,26,143,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
466,VII TRYSTRONG SIERRA NEVADA  Motril-Capileira,2017-06-11,Capileira (Granada),1.500m + 57Km + 12Km,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/CLASIFICACION_MASCULINA_1.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlon
504,V RETO CANILES 911,2017-06-11,Caniles (Granada),62 Km Y 47 Km,3878,ok,,130,122,8,130,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
459,8ª CARRERA DE LA MUJER EN GRANADA CONTRA EL CÁNCER DE MAMA A BENEFICIO DE AECC,2017-06-04,Granada (Granada),5 Km,3844,ok,,2281,580,1701,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,Solidaria
476,V CARRERA POPULAR DEL HORNAZO,2017-06-04,Cádiar (Granada),10 Km,3873,ok,,57,43,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
509,XII TRIATLON CIUDAD DE ALMERIA,2017-06-04,Almería (Almería),Olimpico y Sprint,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/GENERAL_OLIMPICO_-_M.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlón
484,CARRERA POPULAR DE SERÓN 2017,2017-06-03,Serón (Almería),10 Km,3875,ok,,132,96,36,132,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
425,II MEDIA MARATÓN DE MONTAÑA EN SIERRO,2017-05-28,Sierro (Almería),Varias,3838,ok,,63,54,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
449,IV CARRERA SOLIDARIA POR LAS ENFERMEDADES POCO FRECUENTES,2017-05-28,Almería (Almería),Varias,3861,ok,,200,65,135,200,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
473,"XII CARRERA FUERZAS ARMADAS 2017 ""LAS DOS COLINAS""",2017-05-28,Granada (Granada),"15,5 Km",3864,ok,,70,54,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
480,IV CARRERA DE LA MUJER DE EL EJIDO,2017-05-28,"Ejido, El (Almería)",6 o 3 Km y relevos,3487,ok,,156,1,155,156,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
443,"II PRUEBA 51x13 ""VILLA DE LA PEZA""",2017-05-27,La Peza (Granada),"51 o 25,5 Km",3841,ok,,22,21,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
506,ULTRA-TRI MOTRIL - DÍA 3,2017-05-27,Motril (Granada),84 Km,3840,ok,,37,36,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlón
505,ULTRA-TRI MOTRIL - DÍA 2,2017-05-26,Motril (Granada),276 Km,3489,ok,,34,33,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlón
503,ULTRA-TRI MOTRIL - DÍA 1,2017-05-25,Motril (Granada),10 K (Natación) + 145 Km Bici,3490,ok,,39,38,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlón
463,III DESAFÍO MURO DE LAS NIEVES,2017-05-21,Cádiar (Granada),40 Km,3837,ok,,88,87,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
475,I MTB CUMBRES DEL POLJE,2017-05-21,Zafarraya (Granada),"48,2 Km",3836,ok,,183,172,11,183,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
501,X CARRERA URBANA CIUDAD DE ADRA,2017-05-21,Adra (Almería),Varias,3834,ok,,127,105,22,127,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
483,CARRERA POPULAR DE ANTAS 2017,2017-05-20,Antas (Almería),8 Km,3856,ok,,171,141,30,171,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
447,"VI CARRERA POPULAR ""Francisco Montoya"" (LAS NORIAS DE DAZA)",2017-05-14,"Ejido, El (Almería)",5 Km y 10Km,3828,ok,,96,78,18,96,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
448,II TRAIL SAN JOSÉ - ISLETA DEL MORO,2017-05-14,Níjar (Almería),12 Km,3833,ok,,185,148,37,185,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
497,XV Carrera Popular Cruz Roja Española Almería,2017-05-14,Almería (Almería),"7kms y 3,5kms",3827,ok,,356,222,134,356,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
482,CARRERA POPULAR DE BÉDAR 2017,2017-05-13,Bédar (Almería),10 Km,12,ok,,111,95,16,111,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
457,"I CARRERA SOLIDARIA ""RUN SEK FOR SIYAKULA""",2017-05-07,"Ejido, El (Almería)",Varias,3822,ok,,142,95,47,142,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
495,5ª CARRERA POPULAR UNIVERSIDAD DE ALMERIA,2017-05-07,Almería (Almería),10K y 5K,3820,ok,,182,153,29,182,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
496,LA MOJAQUERA 2017,2017-05-07,Mojácar (Almería),75 Km,3852,ok,,21,20,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
465,MACAEL XTREME CANTERAS ORO BLANCO,2017-05-01,Macael (Almería),--,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/Clasificaciones_Motos_Macael.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enduro
452,V MAMUT PADUL BIKE,2017-04-30,Padul (Granada),Varias,3850,ok,,207,197,10,207,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
458,I DESAFIO PLAYA DE LOS MUERTOS - FARO MESA ROLDAN,2017-04-30,Carboneras (Almería),7 Km,3819,ok,,102,75,27,102,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
481,35 MEDIA MARATON CIUDAD DE GRANADA y 1/4 de MARATÓN ALBAICÍN - ALHAMBRA,2017-04-30,Granada (Granada),21 Km,3854,ok,,1788,1546,242,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
471,CARRERA POPULAR DE RIOJA 2017,2017-04-29,Rioja (Almería),10 Km,3815,ok,,147,124,23,147,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
435,IV OPEN MTB PUERTA ALPUJARRA,2017-04-23,Lanjarón (Granada),Varias,3802,ok,,477,459,18,477,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
469,IV CARRERA ARGAR,2017-04-23,Almería (Almería),10K y 5K,3806,ok,,321,240,81,321,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
410,VII MARCHA CICLODEPORTIVA GUAD AL XENIL,2017-04-22,Nigüelas (Granada),"161,55 Km",3803,ok,,359,350,9,359,0,0,0,0,0,0,0,0,0,0,0,0,0,Cicloturista
453,II MEDIO MARATÓN Y 11K VEGAS DEL GENIL,2017-04-09,Vegas del Genil (Granada),21K Y 11K,3800,ok,,118,85,33,118,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
446,II CARRERA AZUL POR EL AUTISMO,2017-04-02,Santa Fe (Granada),5 Km,3789,ok,,507,245,262,507,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
467,XI 10K PUERTO DE ALMERIA,2017-04-02,Almería (Almería),10 Km,3788,ok,,616,497,119,616,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
407,"13ª MARATÓN MTB ""GUZMÁN EL BUENO""",2017-04-01,Córdoba (Córdoba),102 Km,3786,ok,,1949,1925,24,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
408,VI TRAIL RUNNING BRIMZ GUZMÁN EL BUENO,2017-04-01,Córdoba (Córdoba),40 Km,3785,ok,,294,256,38,294,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
428,VIII RUTA DE LAS FORTALEZAS - GENERAL,2017-04-01,Cartagena (Murcia),53 Km,3787,ok,,3246,2504,742,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
438,VIII RUTA DE LAS FORTALEZAS - JUVENIL,2017-04-01,Cartagena (Murcia),12 Km,3486,ok,,87,64,23,87,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
437,VIII RUTA DE LAS FORTALEZAS - INFANTIL,2017-03-31,Cartagena (Murcia),"2,7 Km",3784,ok,,267,144,123,267,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
439,10 KM RUN04,2017-03-26,Almería (Almería),5 y 10 Km,3782,ok,,218,175,43,218,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
415,III SAN JOSÉ ARRAMBLA,2017-03-19,Guadix (Granada),Varias,3485,ok,,106,83,23,106,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
429,IV EXTREME FILABRES TRAIL 2017,2017-03-19,Serón (Almería),"30,5 o 12,4 Km",3779,ok,,106,94,12,106,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
454,"10º OPEN MTB ""PEÑAS NEGRAS""",2017-03-19,Dalías (Almería),50 Km,3781,ok,,162,150,12,162,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
462,VI DUATLÓN CIUDAD DE ALMERIA. CAMPEONATO DE ANDALUCÍA,2017-03-19,Almería (Almería),Sprint,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/GENERAL_ANDALUZ_-_M.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duatlon
432,"X MEDIA MARATON ""CIUDAD DE LAS HORTALIZAS 2017""",2017-03-12,"Ejido, El (Almería)",21 Km,3849,ok,,249,226,23,249,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
433,"5 K Y CARRERAS ESCOLARES ""CIUDAD DE LAS HORTALIZAS 2017""",2017-03-12,"Ejido, El (Almería)",Varias,3765,ok,,103,62,41,103,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
440,"10,5 K ""CIUDAD DE LAS HORTALIZAS 2017""",2017-03-12,"Ejido, El (Almería)","10,5 Km",3764,ok,,196,143,53,196,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
445,CARRERA-MARCHA HOMENAJE A JORGE ABARCA,2017-03-12,Albolote (Granada),Varias,3772,ok,,741,424,317,741,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
450,V CARRERA SOLIDARIA DE LA MUJER CIUDAD DE ALMERÍA,2017-03-12,Almería (Almería),"2,5 - 5 - 7,5 Km, Milla e Infantiles",3768,ok,,249,25,224,249,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
456,II CARRERA DE LA MUJER CIUDAD DE UGÍJAR,2017-03-12,Ugíjar (Granada),5 Km,3763,ok,,367,120,247,367,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
461,IX TRAIL CABO DE GATA-NÍJAR,2017-03-05,Níjar (Almería),29 km,3773,ok,,15,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,Trail
431,"XV CARRERA CAMPESTRE ""LA NARANJA""",2017-02-28,"Valle, El (Granada)",Varias,3761,ok,,220,150,70,220,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
427,IV SUBIDA FUENTE DEL SABUCO,2017-02-26,Lecrín (Granada),45 Km,3760,ok,,208,201,7,208,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
434,VI CARRERA POPULAR CIUDAD DE ROQUETAS DE MAR,2017-02-26,Roquetas de Mar (Almería),8.4 K,3753,ok,,559,429,130,559,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
430,1ª CARRERA DE LA MUJER EN MOTRIL,2017-02-12,Motril (Granada),5 Km,3752,ok,,504,150,354,504,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
393,"XX MEDIO MARATÓN CIUDAD DE ALMERÍA""",2017-02-05,Almería (Almería),21 Km,3750,ok,,2414,2108,306,2414,0,0,0,0,0,0,0,0,0,0,0,0,0,Media Maratón
394,9K SALUDABLES,2017-02-05,Almería (Almería),9 Km,3751,ok,,1025,603,422,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
412,4ª CARRERA POPULAR DEPORTES OLIMPO  CORRE X LA VEGA,2017-01-29,Cúllar Vega (Granada),7 Km,3748,ok,,366,262,104,366,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
421,VII CXM RUTA DEL CASTILLO,2017-01-29,Vélez de Benaudalla (Granada),24 Km,3749,ok,,137,117,20,137,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
444,"I QUEDADA DE MOTOS DE CAMPO ""Villa de Laroya""",2017-01-29,Laroya (Almería),Varias,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/PRO.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motos de campo
387, l CARRERA ELA CARCHUNA - CALAHONDA,2017-01-22,Motril (Granada),10 Km,3743,ok,,141,105,36,141,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
422,II CROSS URBANO SOLIDARIO LICEO MEDITERRÁNEO,2017-01-22,"Ejido, El (Almería)",Varias,3747,ok,,107,72,35,107,0,0,0,0,0,0,0,0,0,0,0,0,0,Cross
391,XXIX CARRERA URBANA SAN SILVESTRE 2016,2017-01-15,"Ejido, El (Almería)",5 y 10 Km,3741,ok,,283,233,50,283,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
404,II LANJARON CAÑON TRAIL,2017-01-08,Lanjarón (Granada),Varias,3731,ok,,99,67,32,99,0,0,0,0,0,0,0,0,0,0,0,0,0,Trail
419,CARRERA SOLIDARIA PASEO POR EL PATRIMONIO ILURQUENSE 2017,2017-01-08,Illora (Granada),Varias,3737,ok,,60,49,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
426,II SAN SILVESTRE DE VICAR,2016-12-30,Vícar (Almería),6 Km,3730,ok,,172,119,53,172,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
423,IX SAN SILVESTRE CIUDAD DE ALMERIA,2016-12-25,Almería (Almería),6 Km,3729,ok,,1420,941,479,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,Urbana
411,29º CARRERA NOCTURNA SAN SILVESTRE MOTRIL,2016-12-23,Motril (Granada),Varias,3722,ok,,46,32,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Noturna
402,II SAN SILVESTRE CIUDAD DE PULIANAS 2016,2016-12-18,Pulianas (Granada),8 Km,3713,ok,,159,109,50,159,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
418,"II CARRERA SOLIDARIA COMPARTIENDO SUEÑOS, ASPAPROS",2016-12-18,Almería (Almería),"10K, 3K, 3K Marcha y 400M Menores",3484,ok,,101,82,19,101,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
380,V CARRERA NOCTURNA SOLIDARIA DE ALBOLOTE,2016-12-17,Albolote (Granada),3 Km,3714,ok,,17,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
401,"VI SAN SILVESTRE POR MONTAÑA ""SUBIDA AL CASTILLEJO""",2016-12-17,"Guajares, Los (Granada)","7,4",3712,ok,,97,82,15,97,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
420,25 CARRERA NOCTURNA DE GRANADA,2016-12-16,Granada (Granada),"4,5 K",3703,ok,,1238,616,622,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,RUTA
413,II ULTRAMARATÓN COSTA DE ALMERÍA,2016-12-10,Almería (Almería),90 Km,3702,ok,,270,250,20,270,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
414,II MARATÓN COSTA DE ALMERÍA,2016-12-10,Almería (Almería),40 Km,3701,ok,,216,173,43,216,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
406,"4ª CARRERA POPULAR DE ABLA ""ANTONIO FERNÁNDEZ ORTIZ""",2016-12-06,Abla (Almería),"9,8 Km",3696,ok,,29,22,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
379,XVII SUBIDA PEDESTRE AL CONJURO,2016-12-04,Motril (Granada),"17,8 Km",3694,ok,,113,97,16,113,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
389,I DUATLON CROS DE ROQUETAS DE MAR,2016-12-04,Roquetas de Mar (Almería),6 - 20 - 3 Km,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/GENERAL_-_M_1.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duatlón cros
400,I CxM CASTILLO DE TAHAL,2016-12-04,Tahal (Almería),16 Km,3695,ok,,57,51,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
388,II CARRERA SOLIDARIA SAN SILVESTRE CIUDAD DE MARACENA 4S,2016-12-02,Maracena (Granada),10 Km,3693,ok,,571,418,153,571,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
382,IV FINES BTT,2016-11-27,Fines (Almería),50 Km y 40 Km,3691,ok,,34,21,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
383,IV FINES TRAIL,2016-11-27,Fines (Almería),20 Km y 10 Km,3689,ok,,41,37,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,TRAIL
385,XXIX MEDIA MARATHON DE LORCA,2016-11-27,Lorca (Murcia),"21 o 12,5 Km",3687,ok,,215,186,29,215,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
396,II CARRERA-MARCHA CONTRA LA VIOLENCIA DE GÉNERO,2016-11-27,Vegas del Genil (Granada),10 y 5 Km,3686,ok,,97,73,24,97,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
398,III DUATLÓN CROS DE VÉLEZ RUBIO,2016-11-26,Vélez-Rubio (Almería),6k - 20k -3k,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/GENERAL_-_M.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duatlón cros
