fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,comunidad_autonoma
carreirasgalegas,IV CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2024-06-16,Domingo,1.4,road running,Infantil,19.0,11.0,Ribeira,A Barbanza,A Coruña,
carreirasgalegas,IV CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2024-06-16,Domingo,2.1,road running,Absoluta/General,,,Ribeira,A Barbanza,A Coruña,
carreirasgalegas,IV CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2024-06-16,Domingo,2.1,road running,Infantil,25.0,6.0,Ribeira,A Barbanza,A Coruña,
carreirasgalegas,IV CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2024-06-16,Domingo,5.0,road running,Absoluta/General,34.0,77.0,Ribeira,A Barbanza,A Coruña,
carreirasgalegas,IV CARREIRA E ANDAINA CONTRA A VIOLENCIA DE XÉNERO,2023-11-26,Domingo,5.0,marcha,Absoluta/General,,,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA E ANDAINA CONTRA A VIOLENCIA DE XÉNERO,2023-11-26,Domingo,5.0,road running,Absoluta/General,,,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2025-03-09,Domingo,0.1,road running,Infantil,,,Narón,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2025-03-09,Domingo,0.5,road running,Infantil,8.0,6.0,Narón,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2025-03-09,Domingo,1.0,road running,Infantil,16.0,7.0,Narón,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2025-03-09,Domingo,2.0,road running,Infantil,4.0,2.0,Narón,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2025-03-09,Domingo,4.5,marcha,Absoluta/General,,,Narón,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2025-03-09,Domingo,4.5,marcha,Infantil,,,Narón,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2025-03-09,Domingo,5.0,road running,Absoluta/General,132.0,175.0,Narón,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2022-01-09,Domingo,0.15,road running,Infantil,,,Castro de Rei,Terra Chá,Lugo,
carreirasgalegas,IV CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2022-01-09,Domingo,0.6,road running,Absoluta/General,,,Castro de Rei,Terra Chá,Lugo,
carreirasgalegas,IV CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2022-01-09,Domingo,1.0,road running,Infantil,,,Castro de Rei,Terra Chá,Lugo,
carreirasgalegas,IV CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2022-01-09,Domingo,2.0,road running,Infantil,,,Castro de Rei,Terra Chá,Lugo,
carreirasgalegas,IV CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2022-01-09,Domingo,2.001,road running,Infantil,,,Castro de Rei,Terra Chá,Lugo,
carreirasgalegas,IV CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2022-01-09,Domingo,14.6,road running,Absoluta/General,,,Castro de Rei,Terra Chá,Lugo,
carreirasgalegas,IV CARREIRA POPULAR DO APÓSTOLO. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-07-20,Sábado,1.0,road running,Infantil,,,A Laracha,,,
carreirasgalegas,IV CARREIRA POPULAR DO APÓSTOLO. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-07-20,Sábado,3.799,marcha,Infantil,,,A Laracha,,,
carreirasgalegas,IV CARREIRA POPULAR DO APÓSTOLO. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-07-20,Sábado,3.8,marcha,Absoluta/General,,,A Laracha,,,
carreirasgalegas,IV CARREIRA POPULAR DO APÓSTOLO. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-07-20,Sábado,10.0,road running,Absoluta/General,,,A Laracha,,,
carreirasgalegas,IV CARREIRA POPULAR FESTA DAS DORES 2025,2025-09-20,Sábado,0.05,road running,Infantil,,,Ponte Caldelas,Pontevedra,Pontevedra,
carreirasgalegas,IV CARREIRA POPULAR FESTA DAS DORES 2025,2025-09-20,Sábado,0.1,road running,Infantil,,,Ponte Caldelas,Pontevedra,Pontevedra,
carreirasgalegas,IV CARREIRA POPULAR FESTA DAS DORES 2025,2025-09-20,Sábado,0.15,road running,Infantil,,,Ponte Caldelas,Pontevedra,Pontevedra,
carreirasgalegas,IV CARREIRA POPULAR FESTA DAS DORES 2025,2025-09-20,Sábado,0.6,road running,Infantil,17.0,18.0,Ponte Caldelas,Pontevedra,Pontevedra,
carreirasgalegas,IV CARREIRA POPULAR FESTA DAS DORES 2025,2025-09-20,Sábado,1.2,road running,Infantil,13.0,7.0,Ponte Caldelas,Pontevedra,Pontevedra,
carreirasgalegas,IV CARREIRA POPULAR FESTA DAS DORES 2025,2025-09-20,Sábado,4.2,road running,Absoluta/General,31.0,61.0,Ponte Caldelas,Pontevedra,Pontevedra,
carreirasgalegas,IV CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2025-07-05,Sábado,0.25,road running,Infantil,,,A Pobra do Caramiñal,,,
carreirasgalegas,IV CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2025-07-05,Sábado,0.4,road running,Infantil,,,A Pobra do Caramiñal,,,
carreirasgalegas,IV CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2025-07-05,Sábado,0.6,road running,Infantil,11.0,10.0,A Pobra do Caramiñal,,,
carreirasgalegas,IV CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2025-07-05,Sábado,1.0,road running,Infantil,11.0,18.0,A Pobra do Caramiñal,,,
carreirasgalegas,IV CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2025-07-05,Sábado,3.0,road running,Absoluta/General,19.0,50.0,A Pobra do Caramiñal,,,
carreirasgalegas,IV CARREIRA SOLIDARIA POLA SEGUIRDADE VIARIA,2025-05-18,Domingo,0.05,road running,Infantil,,,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA SOLIDARIA POLA SEGUIRDADE VIARIA,2025-05-18,Domingo,0.25,road running,Infantil,17.0,29.0,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA SOLIDARIA POLA SEGUIRDADE VIARIA,2025-05-18,Domingo,0.8,road running,Infantil,12.0,3.0,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA SOLIDARIA POLA SEGUIRDADE VIARIA,2025-05-18,Domingo,1.0,road running,Infantil,11.0,10.0,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA SOLIDARIA POLA SEGUIRDADE VIARIA,2025-05-18,Domingo,2.0,road running,Infantil,5.0,4.0,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA SOLIDARIA POLA SEGUIRDADE VIARIA,2025-05-18,Domingo,5.0,road running,Absoluta/General,102.0,147.0,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA SOLIDARIA POLA SEGUIRDADE VIARIA,2025-05-18,Domingo,5.0,road running,Otros,,,Ferrol,Ferrol,A Coruña,
carreirasgalegas,IV CARREIRA/ANDAINA LUCES DE ADICAM,2026-06-05,Viernes,5.3,marcha,Absoluta/General,,,Cangas,Terra de Lemos,Pontevedra,
carreirasgalegas,IV CARREIRA/ANDAINA LUCES DE ADICAM,2026-06-05,Viernes,5.3,marcha,Infantil,,,Cangas,Terra de Lemos,Pontevedra,
carreirasgalegas,IV CARREIRA/ANDAINA LUCES DE ADICAM,2026-06-05,Viernes,5.3,road running,Absoluta/General,,,Cangas,Terra de Lemos,Pontevedra,
carreirasgalegas,"IV CARRERA POPULAR ""PRAIA DE MIÑO"". VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA",2022-06-19,Domingo,0.099,road running,Infantil,,,Miño,Betanzos,A Coruña,
carreirasgalegas,"IV CARRERA POPULAR ""PRAIA DE MIÑO"". VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA",2022-06-19,Domingo,0.1,road running,Infantil,,,Miño,Betanzos,A Coruña,
carreirasgalegas,"IV CARRERA POPULAR ""PRAIA DE MIÑO"". VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA",2022-06-19,Domingo,0.7,road running,Infantil,,,Miño,Betanzos,A Coruña,
carreirasgalegas,"IV CARRERA POPULAR ""PRAIA DE MIÑO"". VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA",2022-06-19,Domingo,1.0,road running,Infantil,,,Miño,Betanzos,A Coruña,
carreirasgalegas,"IV CARRERA POPULAR ""PRAIA DE MIÑO"". VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA",2022-06-19,Domingo,2.0,road running,Infantil,,,Miño,Betanzos,A Coruña,
carreirasgalegas,"IV CARRERA POPULAR ""PRAIA DE MIÑO"". VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA",2022-06-19,Domingo,3.0,road running,Infantil,,,Miño,Betanzos,A Coruña,
carreirasgalegas,"IV CARRERA POPULAR ""PRAIA DE MIÑO"". VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA",2022-06-19,Domingo,10.0,road running,Absoluta/General,,,Miño,Betanzos,A Coruña,
carreirasgalegas,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,2019-05-19,Domingo,2.998,marcha,Infantil,,,A Coruña,A Coruña,,Galicia
carreirasgalegas,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,2019-05-19,Domingo,2.999,marcha,Infantil,,,A Coruña,A Coruña,,Galicia
carreirasgalegas,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,2019-05-19,Domingo,3.0,marcha,Absoluta/General,,,A Coruña,A Coruña,,Galicia
carreirasgalegas,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,2019-05-19,Domingo,4.998,road running,Infantil,,,A Coruña,A Coruña,,Galicia
carreirasgalegas,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,2019-05-19,Domingo,4.999,road running,Infantil,,,A Coruña,A Coruña,,Galicia
carreirasgalegas,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,2019-05-19,Domingo,5.0,road running,Absoluta/General,,,A Coruña,A Coruña,,Galicia
carreirasgalegas,"IV CROS COMARCAL ""A MARIÑA LUCENSE""",2020-01-19,Domingo,5.0,road running,Absoluta/General,,,Lourenzá,A Mariña Central,Lugo,
carreirasgalegas,IV CROS DE ANTIOQUÍA 2023,2023-01-15,Domingo,0.999,road running,Infantil,,,Xinzo de Limia,A Limia,Ourense,
carreirasgalegas,IV CROS DE ANTIOQUÍA 2023,2023-01-15,Domingo,1.0,road running,Infantil,,,Xinzo de Limia,A Limia,Ourense,
carreirasgalegas,IV CROS DE ANTIOQUÍA 2023,2023-01-15,Domingo,2.0,road running,Infantil,,,Xinzo de Limia,A Limia,Ourense,
carreirasgalegas,IV CROS DE ANTIOQUÍA 2023,2023-01-15,Domingo,6.9,road running,Absoluta/General,,,Xinzo de Limia,A Limia,Ourense,
carreirasgalegas,IV CROS DE ANTIOQUÍA 2023,2023-01-15,Domingo,7.0,road running,Absoluta/General,,,Xinzo de Limia,A Limia,Ourense,
carreirasgalegas,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,2026-01-24,Sábado,1.0,road running,Infantil,39.0,34.0,Ribadavia,O Ribeiro,Ourense,
carreirasgalegas,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,2026-01-24,Sábado,1.5,road running,Infantil,63.0,51.0,Ribadavia,O Ribeiro,Ourense,
carreirasgalegas,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,2026-01-24,Sábado,2.0,road running,Infantil,81.0,65.0,Ribadavia,O Ribeiro,Ourense,
carreirasgalegas,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,2026-01-24,Sábado,5.0,road running,Absoluta/General,,,Ribadavia,O Ribeiro,Ourense,
carreirasgalegas,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,2026-01-24,Sábado,5.0,road running,Mayores/Veteranos,56.0,162.0,Ribadavia,O Ribeiro,Ourense,
carreirasgalegas,IV CROSS OS CASTROS,2023-10-22,Domingo,0.2,road running,Infantil,,,Cangas de Foz,A Mariña Central,Lugo,
carreirasgalegas,IV CROSS OS CASTROS,2023-10-22,Domingo,0.7,road running,Infantil,,,Cangas de Foz,A Mariña Central,Lugo,
carreirasgalegas,IV CROSS OS CASTROS,2023-10-22,Domingo,1.2,road running,Infantil,,,Cangas de Foz,A Mariña Central,Lugo,
carreirasgalegas,IV CROSS OS CASTROS,2023-10-22,Domingo,1.7,road running,Absoluta/General,,,Cangas de Foz,A Mariña Central,Lugo,
carreirasgalegas,IV CROSS OS CASTROS,2023-10-22,Domingo,5.1,road running,Absoluta/General,,,Cangas de Foz,A Mariña Central,Lugo,
carreirasgalegas,"IV EDICIÓN 10K ""COSTA ÁRTABRA""",2026-04-19,Domingo,10.0,road running,Otros,591.0,1076.0,A Coruña,A Coruña,,Galicia
carreirasgalegas,IV EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,2026-03-22,Domingo,2.0,road running,Absoluta/General,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,2026-03-22,Domingo,2.0,road running,Infantil,131.0,95.0,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,2026-03-22,Domingo,5.0,road running,Otros,511.0,398.0,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,2026-03-22,Domingo,10.0,road running,Otros,380.0,956.0,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,2026-05-09,Sábado,0.1,Otros,Infantil,,,Cerceda,Ordes,A Coruña,
carreirasgalegas,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,2026-05-09,Sábado,1.0,Otros,Infantil,22.0,27.0,Cerceda,Ordes,A Coruña,
carreirasgalegas,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,2026-05-09,Sábado,1.5,Otros,Infantil,10.0,5.0,Cerceda,Ordes,A Coruña,
carreirasgalegas,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,2026-05-09,Sábado,2.5,Otros,Infantil,0.0,1.0,Cerceda,Ordes,A Coruña,
carreirasgalegas,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,2026-05-09,Sábado,5.0,marcha,Absoluta/General,,,Cerceda,Ordes,A Coruña,
carreirasgalegas,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,2026-05-09,Sábado,11.0,Otros,Otros,45.0,137.0,Cerceda,Ordes,A Coruña,
carreirasgalegas,IV MEDIA MARATÓN E 10QM CAMIÑO INGLÉS - RED STELAR,2025-07-05,Sábado,1.5,road running,Infantil,5.0,5.0,Ordes - Oroso,Ordes,,Galicia
carreirasgalegas,IV MEDIA MARATÓN E 10QM CAMIÑO INGLÉS - RED STELAR,2025-07-05,Sábado,3.0,road running,Infantil,4.0,2.0,Ordes - Oroso,Ordes,,Galicia
carreirasgalegas,IV MEDIA MARATÓN E 10QM CAMIÑO INGLÉS - RED STELAR,2025-07-05,Sábado,10.0,road running,Otros,34.0,75.0,Ordes - Oroso,Ordes,,Galicia
carreirasgalegas,IV MEDIA MARATÓN E 10QM CAMIÑO INGLÉS - RED STELAR,2025-07-05,Sábado,21.0,road running,Otros,22.0,141.0,Ordes - Oroso,Ordes,,Galicia
carreirasgalegas,IV MILLA DO DEPORTE SOLIDARIO,2019-06-08,Sábado,0.1,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA DO DEPORTE SOLIDARIO,2019-06-08,Sábado,0.4,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA DO DEPORTE SOLIDARIO,2019-06-08,Sábado,1.0,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA DO DEPORTE SOLIDARIO,2019-06-08,Sábado,1.606,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA DO DEPORTE SOLIDARIO,2019-06-08,Sábado,1.607,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA DO DEPORTE SOLIDARIO,2019-06-08,Sábado,1.608,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA DO DEPORTE SOLIDARIO,2019-06-08,Sábado,1.609,road running,Mayores/Veteranos,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA NOCTURNA CONCELLO DE MUGARDOS - APRAZADA,2020-03-28,Sábado,0.15,road running,Infantil,,,Mugardos,Ferrol,A Coruña,
carreirasgalegas,IV MILLA NOCTURNA CONCELLO DE MUGARDOS - APRAZADA,2020-03-28,Sábado,0.799,road running,Infantil,,,Mugardos,Ferrol,A Coruña,
carreirasgalegas,IV MILLA NOCTURNA CONCELLO DE MUGARDOS - APRAZADA,2020-03-28,Sábado,0.8,road running,Infantil,,,Mugardos,Ferrol,A Coruña,
carreirasgalegas,IV MILLA NOCTURNA CONCELLO DE MUGARDOS - APRAZADA,2020-03-28,Sábado,1.606,road running,Infantil,,,Mugardos,Ferrol,A Coruña,
carreirasgalegas,IV MILLA NOCTURNA CONCELLO DE MUGARDOS - APRAZADA,2020-03-28,Sábado,1.607,road running,Infantil,,,Mugardos,Ferrol,A Coruña,
carreirasgalegas,IV MILLA NOCTURNA CONCELLO DE MUGARDOS - APRAZADA,2020-03-28,Sábado,1.608,road running,Absoluta/General,,,Mugardos,Ferrol,A Coruña,
carreirasgalegas,IV MILLA NOCTURNA CONCELLO DE MUGARDOS - APRAZADA,2020-03-28,Sábado,1.609,road running,Absoluta/General,,,Mugardos,Ferrol,A Coruña,
carreirasgalegas,IV MILLA URBANA DE MONFORTE DE LEMOS,2022-08-13,Sábado,0.15,road running,Infantil,,,Monforte de Lemos,Terra de Lemos,Lugo,
carreirasgalegas,IV MILLA URBANA DE MONFORTE DE LEMOS,2022-08-13,Sábado,0.5,road running,Otros,,,Monforte de Lemos,Terra de Lemos,Lugo,
carreirasgalegas,IV MILLA URBANA DE MONFORTE DE LEMOS,2022-08-13,Sábado,1.0,road running,Infantil,,,Monforte de Lemos,Terra de Lemos,Lugo,
carreirasgalegas,IV MILLA URBANA DE MONFORTE DE LEMOS,2022-08-13,Sábado,1.608,road running,Absoluta/General,,,Monforte de Lemos,Terra de Lemos,Lugo,
carreirasgalegas,IV MILLA URBANA DE MONFORTE DE LEMOS,2022-08-13,Sábado,1.609,road running,Absoluta/General,,,Monforte de Lemos,Terra de Lemos,Lugo,
carreirasgalegas,IV MILLA URBANA PORTAS DE COMPOSTELA,2024-09-29,Domingo,0.0,road running,Absoluta/General,15.0,5.0,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA URBANA PORTAS DE COMPOSTELA,2024-09-29,Domingo,0.0,road running,Infantil,33.0,21.0,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA URBANA PORTAS DE COMPOSTELA,2024-09-29,Domingo,0.35,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA URBANA PORTAS DE COMPOSTELA,2024-09-29,Domingo,1.0,road running,Infantil,3.0,5.0,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA URBANA PORTAS DE COMPOSTELA,2024-09-29,Domingo,1.609,road running,Absoluta/General,12.0,48.0,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV MILLA URBANA PORTAS DE COMPOSTELA,2024-09-29,Domingo,1.609,road running,Infantil,1.0,4.0,Santiago de Compostela,,A Coruña,
carreirasgalegas,IV POPULAR FARO RONCUDO,2024-04-28,Domingo,0.2,road running,Infantil,4.0,9.0,Ponteceso,Bergantiños,A Coruña,
carreirasgalegas,IV POPULAR FARO RONCUDO,2024-04-28,Domingo,0.5,road running,Infantil,10.0,12.0,Ponteceso,Bergantiños,A Coruña,
carreirasgalegas,IV POPULAR FARO RONCUDO,2024-04-28,Domingo,1.0,road running,Infantil,13.0,18.0,Ponteceso,Bergantiños,A Coruña,
carreirasgalegas,IV POPULAR FARO RONCUDO,2024-04-28,Domingo,2.0,road running,Infantil,6.0,5.0,Ponteceso,Bergantiños,A Coruña,
carreirasgalegas,IV POPULAR FARO RONCUDO,2024-04-28,Domingo,6.2,road running,Absoluta/General,59.0,138.0,Ponteceso,Bergantiños,A Coruña,
carreirasgalegas,IV SAN SILVESTRE BETANCEIRA (CANDELADA),2021-12-31,Viernes,0.15,Otros,Infantil,,,Betanzos,Betanzos,A Coruña,
carreirasgalegas,IV SAN SILVESTRE BETANCEIRA (CANDELADA),2021-12-31,Viernes,0.4,Otros,Otros,,,Betanzos,Betanzos,A Coruña,
carreirasgalegas,IV SAN SILVESTRE BETANCEIRA (CANDELADA),2021-12-31,Viernes,1.0,Otros,Infantil,,,Betanzos,Betanzos,A Coruña,
carreirasgalegas,IV SAN SILVESTRE BETANCEIRA (CANDELADA),2021-12-31,Viernes,1.002,Otros,Infantil,,,Betanzos,Betanzos,A Coruña,
carreirasgalegas,IV SAN SILVESTRE BETANCEIRA (CANDELADA),2021-12-31,Viernes,5.001,road running,Absoluta/General,,,Betanzos,Betanzos,A Coruña,
carreirasgalegas,IV SAN SILVESTRE DE NEDA,2025-12-31,Miércoles,0.7,Otros,Infantil,12.0,15.0,Neda,Ferrol,A Coruña,
carreirasgalegas,IV SAN SILVESTRE DE NEDA,2025-12-31,Miércoles,1.4,Otros,Infantil,6.0,12.0,Neda,Ferrol,A Coruña,
carreirasgalegas,IV SAN SILVESTRE DE NEDA,2025-12-31,Miércoles,5.4,road running,Absoluta/General,80.0,189.0,Neda,Ferrol,A Coruña,
carreirasgalegas,IV SAN SILVESTRE ORDES- CORRE E ANDA 2021,2021-12-31,Viernes,3.7,road running,Absoluta/General,,,Ordes,Ordes,A Coruña,
carreirasgalegas,IV SAN SILVESTRE OURENSÁ,2019-12-31,Martes,0.07,Otros,Infantil,,,Ourense,,Ourense,
carreirasgalegas,IV SAN SILVESTRE OURENSÁ,2019-12-31,Martes,1.5,Otros,Infantil,,,Ourense,,Ourense,
carreirasgalegas,IV SAN SILVESTRE OURENSÁ,2019-12-31,Martes,2.5,Otros,Infantil,,,Ourense,,Ourense,
carreirasgalegas,IV SAN SILVESTRE OURENSÁ,2019-12-31,Martes,5.0,road running,Absoluta/General,,,Ourense,,Ourense,
carreirasgalegas,IV SUBIDA A SAN CIDRE,2024-03-10,Domingo,0.5,Otros,Infantil,3.0,13.0,Toques,Terra de Melide,A Coruña,
carreirasgalegas,IV SUBIDA A SAN CIDRE,2024-03-10,Domingo,0.9,Otros,Infantil,7.0,7.0,Toques,Terra de Melide,A Coruña,
carreirasgalegas,IV SUBIDA A SAN CIDRE,2024-03-10,Domingo,1.8,Otros,Infantil,0.0,4.0,Toques,Terra de Melide,A Coruña,
carreirasgalegas,IV SUBIDA A SAN CIDRE,2024-03-10,Domingo,13.0,Otros,Otros,7.0,27.0,Toques,Terra de Melide,A Coruña,
carreirasgalegas,IV TRAIL CONCELLO DE MIÑO - BOUCELO SAN RAMÓN	,2024-11-17,Domingo,10.5,marcha,Absoluta/General,,,Miño,Betanzos,A Coruña,
carreirasgalegas,IV TRAIL CONCELLO DE MIÑO - BOUCELO SAN RAMÓN	,2024-11-17,Domingo,13.3,trail running,Absoluta/General,27.0,102.0,Miño,Betanzos,A Coruña,
carreirasgalegas,IV TRAIL CONCELLO DE MIÑO - BOUCELO SAN RAMÓN	,2024-11-17,Domingo,23.2,trail running,Absoluta/General,9.0,43.0,Miño,Betanzos,A Coruña,
carreirasgalegas,IV URBAN TRAIL POLÍGONO DE BERGONDO,2024-09-28,Sábado,0.1,trail running,Infantil,,,Bergondo,A Coruña,A Coruña,
carreirasgalegas,IV URBAN TRAIL POLÍGONO DE BERGONDO,2024-09-28,Sábado,0.5,trail running,Infantil,19.0,18.0,Bergondo,A Coruña,A Coruña,
carreirasgalegas,IV URBAN TRAIL POLÍGONO DE BERGONDO,2024-09-28,Sábado,1.0,trail running,Infantil,14.0,6.0,Bergondo,A Coruña,A Coruña,
carreirasgalegas,IV URBAN TRAIL POLÍGONO DE BERGONDO,2024-09-28,Sábado,6.0,marcha,Absoluta/General,,,Bergondo,A Coruña,A Coruña,
carreirasgalegas,IV URBAN TRAIL POLÍGONO DE BERGONDO,2024-09-28,Sábado,6.0,marcha,Infantil,,,Bergondo,A Coruña,A Coruña,
carreirasgalegas,IV URBAN TRAIL POLÍGONO DE BERGONDO,2024-09-28,Sábado,6.0,road running,Absoluta/General,21.0,50.0,Bergondo,A Coruña,A Coruña,
carreirasgalegas,IX CARREIRA CAMIÑO DAS LETRAS,2023-05-17,Miércoles,0.3,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IX CARREIRA CAMIÑO DAS LETRAS,2023-05-17,Miércoles,0.5,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IX CARREIRA CAMIÑO DAS LETRAS,2023-05-17,Miércoles,1.5,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IX CARREIRA CAMIÑO DAS LETRAS,2023-05-17,Miércoles,2.5,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IX CARREIRA CAMIÑO DAS LETRAS,2023-05-17,Miércoles,5.0,road running,Absoluta/General,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IX CARREIRA CAMIÑO DAS LETRAS,2023-05-17,Miércoles,5.0,road running,Infantil,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IX CARREIRA CAMIÑO DAS LETRAS,2023-05-17,Miércoles,15.0,road running,Absoluta/General,,,Santiago de Compostela,,A Coruña,
carreirasgalegas,IX CARREIRA DO ENTROIDO TRAZO,2025-03-01,Sábado,0.1,road running,Infantil,,,Trazo,Ordes,A Coruña,
carreirasgalegas,IX CARREIRA DO ENTROIDO TRAZO,2025-03-01,Sábado,0.2,road running,Infantil,13.0,16.0,Trazo,Ordes,A Coruña,
carreirasgalegas,IX CARREIRA DO ENTROIDO TRAZO,2025-03-01,Sábado,0.4,road running,Infantil,9.0,14.0,Trazo,Ordes,A Coruña,
carreirasgalegas,IX CARREIRA DO ENTROIDO TRAZO,2025-03-01,Sábado,1.2,road running,Absoluta/General,33.0,31.0,Trazo,Ordes,A Coruña,
carreirasgalegas,IX CARREIRA DO ENTROIDO TRAZO,2025-03-01,Sábado,4.8,road running,Absoluta/General,43.0,83.0,Trazo,Ordes,A Coruña,
