fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,anyo,mes,estacion,total_finishers,es_finde,municipio_norm,provincia_norm,provincia_ine,total_poblacion,poblacion_h,poblacion_d,es_carrera_popular,distancia_conocida
cronofinisher,IV CARRERA POPULAR SALESIANAS CADIZ,2024-10-19,Sábado,7.0,road running,Absoluta/General,,,CADIZ,Bahía de Cádiz,Andalucía,2024,10,Otoño,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,True
cronofinisher,IV CARRERA POPULAR SALESIANAS CADIZ,2024-10-19,Sábado,,road running,Infantil,,,CADIZ,Bahía de Cádiz,Andalucía,2024,10,Otoño,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,False
cronofinisher,I MEDIA MARATON CIUDAD DE CADIZ,2024-10-06,Domingo,,road running,Absoluta/General,,,CADIZ,Bahía de Cádiz,Andalucía,2024,10,Otoño,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,False,False
cronofinisher,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,Sábado,,road running,Infantil,68.0,0.0,CABEZA DEL BUEY,,Badajoz,2024,10,Otoño,68.0,True,CABEZA DEL BUEY,BADAJOZ,6.0,4484.0,2241.0,2243.0,False,False
cronofinisher,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,Sábado,,road running,Infantil,,,CABEZA DEL BUEY,,Badajoz,2024,10,Otoño,,True,CABEZA DEL BUEY,BADAJOZ,6.0,4484.0,2241.0,2243.0,False,False
cronofinisher,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,Sábado,,road running,Infantil,17.0,0.0,CABEZA DEL BUEY,,Badajoz,2024,10,Otoño,17.0,True,CABEZA DEL BUEY,BADAJOZ,6.0,4484.0,2241.0,2243.0,False,False
cronofinisher,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,Sábado,,road running,Infantil,39.0,0.0,CABEZA DEL BUEY,,Badajoz,2024,10,Otoño,39.0,True,CABEZA DEL BUEY,BADAJOZ,6.0,4484.0,2241.0,2243.0,False,False
cronofinisher,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,Sábado,,road running,Absoluta/General,0.0,57.0,CABEZA DEL BUEY,,Badajoz,2024,10,Otoño,57.0,True,CABEZA DEL BUEY,BADAJOZ,6.0,4484.0,2241.0,2243.0,False,False
cronofinisher,VII RUTA SIERRA DEL PEDREGOSO,2024-09-22,Domingo,,Ciclismo y btt,Absoluta/General,,,CABEZA DEL BUEY,,Badajoz,2024,9,Otoño,,True,CABEZA DEL BUEY,BADAJOZ,6.0,4484.0,2241.0,2243.0,False,False
cronofinisher,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,Sábado,,road running,Infantil,13.0,18.0,ZAFRA,,Badajoz,2024,9,Otoño,31.0,True,ZAFRA,BADAJOZ,6.0,16708.0,7981.0,8727.0,False,False
cronofinisher,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,Sábado,,road running,Infantil,14.0,11.0,ZAFRA,,Badajoz,2024,9,Otoño,25.0,True,ZAFRA,BADAJOZ,6.0,16708.0,7981.0,8727.0,False,False
cronofinisher,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,Sábado,,road running,Infantil,,,ZAFRA,,Badajoz,2024,9,Otoño,,True,ZAFRA,BADAJOZ,6.0,16708.0,7981.0,8727.0,False,False
cronofinisher,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,Sábado,,road running,Infantil,16.0,31.0,ZAFRA,,Badajoz,2024,9,Otoño,47.0,True,ZAFRA,BADAJOZ,6.0,16708.0,7981.0,8727.0,False,False
cronofinisher,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,Sábado,,road running,Mayores/Veteranos,,,ZAFRA,,Badajoz,2024,9,Otoño,,True,ZAFRA,BADAJOZ,6.0,16708.0,7981.0,8727.0,False,False
cronofinisher,XXXIX CARRERA POPULAR FREGENAL DE LA SIERRA,2024-09-15,Domingo,,road running,Mayores/Veteranos,,,FREGENAL DE LA SIERRA,,Badajoz,2024,9,Otoño,,True,FREGENAL DE LA SIERRA,BADAJOZ,6.0,4712.0,2306.0,2406.0,True,False
cronofinisher,XXXIX CARRERA POPULAR FREGENAL DE LA SIERRA,2024-09-15,Domingo,,road running,Infantil,,,FREGENAL DE LA SIERRA,,Badajoz,2024,9,Otoño,,True,FREGENAL DE LA SIERRA,BADAJOZ,6.0,4712.0,2306.0,2406.0,True,False
cronofinisher,XXVIII FONDO POPULAR CIUDAD DE MÉRIDA,2024-09-14,Sábado,,road running,Infantil,,,MÉRIDA,,Badajoz,2024,9,Otoño,,True,MERIDA,BADAJOZ,6.0,60319.0,29266.0,31053.0,True,False
cronofinisher,XXVIII FONDO POPULAR CIUDAD DE MÉRIDA,2024-09-14,Sábado,,road running,Mayores/Veteranos,,,MÉRIDA,,Badajoz,2024,9,Otoño,,True,MERIDA,BADAJOZ,6.0,60319.0,29266.0,31053.0,True,False
cronofinisher,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,Jueves,,road running,Infantil,,,LLERENA,,Badajoz,2024,9,Otoño,,False,LLERENA,BADAJOZ,6.0,5663.0,2823.0,2840.0,True,False
cronofinisher,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,Jueves,,road running,Absoluta/General,,,LLERENA,,Badajoz,2024,9,Otoño,,False,LLERENA,BADAJOZ,6.0,5663.0,2823.0,2840.0,True,False
cronofinisher,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,Jueves,,road running,Absoluta/General,29.0,59.0,LLERENA,,Badajoz,2024,9,Otoño,88.0,False,LLERENA,BADAJOZ,6.0,5663.0,2823.0,2840.0,True,False
cronofinisher,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,Sábado,,road running,Infantil,,,DON BENITO,,Badajoz,2024,8,Verano,,True,DON BENITO,BADAJOZ,6.0,38009.0,18668.0,19341.0,True,False
cronofinisher,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,Sábado,3.0,road running,Absoluta/General,5.0,2.0,DON BENITO,,Badajoz,2024,8,Verano,7.0,True,DON BENITO,BADAJOZ,6.0,38009.0,18668.0,19341.0,True,True
cronofinisher,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,Sábado,4.5,road running,Absoluta/General,1.0,26.0,DON BENITO,,Badajoz,2024,8,Verano,27.0,True,DON BENITO,BADAJOZ,6.0,38009.0,18668.0,19341.0,True,True
cronofinisher,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,Sábado,6.0,road running,Absoluta/General,,,DON BENITO,,Badajoz,2024,8,Verano,,True,DON BENITO,BADAJOZ,6.0,38009.0,18668.0,19341.0,True,True
cronofinisher,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,Sábado,,road running,Infantil,,,MONESTERIO,,Badajoz,2024,8,Verano,,True,MONESTERIO,BADAJOZ,6.0,4248.0,2142.0,2106.0,True,False
cronofinisher,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,Sábado,,road running,Absoluta/General,,,MONESTERIO,,Badajoz,2024,8,Verano,,True,MONESTERIO,BADAJOZ,6.0,4248.0,2142.0,2106.0,True,False
cronofinisher,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,Sábado,,road running,Absoluta/General,28.0,57.0,MONESTERIO,,Badajoz,2024,8,Verano,85.0,True,MONESTERIO,BADAJOZ,6.0,4248.0,2142.0,2106.0,True,False
cronofinisher,XXVI MILLA DE BERLANGA,2024-08-17,Sábado,,road running,Infantil,,,BERLANGA,El Bierzo,León,2024,8,Verano,,True,BERLANGA,LEON,24.0,,,,False,False
cronofinisher,XXVI MILLA DE BERLANGA,2024-08-17,Sábado,,road running,Absoluta/General,25.0,49.0,BERLANGA,El Bierzo,León,2024,8,Verano,74.0,True,BERLANGA,LEON,24.0,,,,False,False
cronofinisher,XXVI MILLA DE BERLANGA,2024-08-17,Sábado,,road running,Absoluta/General,25.0,29.0,BERLANGA,El Bierzo,León,2024,8,Verano,54.0,True,BERLANGA,LEON,24.0,,,,False,False
cronofinisher,XI TRAGAMILLAS CIUDAD DE LA LÍNEA,2024-08-11,Domingo,0.2,Otros,Absoluta/General,,,LA LINEA DE LA CONCEPCION,Campo de Gibraltar,Andalucía,2024,8,Verano,,True,LA LINEA DE LA CONCEPCION,ANDALUCIA,11.0,65420.0,32151.0,33269.0,False,True
cronofinisher,XI TRAGAMILLAS CIUDAD DE LA LÍNEA,2024-08-11,Domingo,0.5,Otros,Absoluta/General,,,LA LINEA DE LA CONCEPCION,Campo de Gibraltar,Andalucía,2024,8,Verano,,True,LA LINEA DE LA CONCEPCION,ANDALUCIA,11.0,65420.0,32151.0,33269.0,False,True
cronofinisher,XI TRAGAMILLAS CIUDAD DE LA LÍNEA,2024-08-11,Domingo,1.0,Otros,Absoluta/General,,,LA LINEA DE LA CONCEPCION,Campo de Gibraltar,Andalucía,2024,8,Verano,,True,LA LINEA DE LA CONCEPCION,ANDALUCIA,11.0,65420.0,32151.0,33269.0,False,True
cronofinisher,XI TRAGAMILLAS CIUDAD DE LA LÍNEA,2024-08-11,Domingo,3.0,Otros,Absoluta/General,10.0,49.0,LA LINEA DE LA CONCEPCION,Campo de Gibraltar,Andalucía,2024,8,Verano,59.0,True,LA LINEA DE LA CONCEPCION,ANDALUCIA,11.0,65420.0,32151.0,33269.0,False,True
cronofinisher,XLIV EDICION FONDO POPULAR,2024-08-10,Sábado,,road running,Infantil,,,AZUAGA,,Badajoz,2024,8,Verano,,True,AZUAGA,BADAJOZ,6.0,7594.0,3734.0,3860.0,True,False
cronofinisher,XLIV EDICION FONDO POPULAR,2024-08-10,Sábado,,road running,Absoluta/General,,,AZUAGA,,Badajoz,2024,8,Verano,,True,AZUAGA,BADAJOZ,6.0,7594.0,3734.0,3860.0,True,False
cronofinisher,XLIV EDICION FONDO POPULAR,2024-08-10,Sábado,,road running,Absoluta/General,36.0,85.0,AZUAGA,,Badajoz,2024,8,Verano,121.0,True,AZUAGA,BADAJOZ,6.0,7594.0,3734.0,3860.0,True,False
cronofinisher,XXXVI CROSS PEÑA DEL AGUILA PEDRO CARBALLO,2024-08-04,Domingo,,road running,Absoluta/General,,,VILLAR DEL REY,,Badajoz,2024,8,Verano,,True,VILLAR DEL REY,BADAJOZ,6.0,2069.0,1112.0,957.0,False,False
cronofinisher,XXXVI CROSS PEÑA DEL AGUILA PEDRO CARBALLO,2024-08-04,Domingo,,road running,Infantil,,,VILLAR DEL REY,,Badajoz,2024,8,Verano,,True,VILLAR DEL REY,BADAJOZ,6.0,2069.0,1112.0,957.0,False,False
cronofinisher,VIII XTREME NATURAL TESORILLO,2024-07-28,Domingo,,Otros,Elite,,,SAN MARTIN DEL TESORILLO,Campo de Gibraltar,Andalucía,2024,7,Verano,,True,SAN MARTIN DEL TESORILLO,ANDALUCIA,11.0,2778.0,1426.0,1352.0,False,False
cronofinisher,VIII XTREME NATURAL TESORILLO,2024-07-28,Domingo,,Otros,Absoluta/General,,,SAN MARTIN DEL TESORILLO,Campo de Gibraltar,Andalucía,2024,7,Verano,,True,SAN MARTIN DEL TESORILLO,ANDALUCIA,11.0,2778.0,1426.0,1352.0,False,False
cronofinisher,I ACUATLON MEMORIAL LUIS ESCARCENA,2024-07-28,Domingo,,Multidisciplina,Infantil,,,LA LINEA DE LA CONCEPCION,Campo de Gibraltar,Andalucía,2024,7,Verano,,True,LA LINEA DE LA CONCEPCION,ANDALUCIA,11.0,65420.0,32151.0,33269.0,False,False
cronofinisher,I ACUATLON MEMORIAL LUIS ESCARCENA,2024-07-28,Domingo,,Multidisciplina,Absoluta/General,,,LA LINEA DE LA CONCEPCION,Campo de Gibraltar,Andalucía,2024,7,Verano,,True,LA LINEA DE LA CONCEPCION,ANDALUCIA,11.0,65420.0,32151.0,33269.0,False,False
cronofinisher,XXXIV TRAVESÍA INTERNACIONAL A NADO “CIUDAD DE CÁDIZ”,2024-07-14,Domingo,,Otros,Absoluta/General,,,CADIZ,Bahía de Cádiz,Andalucía,2024,7,Verano,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,False,False
cronofinisher,VI MEDIA MARATON TENTUDIA,2024-06-23,Domingo,,Ciclismo y btt,Absoluta/General,,,BODONAL DE LA SIERRA,,Badajoz,2024,6,Verano,,True,BODONAL DE LA SIERRA,BADAJOZ,6.0,983.0,506.0,477.0,False,False
cronofinisher,X CXM MANCHA REAL - SIERRA MAGINA 2024,2024-06-22,Sábado,,trail running,Absoluta/General,,,MANCHA REAL,,Jaén,2024,6,Verano,,True,MANCHA REAL,JAEN,23.0,11479.0,5710.0,5769.0,False,False
cronofinisher,VIII CROSS DE LAS CUESTAS,2024-06-15,Sábado,,road running,Infantil,,,SAN ROQUE,Campo de Gibraltar,Andalucía,2024,6,Verano,,True,SAN ROQUE,ANDALUCIA,11.0,34873.0,17371.0,17502.0,False,False
cronofinisher,VIII CROSS DE LAS CUESTAS,2024-06-15,Sábado,,road running,Absoluta/General,,,SAN ROQUE,Campo de Gibraltar,Andalucía,2024,6,Verano,,True,SAN ROQUE,ANDALUCIA,11.0,34873.0,17371.0,17502.0,False,False
cronofinisher,XXX CARRERA URBANA SAN FELIPE NERI,2024-06-08,Sábado,,road running,Absoluta/General,,,CADIZ,Bahía de Cádiz,Andalucía,2024,6,Verano,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,False,False
cronofinisher,XXX CARRERA URBANA SAN FELIPE NERI,2024-06-08,Sábado,,road running,Infantil,,,CADIZ,Bahía de Cádiz,Andalucía,2024,6,Verano,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,False,False
cronofinisher,I MARATON Y MEDIA MARATON EN PISTA TORREPEROGIL,2024-05-12,Domingo,21.097,road running,Absoluta/General,,,TORREPEROGIL,,Jaén,2024,5,Primavera,,True,TORREPEROGIL,JAEN,23.0,7123.0,3491.0,3632.0,False,True
cronofinisher,I MARATON Y MEDIA MARATON EN PISTA TORREPEROGIL,2024-05-12,Domingo,42.195,road running,Absoluta/General,,,TORREPEROGIL,,Jaén,2024,5,Primavera,,True,TORREPEROGIL,JAEN,23.0,7123.0,3491.0,3632.0,False,True
cronofinisher,DESAFIO PINAR EXTREMO,2024-05-05,Domingo,,Otros,Elite,,,SAN ROQUE,Campo de Gibraltar,Andalucía,2024,5,Primavera,,True,SAN ROQUE,ANDALUCIA,11.0,34873.0,17371.0,17502.0,False,False
cronofinisher,DESAFIO PINAR EXTREMO,2024-05-05,Domingo,,Otros,Absoluta/General,,,SAN ROQUE,Campo de Gibraltar,Andalucía,2024,5,Primavera,,True,SAN ROQUE,ANDALUCIA,11.0,34873.0,17371.0,17502.0,False,False
cronofinisher,IV DUATLON CARRETERA MONTIJO,2024-04-28,Domingo,,Multidisciplina,Absoluta/General,20.0,98.0,MONTIJO,,Badajoz,2024,4,Primavera,118.0,True,MONTIJO,BADAJOZ,6.0,15195.0,7517.0,7678.0,False,False
cronofinisher,XVII TRAIL IBÉRICO SIERRA DE TENTUDIA,2024-04-28,Domingo,,road running,Absoluta/General,,,CABEZA LA VACA,,Badajoz,2024,4,Primavera,,True,CABEZA LA VACA,BADAJOZ,6.0,1257.0,655.0,602.0,False,False
cronofinisher,II TRAIL INCLUSIVO SIERRA SURORESTE,2024-04-25,Jueves,,trail running,Absoluta/General,,,LA BAZANA - FREGENAL DE LA SIERRA,,,2024,4,Primavera,,False,LA BAZANA - FREGENAL DE LA SIERRA,,,,,,False,False
cronofinisher,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,Sábado,,road running,Infantil,,,HERRERA,,Sevilla,2024,4,Primavera,,True,HERRERA,SEVILLA,41.0,6584.0,3262.0,3322.0,True,False
cronofinisher,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,Sábado,,road running,Infantil,0.0,25.0,HERRERA,,Sevilla,2024,4,Primavera,25.0,True,HERRERA,SEVILLA,41.0,6584.0,3262.0,3322.0,True,False
cronofinisher,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,Sábado,,road running,Infantil,16.0,21.0,HERRERA,,Sevilla,2024,4,Primavera,37.0,True,HERRERA,SEVILLA,41.0,6584.0,3262.0,3322.0,True,False
cronofinisher,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,Sábado,,road running,Absoluta/General,,,HERRERA,,Sevilla,2024,4,Primavera,,True,HERRERA,SEVILLA,41.0,6584.0,3262.0,3322.0,True,False
cronofinisher,MEDIA MARATON BTT SALVATIERRA DE LOS BARROS,2024-04-14,Domingo,,Ciclismo y btt,Absoluta/General,,,SALVATIERRA DE LOS BARROS,,Badajoz,2024,4,Primavera,,True,SALVATIERRA DE LOS BARROS,BADAJOZ,6.0,1548.0,756.0,792.0,False,False
cronofinisher,VII PRIMAVERA RUN VILLACARRILLO,2024-04-14,Domingo,0.5,road running,Absoluta/General,,,VILLACARRILLO,,Jaén,2024,4,Primavera,,True,VILLACARRILLO,JAEN,23.0,10323.0,5171.0,5152.0,False,True
cronofinisher,VII PRIMAVERA RUN VILLACARRILLO,2024-04-14,Domingo,,road running,Infantil,,,VILLACARRILLO,,Jaén,2024,4,Primavera,,True,VILLACARRILLO,JAEN,23.0,10323.0,5171.0,5152.0,False,False
cronofinisher,VII PRIMAVERA RUN VILLACARRILLO,2024-04-14,Domingo,,road running,Absoluta/General,43.0,70.0,VILLACARRILLO,,Jaén,2024,4,Primavera,113.0,True,VILLACARRILLO,JAEN,23.0,10323.0,5171.0,5152.0,False,False
cronofinisher,IV BTT PICOS DE GUADIANA,2024-04-14,Domingo,,Ciclismo y btt,Absoluta/General,,,HUESA,,Jaén,2024,4,Primavera,,True,HUESA,JAEN,23.0,2409.0,1206.0,1203.0,False,False
cronofinisher,IV TRAIL VALLE DE MATAMOROS,2024-04-07,Domingo,,trail running,Absoluta/General,,,VALLE DE MATAMOROS,,Badajoz,2024,4,Primavera,,True,VALLE DE MATAMOROS,BADAJOZ,6.0,335.0,172.0,163.0,False,False
cronofinisher,III CARRERA CENTRO COMERCIAL LOS ALCORES,2024-04-07,Domingo,,road running,Absoluta/General,,,ALCALA DE GUADAIRA,,Sevilla,2024,4,Primavera,,True,ALCALA DE GUADAIRA,SEVILLA,41.0,77718.0,38550.0,39168.0,False,False
cronofinisher,III CARRERA CENTRO COMERCIAL LOS ALCORES,2024-04-07,Domingo,,road running,Infantil,,,ALCALA DE GUADAIRA,,Sevilla,2024,4,Primavera,,True,ALCALA DE GUADAIRA,SEVILLA,41.0,77718.0,38550.0,39168.0,False,False
cronofinisher,X CXM MONTIZÓN - CONDADO DE JAÉN - 2024,2024-03-23,Sábado,,trail running,Absoluta/General,,,ALDEAHERMOSA DE MONTIZON,,Jaén,2024,3,Primavera,,True,ALDEAHERMOSA DE MONTIZON,JAEN,23.0,,,,False,False
cronofinisher,MEDIA MARATON BTT MONTERRUBIO DE LA SERENA,2024-03-17,Domingo,,Ciclismo y btt,Absoluta/General,,,MONTERRUBIO DE LA SERENA,,Badajoz,2024,3,Primavera,,True,MONTERRUBIO DE LA SERENA,BADAJOZ,6.0,2153.0,1050.0,1103.0,False,False
cronofinisher,XXXVI MEDIA MARATÓN BAHÍA DE CÁDIZ 2024,2024-03-17,Domingo,,road running,Absoluta/General,,,Cadiz,Bahía de Cádiz,Andalucía,2024,3,Primavera,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,False,False
cronofinisher,XI CARRERA URBANA BANCO MEDIOLANUM A FAVOR DE UPACESUR,2024-03-09,Sábado,,road running,Absoluta/General,2.0,10.0,JEREZ DE LA FRONTERA,Campiña de Jerez,Andalucía,2024,3,Primavera,12.0,True,JEREZ DE LA FRONTERA,ANDALUCIA,11.0,215025.0,104800.0,110225.0,False,False
cronofinisher,XCMM CIUDAD DEL GRANITO,2024-03-03,Domingo,,Ciclismo y btt,Absoluta/General,,,Quintana de la Serena,,Badajoz,2024,3,Primavera,,True,QUINTANA DE LA SERENA,BADAJOZ,6.0,4427.0,2240.0,2187.0,False,False
cronofinisher,RETTO CADIZ 10K,2024-03-03,Domingo,,road running,Absoluta/General,,,CADIZ,Bahía de Cádiz,Andalucía,2024,3,Primavera,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,False,False
cronofinisher,RETTO CADIZ 10K,2024-03-03,Domingo,5.0,road running,Absoluta/General,,,CADIZ,Bahía de Cádiz,Andalucía,2024,3,Primavera,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,False,True
cronofinisher,XV CARRERA DÍA ANDALUCIA TARIFA 2024,2024-02-28,Miércoles,,road running,Absoluta/General,,,TARIFA,Campo de Gibraltar,Andalucía,2024,2,Invierno,,False,TARIFA,ANDALUCIA,11.0,18627.0,9320.0,9307.0,False,False
cronofinisher,IX SUBIDA AL CONVENTO DE LA LAPA,2024-02-18,Domingo,0.8,trail running,Absoluta/General,,,LA LAPA,,Badajoz,2024,2,Invierno,,True,LA LAPA,BADAJOZ,6.0,298.0,153.0,145.0,False,True
cronofinisher,IX SUBIDA AL CONVENTO DE LA LAPA,2024-02-18,Domingo,0.2,trail running,Absoluta/General,,,LA LAPA,,Badajoz,2024,2,Invierno,,True,LA LAPA,BADAJOZ,6.0,298.0,153.0,145.0,False,True
cronofinisher,IX SUBIDA AL CONVENTO DE LA LAPA,2024-02-18,Domingo,27.0,trail running,Absoluta/General,,,LA LAPA,,Badajoz,2024,2,Invierno,,True,LA LAPA,BADAJOZ,6.0,298.0,153.0,145.0,False,True
cronofinisher,IX SUBIDA AL CONVENTO DE LA LAPA,2024-02-18,Domingo,13.0,trail running,Absoluta/General,,,LA LAPA,,Badajoz,2024,2,Invierno,,True,LA LAPA,BADAJOZ,6.0,298.0,153.0,145.0,False,True
cronofinisher,IV DUATLÓN CROS JEREZ DE LOS CABALLEROS,2024-02-04,Domingo,,Multidisciplina,Absoluta/General,20.0,76.0,JEREZ DE LOS CABALLEROS,,Badajoz,2024,2,Invierno,96.0,True,JEREZ DE LOS CABALLEROS,BADAJOZ,6.0,9104.0,4477.0,4627.0,False,False
cronofinisher,IV DUATLÓN CROS JEREZ DE LOS CABALLEROS,2024-02-04,Domingo,,Multidisciplina,Absoluta/General,,,JEREZ DE LOS CABALLEROS,,Badajoz,2024,2,Invierno,,True,JEREZ DE LOS CABALLEROS,BADAJOZ,6.0,9104.0,4477.0,4627.0,False,False
cronofinisher,XII LA BUITRERA,2024-01-28,Domingo,,Ciclismo y btt,Absoluta/General,,,CASTUERA,,Badajoz,2024,1,Invierno,,True,CASTUERA,BADAJOZ,6.0,5453.0,2731.0,2722.0,False,False
cronofinisher,XII LA BUITRERA,2024-01-28,Domingo,,Ciclismo y btt,Equipos,,,CASTUERA,,Badajoz,2024,1,Invierno,,True,CASTUERA,BADAJOZ,6.0,5453.0,2731.0,2722.0,False,False
cronofinisher,VI CARRERA SAN SILVESTRE HUESA 2023,2023-12-30,Sábado,,road running,Absoluta/General,,,Huesa,,Jaén,2023,12,Invierno,,True,HUESA,JAEN,23.0,2409.0,1206.0,1203.0,True,False
cronofinisher,VI CARRERA SAN SILVESTRE HUESA 2023,2023-12-30,Sábado,,road running,Infantil,,,Huesa,,Jaén,2023,12,Invierno,,True,HUESA,JAEN,23.0,2409.0,1206.0,1203.0,True,False
cronofinisher,VI SAN SILVESTRE GADITANA 2023,2023-12-30,Sábado,,road running,Infantil,7.0,17.0,CADIZ,Bahía de Cádiz,Andalucía,2023,12,Invierno,24.0,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,False
cronofinisher,VI SAN SILVESTRE GADITANA 2023,2023-12-30,Sábado,,road running,Infantil,12.0,19.0,CADIZ,Bahía de Cádiz,Andalucía,2023,12,Invierno,31.0,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,False
cronofinisher,VI SAN SILVESTRE GADITANA 2023,2023-12-30,Sábado,,road running,Infantil,11.0,17.0,CADIZ,Bahía de Cádiz,Andalucía,2023,12,Invierno,28.0,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,False
cronofinisher,VI SAN SILVESTRE GADITANA 2023,2023-12-30,Sábado,,road running,Absoluta/General,417.0,856.0,CADIZ,Bahía de Cádiz,Andalucía,2023,12,Invierno,1273.0,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,False
cronofinisher,VI SAN SILVESTRE GADITANA 2023,2023-12-30,Sábado,,road running,Otros,,,CADIZ,Bahía de Cádiz,Andalucía,2023,12,Invierno,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,False
cronofinisher,XII CARRERA POPULAR TORREPEROGIL 2023,2023-12-30,Sábado,,road running,Infantil,,,TORREPEROGIL,,Jaén,2023,12,Invierno,,True,TORREPEROGIL,JAEN,23.0,7123.0,3491.0,3632.0,True,False
cronofinisher,XII CARRERA POPULAR TORREPEROGIL 2023,2023-12-30,Sábado,,road running,Absoluta/General,,,TORREPEROGIL,,Jaén,2023,12,Invierno,,True,TORREPEROGIL,JAEN,23.0,7123.0,3491.0,3632.0,True,False
cronofinisher,II SAN SILVESTRE TARIFEÑA 2023,2023-12-30,Sábado,,road running,Absoluta/General,,,TARIFA,Campo de Gibraltar,Andalucía,2023,12,Invierno,,True,TARIFA,ANDALUCIA,11.0,18627.0,9320.0,9307.0,True,False
cronofinisher,III CARRERA POPULAR SALESIANAS CADIZ,2023-11-18,Sábado,7.0,road running,Absoluta/General,,,CADIZ,Bahía de Cádiz,Andalucía,2023,11,Otoño,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,True
cronofinisher,III CARRERA POPULAR SALESIANAS CADIZ,2023-11-18,Sábado,,road running,Absoluta/General,,,CADIZ,Bahía de Cádiz,Andalucía,2023,11,Otoño,,True,CADIZ,ANDALUCIA,11.0,110123.0,51899.0,58224.0,True,False
cronofinisher,X CARRERA URBANA UPACESUR CON BANCO MEDIOLANUM,2023-11-11,Sábado,,road running,Absoluta/General,,,JEREZ DE LA FRONTERA,Campiña de Jerez,Andalucía,2023,11,Otoño,,True,JEREZ DE LA FRONTERA,ANDALUCIA,11.0,215025.0,104800.0,110225.0,False,False
cronofinisher,II CARRERA CENTRO COMERCIAL LOS ALCORES,2023-11-05,Domingo,,road running,Absoluta/General,,,ALCALA DE GUADAIRA,,Sevilla,2023,11,Otoño,,True,ALCALA DE GUADAIRA,SEVILLA,41.0,77718.0,38550.0,39168.0,False,False
cronofinisher,I TRAIL SIERRA DE FACINAS 2023,2023-10-22,Domingo,,trail running,Absoluta/General,2.0,2.0,FACINAS,Campo de Gibraltar,Andalucía,2023,10,Otoño,4.0,True,FACINAS,ANDALUCIA,,,,,False,False
cronofinisher,III RETO CAPITAL DEL VINO - MEDIA MARATON,2023-10-15,Domingo,21.097,Ciclismo y btt,Absoluta/General,,,BOLLULLOS PAR DEL CONDADO,El Condado,Huelva,2023,10,Otoño,,True,BOLLULLOS PAR DEL CONDADO,HUELVA,21.0,14377.0,7089.0,7288.0,False,True
cronofinisher,III RETO CAPITAL DEL VINO - CONTRARRELOJ,2023-10-14,Sábado,,Ciclismo y btt,Absoluta/General,,,BOLLULLOS PAR DEL CONDADO,El Condado,Huelva,2023,10,Otoño,,True,BOLLULLOS PAR DEL CONDADO,HUELVA,21.0,14377.0,7089.0,7288.0,False,False
