fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,comunidad_autonoma,anyo,mes,estacion,total_finishers,es_finde,municipio_norm,provincia_norm,provincia_ine,anyo_cruce,total_poblacion,poblacion_h,poblacion_d,superficie_km2,densidad_poblacion,es_carrera_popular
sportmaniacs,VIII TRAIL CIRAT 2026,2026-06-28,Domingo,12.6,road running,Absoluta/General,68.0,178.0,Cirat,,Castellón,,2026,6,Verano,246.0,True,CIRAT,CASTELLON,12.0,2025,220.0,118.0,102.0,41.10034,5.352753772839835,False
sportmaniacs,VOLTA  A PEU A FAURA-MEMORIAL HÉCTOR FORNER 2026,2026-05-30,Sábado,7.0,road running,Absoluta/General,50.0,187.0,Faura,,Valencia,,2026,5,Primavera,237.0,True,FAURA,VALENCIA,46.0,2025,3765.0,1865.0,1900.0,1.636375,2300.817355435032,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Mayores/Veteranos,0.0,10.0,Candeleda,,Ávila,,2026,3,Primavera,10.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Mayores/Veteranos,0.0,17.0,Candeleda,,Ávila,,2026,3,Primavera,17.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Mayores/Veteranos,0.0,15.0,Candeleda,,Ávila,,2026,3,Primavera,15.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Mayores/Veteranos,0.0,5.0,Candeleda,,Ávila,,2026,3,Primavera,5.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Infantil,0.0,90.0,Candeleda,,Ávila,,2026,3,Primavera,90.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Infantil,0.0,66.0,Candeleda,,Ávila,,2026,3,Primavera,66.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Elite,26.0,0.0,Candeleda,,Ávila,,2026,3,Primavera,26.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Infantil,16.0,0.0,Candeleda,,Ávila,,2026,3,Primavera,16.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Infantil,28.0,0.0,Candeleda,,Ávila,,2026,3,Primavera,28.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Mayores/Veteranos,7.0,0.0,Candeleda,,Ávila,,2026,3,Primavera,7.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,COPA DE ESPAÑA XCO “GRAN PREMIO INTERNACIONAL CANDELEDA-GREDOS”,2026-03-07,Sábado,0.0,Otros,Elite,0.0,72.0,Candeleda,,Ávila,,2026,3,Primavera,72.0,True,CANDELEDA,AVILA,5.0,2025,4999.0,2514.0,2485.0,213.4704,23.417766584969154,False
sportmaniacs,4ª CARRERA PROSOLIA ALICANTE MUJER 2026,2026-03-08,Domingo,0.0,road running,Absoluta/General,472.0,158.0,Alicante,l'Alacantí,Alicante,,2026,3,Primavera,630.0,True,ALICANTE,ALICANTE,3.0,2025,365586.0,176644.0,188942.0,202.5755,1804.6901031960922,True
sportmaniacs,MenoEndur 2026,2026-03-08,Domingo,0.0,Multidisciplina,Absoluta/General,3.0,97.0,Cubillos del Sil,El Bierzo,León,,2026,3,Primavera,100.0,True,CUBILLOS DEL SIL,LEON,24.0,2025,1749.0,928.0,821.0,53.408087,32.747849590643455,False
sportmaniacs,MenoEndur 2026,2026-03-08,Domingo,0.0,Multidisciplina,Absoluta/General,3.0,88.0,Cubillos del Sil,El Bierzo,León,,2026,3,Primavera,91.0,True,CUBILLOS DEL SIL,LEON,24.0,2025,1749.0,928.0,821.0,53.408087,32.747849590643455,False
sportmaniacs,MenoEndur 2026,2026-03-08,Domingo,0.0,Ciclismo y btt,Absoluta/General,3.0,40.0,Cubillos del Sil,El Bierzo,León,,2026,3,Primavera,43.0,True,CUBILLOS DEL SIL,LEON,24.0,2025,1749.0,928.0,821.0,53.408087,32.747849590643455,False
sportmaniacs,MenoEndur 2026,2026-03-08,Domingo,0.0,Otros,Absoluta/General,0.0,14.0,Cubillos del Sil,El Bierzo,León,,2026,3,Primavera,14.0,True,CUBILLOS DEL SIL,LEON,24.0,2025,1749.0,928.0,821.0,53.408087,32.747849590643455,False
sportmaniacs,MenoEndur 2026,2026-03-08,Domingo,0.0,Multidisciplina,Absoluta/General,3.0,95.0,Cubillos del Sil,El Bierzo,León,,2026,3,Primavera,98.0,True,CUBILLOS DEL SIL,LEON,24.0,2025,1749.0,928.0,821.0,53.408087,32.747849590643455,False
sportmaniacs,MenoEndur 2026,2026-03-08,Domingo,0.0,Otros,Absoluta/General,0.0,34.0,Cubillos del Sil,El Bierzo,León,,2026,3,Primavera,34.0,True,CUBILLOS DEL SIL,LEON,24.0,2025,1749.0,928.0,821.0,53.408087,32.747849590643455,False
sportmaniacs,MenoEndur 2026,2026-03-08,Domingo,0.0,Otros,Absoluta/General,0.0,9.0,Cubillos del Sil,El Bierzo,León,,2026,3,Primavera,9.0,True,CUBILLOS DEL SIL,LEON,24.0,2025,1749.0,928.0,821.0,53.408087,32.747849590643455,False
sportmaniacs,XII SUBIDA A LA ANTIGUA “Trofeo Juan Puche”,2026-04-19,Domingo,0.0,road running,Absoluta/General,18.0,76.0,Mora,,Toledo,,2026,4,Primavera,94.0,True,MORA,TOLEDO,45.0,2025,10174.0,5178.0,4996.0,168.571483,60.354217800883916,False
sportmaniacs,XV CARRERA SOLIDARIA ENTRECULTURAS CIUDAD DE LEON - IV MEMORIAL SARA REDONDO,2026-03-07,Sábado,5.0,road running,Absoluta/General,59.0,46.0,León,,León,,2026,3,Primavera,105.0,True,LEON,LEON,24.0,2025,124091.0,56438.0,67653.0,39.034554,3179.0039153515113,True
sportmaniacs,XV CARRERA SOLIDARIA ENTRECULTURAS CIUDAD DE LEON - IV MEMORIAL SARA REDONDO,2026-03-07,Sábado,10.0,road running,Absoluta/General,31.0,58.0,León,,León,,2026,3,Primavera,89.0,True,LEON,LEON,24.0,2025,124091.0,56438.0,67653.0,39.034554,3179.0039153515113,True
sportmaniacs,IX SIERRA DEL PEDREGOSO XCMM 2026,2026-03-15,Domingo,44.2,road running,Absoluta/General,6.0,84.0,Cabeza del Buey,,Badajoz,,2026,3,Primavera,90.0,True,CABEZA DEL BUEY,BADAJOZ,6.0,2025,4484.0,2241.0,2243.0,475.023398,9.439535018441344,False
sportmaniacs,CURSA DE LA DONA DE  LA CANONJA 2026,2026-03-15,Domingo,5.0,road running,Absoluta/General,206.0,80.0,Tarragona,Tarragonès,Tarragona,,2026,3,Primavera,286.0,True,TARRAGONA,TARRAGONA,43.0,2025,143260.0,69915.0,73345.0,58.838,2434.8210340256296,True
sportmaniacs,II CARRERA SOLIDARIA PARQUE COMERCIAL ABADIA ,2026-04-11,Sábado,0.0,road running,Absoluta/General,43.0,69.0,Toledo,,Toledo,,2026,4,Primavera,112.0,True,TOLEDO,TOLEDO,45.0,2025,87074.0,41543.0,45531.0,232.1396,375.09326284701103,True
sportmaniacs,30a Cursa Popular Vilanova del Camí,2026-03-15,Domingo,4.5,road running,Absoluta/General,68.0,70.0,Vilanova del Camí,Anoia,Barcelona,,2026,3,Primavera,138.0,True,VILANOVA DEL CAMI,BARCELONA,8.0,2025,12886.0,6456.0,6430.0,10.4844,1229.0641333791154,True
sportmaniacs,30a Cursa Popular Vilanova del Camí,2026-03-15,Domingo,10.0,road running,Absoluta/General,59.0,162.0,Vilanova del Camí,Anoia,Barcelona,,2026,3,Primavera,221.0,True,VILANOVA DEL CAMI,BARCELONA,8.0,2025,12886.0,6456.0,6430.0,10.4844,1229.0641333791154,True
sportmaniacs,62a Pujada a peu als Àngels GEiEG – BAUHAUS,2026-03-15,Domingo,0.0,Otros,Absoluta/General,24.0,58.0,Girona,Gironès,Girona,,2026,3,Primavera,82.0,True,GIRONA,GIRONA,17.0,2025,108352.0,52498.0,55854.0,38.972581,2780.2110411932945,False
sportmaniacs,XVI 10KM “CIUDAD DE LA CERÁMICA” TALAVERA DE LA REINA ,2026-03-15,Domingo,10.0,road running,Absoluta/General,190.0,653.0,Talavera de la Reina,,Toledo,,2026,3,Primavera,843.0,True,TALAVERA DE LA REINA,TOLEDO,45.0,2025,84413.0,40351.0,44062.0,187.1243,451.10656392569,False
sportmaniacs,10K TROFEO CAIXA XILXES,2026-05-01,Viernes,10.0,road running,Absoluta/General,109.0,291.0,Chilches,,Castellón,,2026,5,Primavera,400.0,False,CHILCHES,CASTELLON,12.0,2025,3186.0,1631.0,1555.0,13.580721,234.59726475494193,False
sportmaniacs,XV CARRERA DE ENTRECULTURAS Corre por una causa PUERTO DE SANTA MARÍA CADIZ 2026,2026-03-15,Domingo,10.0,road running,Absoluta/General,17.0,67.0,Puerto de Santa Maráa (El),,Cádiz,,2026,3,Primavera,84.0,True,EL PUERTO DE SANTA MARAA,CADIZ,11.0,2025,,,,,,False
sportmaniacs,XV CARRERA DE ENTRECULTURAS Corre por una causa PUERTO DE SANTA MARÍA CADIZ 2026,2026-03-15,Domingo,5.0,road running,Absoluta/General,28.0,32.0,Puerto de Santa Maráa (El),,Cádiz,,2026,3,Primavera,60.0,True,EL PUERTO DE SANTA MARAA,CADIZ,11.0,2025,,,,,,False
sportmaniacs,13ª Carrera 100 % Solidaria San Luis RUN ,2026-06-20,Sábado,6.0,road running,Absoluta/General,11.0,64.0,Toledo,,Toledo,,2026,6,Verano,75.0,True,TOLEDO,TOLEDO,45.0,2025,87074.0,41543.0,45531.0,232.1396,375.09326284701103,True
sportmaniacs,13ª Carrera 100 % Solidaria San Luis RUN ,2026-06-20,Sábado,3.0,road running,Absoluta/General,9.0,21.0,Toledo,,Toledo,,2026,6,Verano,30.0,True,TOLEDO,TOLEDO,45.0,2025,87074.0,41543.0,45531.0,232.1396,375.09326284701103,True
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Otros,Absoluta/General,3.0,42.0,Jalance,,Valencia,,2026,4,Primavera,45.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Multidisciplina,Infantil,1.0,46.0,Jalance,,Valencia,,2026,4,Primavera,47.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Ciclismo y btt,Absoluta/General,2.0,39.0,Jalance,,Valencia,,2026,4,Primavera,41.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Multidisciplina,Infantil,1.0,44.0,Jalance,,Valencia,,2026,4,Primavera,45.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Otros,Infantil,1.0,47.0,Jalance,,Valencia,,2026,4,Primavera,48.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Otros,Absoluta/General,2.0,40.0,Jalance,,Valencia,,2026,4,Primavera,42.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Otros,Absoluta/General,2.0,41.0,Jalance,,Valencia,,2026,4,Primavera,43.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Otros,Absoluta/General,2.0,42.0,Jalance,,Valencia,,2026,4,Primavera,44.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Ciclismo y btt,Absoluta/General,2.0,30.0,Jalance,,Valencia,,2026,4,Primavera,32.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Ciclismo y btt,Absoluta/General,2.0,28.0,Jalance,,Valencia,,2026,4,Primavera,30.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,EVENTO GORDAKO JALANCE,2026-04-11,Sábado,0.0,Ciclismo y btt,Absoluta/General,2.0,31.0,Jalance,,Valencia,,2026,4,Primavera,33.0,True,JALANCE,VALENCIA,46.0,2025,816.0,423.0,393.0,94.776,8.609774626487718,False
sportmaniacs,ENDURO GORDAKO SOT DE CHERA 30/31 MAYO,2026-05-30,Sábado,0.0,Multidisciplina,Infantil,1.0,36.0,Sot de Chera,La Serranía,Valencia,,2026,5,Primavera,37.0,True,SOT DE CHERA,VALENCIA,46.0,2025,430.0,229.0,201.0,38.751221,11.096424548790345,False
sportmaniacs,ENDURO GORDAKO SOT DE CHERA 30/31 MAYO,2026-05-30,Sábado,0.0,Otros,Absoluta/General,4.0,37.0,Sot de Chera,La Serranía,Valencia,,2026,5,Primavera,41.0,True,SOT DE CHERA,VALENCIA,46.0,2025,430.0,229.0,201.0,38.751221,11.096424548790345,False
sportmaniacs,III TRAIL SIERRA DE NAMBROCA,2026-05-16,Sábado,10.0,trail running,Absoluta/General,16.0,29.0,Toledo,,Toledo,,2026,5,Primavera,45.0,True,TOLEDO,TOLEDO,45.0,2025,87074.0,41543.0,45531.0,232.1396,375.09326284701103,False
sportmaniacs,III TRAIL SIERRA DE NAMBROCA,2026-05-16,Sábado,14.0,trail running,Absoluta/General,9.0,53.0,Toledo,,Toledo,,2026,5,Primavera,62.0,True,TOLEDO,TOLEDO,45.0,2025,87074.0,41543.0,45531.0,232.1396,375.09326284701103,False
sportmaniacs,III TRAIL PICO DE NOEZ - FERNÁNDEZ GAITÁN,2026-04-26,Domingo,19.0,trail running,Absoluta/General,2.0,24.0,Toledo,,Toledo,,2026,4,Primavera,26.0,True,TOLEDO,TOLEDO,45.0,2025,87074.0,41543.0,45531.0,232.1396,375.09326284701103,False
sportmaniacs,III TRAIL PICO DE NOEZ - FERNÁNDEZ GAITÁN,2026-04-26,Domingo,9.0,trail running,Absoluta/General,13.0,20.0,Toledo,,Toledo,,2026,4,Primavera,33.0,True,TOLEDO,TOLEDO,45.0,2025,87074.0,41543.0,45531.0,232.1396,375.09326284701103,False
sportmaniacs,Trail Riotuerto 2026,2026-03-22,Domingo,0.0,trail running,Absoluta/General,32.0,142.0,Riotuerto,,,Cantabria,2026,3,Primavera,174.0,True,RIOTUERTO,,,2025,,,,,,False
sportmaniacs,Trail Riotuerto 2026,2026-03-22,Domingo,0.0,trail running,Absoluta/General,22.0,82.0,Riotuerto,,,Cantabria,2026,3,Primavera,104.0,True,RIOTUERTO,,,2025,,,,,,False
sportmaniacs,Trail Riotuerto 2026,2026-03-22,Domingo,0.0,trail running,Equipos,17.0,61.0,Riotuerto,,,Cantabria,2026,3,Primavera,78.0,True,RIOTUERTO,,,2025,,,,,,False
sportmaniacs,Trail Riotuerto 2026,2026-03-22,Domingo,0.0,trail running,Absoluta/General,53.0,196.0,Riotuerto,,,Cantabria,2026,3,Primavera,249.0,True,RIOTUERTO,,,2025,,,,,,False
sportmaniacs,Trail Riotuerto 2026,2026-03-22,Domingo,0.0,trail running,Absoluta/General,71.0,60.0,Riotuerto,,,Cantabria,2026,3,Primavera,131.0,True,RIOTUERTO,,,2025,,,,,,False
sportmaniacs,Trail Riotuerto 2026,2026-03-22,Domingo,0.0,trail running,Absoluta/General,10.0,21.0,Riotuerto,,,Cantabria,2026,3,Primavera,31.0,True,RIOTUERTO,,,2025,,,,,,False
sportmaniacs,Backyard Cayón 2026,2026-03-21,Sábado,0.0,Otros,Absoluta/General,18.0,64.0,Santa Maráa de Cayón,,,Cantabria,2026,3,Primavera,82.0,True,SANTA MARAA DE CAYON,,,2025,,,,,,False
sportmaniacs,Backyard Cayón 2026,2026-03-21,Sábado,0.0,road running,Absoluta/General,18.0,64.0,Santa Maráa de Cayón,,,Cantabria,2026,3,Primavera,82.0,True,SANTA MARAA DE CAYON,,,2025,,,,,,False
sportmaniacs,TRAVESÍA SOL Y LUNA 2026 *Memorial Alberto Juez,2026-06-20,Sábado,0.0,Otros,Infantil,2.0,2.0,Puerto del Rosario,,Las Palmas,,2026,6,Verano,4.0,True,PUERTO DEL ROSARIO,LAS PALMAS,35.0,2025,46182.0,23189.0,22993.0,290.7712,158.8259084806198,False
sportmaniacs,TRAVESÍA SOL Y LUNA 2026 *Memorial Alberto Juez,2026-06-20,Sábado,2.2,road running,Absoluta/General,81.0,137.0,Puerto del Rosario,,Las Palmas,,2026,6,Verano,218.0,True,PUERTO DEL ROSARIO,LAS PALMAS,35.0,2025,46182.0,23189.0,22993.0,290.7712,158.8259084806198,False
sportmaniacs,9ª MARCHA Y CARRERA DE LAS MUJERES RENAULT GROUP,2026-03-22,Domingo,0.0,road running,Absoluta/General,243.0,0.0,Valladolid,,Valladolid,,2026,3,Primavera,243.0,True,VALLADOLID,VALLADOLID,47.0,2025,301798.0,141394.0,160404.0,197.3739,1529.0674197550943,False
sportmaniacs,LOS 102 DE LA COMARCA 2026 - SEGUROS SOLISS,2026-03-28,Sábado,51.0,Ciclismo y btt,Absoluta/General,15.0,49.0,Lagartera,,Toledo,,2026,3,Primavera,64.0,True,LAGARTERA,TOLEDO,45.0,2025,1308.0,649.0,659.0,81.1871,16.110933879889785,False
sportmaniacs,LOS 102 DE LA COMARCA 2026 - SEGUROS SOLISS,2026-03-28,Sábado,102.0,Ciclismo y btt,Absoluta/General,31.0,426.0,Lagartera,,Toledo,,2026,3,Primavera,457.0,True,LAGARTERA,TOLEDO,45.0,2025,1308.0,649.0,659.0,81.1871,16.110933879889785,False
sportmaniacs,LOS 102 DE LA COMARCA 2026 - SEGUROS SOLISS,2026-03-28,Sábado,102.0,road running,Absoluta/General,21.0,101.0,Lagartera,,Toledo,,2026,3,Primavera,122.0,True,LAGARTERA,TOLEDO,45.0,2025,1308.0,649.0,659.0,81.1871,16.110933879889785,False
sportmaniacs,LOS 102 DE LA COMARCA 2026 - SEGUROS SOLISS,2026-03-28,Sábado,51.0,road running,Absoluta/General,104.0,218.0,Lagartera,,Toledo,,2026,3,Primavera,322.0,True,LAGARTERA,TOLEDO,45.0,2025,1308.0,649.0,659.0,81.1871,16.110933879889785,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Infantil,10.0,10.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,20.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Infantil,11.0,12.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,23.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,4.0,7.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,11.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,39.0,35.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,74.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,47.0,34.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,81.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,34.0,29.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,63.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,19.0,31.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,50.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,12.0,11.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,23.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,8.0,6.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,14.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,13.0,9.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,22.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,Milla del Berguedà 2026,2026-05-01,Viernes,0.0,Otros,Absoluta/General,28.0,23.0,Gironella,Berguedà,Barcelona,,2026,5,Primavera,51.0,False,GIRONELLA,BARCELONA,8.0,2025,5082.0,2520.0,2562.0,6.847799999999999,742.1361605187068,False
sportmaniacs,II COPA XCO LAS PEDROÑERAS 2026,2026-03-22,Domingo,0.0,Otros,Absoluta/General,0.0,27.0,Pedroñeras (Las),,Cuenca,,2026,3,Primavera,27.0,True,LAS PEDRONERAS,CUENCA,16.0,2025,6530.0,3334.0,3196.0,225.0622,29.014201407433145,False
sportmaniacs,II COPA XCO LAS PEDROÑERAS 2026,2026-03-22,Domingo,0.0,Otros,Absoluta/General,9.0,0.0,Pedroñeras (Las),,Cuenca,,2026,3,Primavera,9.0,True,LAS PEDRONERAS,CUENCA,16.0,2025,6530.0,3334.0,3196.0,225.0622,29.014201407433145,False
sportmaniacs,II COPA XCO LAS PEDROÑERAS 2026,2026-03-22,Domingo,0.0,Otros,Absoluta/General,0.0,12.0,Pedroñeras (Las),,Cuenca,,2026,3,Primavera,12.0,True,LAS PEDRONERAS,CUENCA,16.0,2025,6530.0,3334.0,3196.0,225.0622,29.014201407433145,False
sportmaniacs,II COPA XCO LAS PEDROÑERAS 2026,2026-03-22,Domingo,0.0,Otros,Infantil,5.0,19.0,Pedroñeras (Las),,Cuenca,,2026,3,Primavera,24.0,True,LAS PEDRONERAS,CUENCA,16.0,2025,6530.0,3334.0,3196.0,225.0622,29.014201407433145,False
sportmaniacs,II COPA XCO LAS PEDROÑERAS 2026,2026-03-22,Domingo,0.0,Otros,Infantil,2.0,18.0,Pedroñeras (Las),,Cuenca,,2026,3,Primavera,20.0,True,LAS PEDRONERAS,CUENCA,16.0,2025,6530.0,3334.0,3196.0,225.0622,29.014201407433145,False
sportmaniacs,II COPA XCO LAS PEDROÑERAS 2026,2026-03-22,Domingo,0.0,Otros,Absoluta/General,6.0,12.0,Pedroñeras (Las),,Cuenca,,2026,3,Primavera,18.0,True,LAS PEDRONERAS,CUENCA,16.0,2025,6530.0,3334.0,3196.0,225.0622,29.014201407433145,False
sportmaniacs,II COPA XCO LAS PEDROÑERAS 2026,2026-03-22,Domingo,0.0,Otros,Infantil,3.0,13.0,Pedroñeras (Las),,Cuenca,,2026,3,Primavera,16.0,True,LAS PEDRONERAS,CUENCA,16.0,2025,6530.0,3334.0,3196.0,225.0622,29.014201407433145,False
sportmaniacs,EMBARRANCADA 2026,2026-03-22,Domingo,10.0,road running,Absoluta/General,71.0,105.0,Coll de Nargó,Alt Urgell,Lleida,,2026,3,Primavera,176.0,True,COLL DE NARGO,LLEIDA,25.0,2025,585.0,313.0,272.0,152.3131,3.840772724079544,False
sportmaniacs,EMBARRANCADA 2026,2026-03-22,Domingo,6.0,road running,Absoluta/General,43.0,26.0,Coll de Nargó,Alt Urgell,Lleida,,2026,3,Primavera,69.0,True,COLL DE NARGO,LLEIDA,25.0,2025,585.0,313.0,272.0,152.3131,3.840772724079544,False
sportmaniacs,DUATLON VILLA DE MADRID 2026,2026-04-18,Sábado,0.0,Multidisciplina,Absoluta/General,54.0,275.0,Madrid,,,Comunidad de Madrid,2026,4,Primavera,329.0,True,MADRID,,,2025,,,,,,False
sportmaniacs,DUATLON VILLA DE MADRID 2026,2026-04-18,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,42.0,Madrid,,,Comunidad de Madrid,2026,4,Primavera,42.0,True,MADRID,,,2025,,,,,,False
sportmaniacs,DUATLON VILLA DE MADRID 2026,2026-04-18,Sábado,0.0,Multidisciplina,Absoluta/General,60.0,158.0,Madrid,,,Comunidad de Madrid,2026,4,Primavera,218.0,True,MADRID,,,2025,,,,,,False
sportmaniacs,X CARRERA DEL LIBRO VILLA ANTONIO MONTESSORI SCHOOL Y TAIGA,2026-04-18,Sábado,0.0,road running,Absoluta/General,8.0,20.0,Toledo,,Toledo,,2026,4,Primavera,28.0,True,TOLEDO,TOLEDO,45.0,2025,87074.0,41543.0,45531.0,232.1396,375.09326284701103,False
sportmaniacs,CARRERA VILLA DE MAQUEDA 2026,2026-03-29,Domingo,0.0,road running,Infantil,46.0,97.0,Maqueda,,Toledo,,2026,3,Primavera,143.0,True,MAQUEDA,TOLEDO,45.0,2025,546.0,267.0,279.0,73.6821,7.410212249650865,False
