event_id,nom_cursa,data,lloc,modalitat_nom,modalitat_codi,estat_esdeveniment,error_detall,total_classificats,classificat_h,classificat_d,classificat_total,inscrits,DNF_total,DSQ_total,DNS_total,esport,classificat_sexe_desconegut
519,XII LA BUITRERA,2024-01-28,CASTUERA,CRONOESCALADA,cronoescalada,ok,,212,0,0,212,,,,,Ciclismo,212
517,VI CARRERA SAN SILVESTRE HUESA 2023,2023-12-30,Huesa,ADULTOS,adultos,ok,,79,0,0,79,,,,,Carrera,79
517,VI CARRERA SAN SILVESTRE HUESA 2023,2023-12-30,Huesa,INFANTIL,infantil,ok,,18,0,0,18,,,,,Carrera,18
471,VI SAN SILVESTRE GADITANA 2023,2023-12-30,CADIZ,SUB8,sub8,ok,,72,17,7,72,,,,,Carrera,48
471,VI SAN SILVESTRE GADITANA 2023,2023-12-30,CADIZ,SUB 10,sub10,ok,,93,19,12,93,,,,,Carrera,62
471,VI SAN SILVESTRE GADITANA 2023,2023-12-30,CADIZ,SUB 12,sub12,ok,,84,17,11,84,,,,,Carrera,56
471,VI SAN SILVESTRE GADITANA 2023,2023-12-30,CADIZ,ABSOLUTA,absoluta,ok,,4027,856,417,4027,,,,,Carrera,2754
471,VI SAN SILVESTRE GADITANA 2023,2023-12-30,CADIZ,GENUINE -18,genuine18,ok,,3,0,0,3,,,,,Carrera,3
506,XII CARRERA POPULAR TORREPEROGIL 2023,2023-12-30,TORREPEROGIL,PREBENJAMIN,prebenjamin,ok,,46,0,0,46,,,,,Carrera,46
506,XII CARRERA POPULAR TORREPEROGIL 2023,2023-12-30,TORREPEROGIL,BENJAMIN,benjamin,ok,,85,0,0,85,,,,,Carrera,85
506,XII CARRERA POPULAR TORREPEROGIL 2023,2023-12-30,TORREPEROGIL,INFANTIL CADETE,infantilcadete,ok,,31,0,0,31,,,,,Carrera,31
506,XII CARRERA POPULAR TORREPEROGIL 2023,2023-12-30,TORREPEROGIL,ADULTOS,adultos,ok,,367,0,0,367,,,,,Carrera,367
510,II SAN SILVESTRE TARIFEÑA 2023,2023-12-30,TARIFA,GENERAL,general,ok,,303,0,0,303,,,,,Carrera,303
,CARRERA POR LA ELIMINACION DE LA VIOLENCIA CONTRA LAS MUJERES,2023-11-19,CADIZ,,,sense_resultats,,,,,,,,,,Carrera,
499,III CARRERA POPULAR SALESIANAS CADIZ,2023-11-18,CADIZ,7K,7k,ok,,123,0,0,123,,,,,Carrera,123
499,III CARRERA POPULAR SALESIANAS CADIZ,2023-11-18,CADIZ,INF-CAD,infcad,ok,,27,0,0,27,,,,,Carrera,27
499,III CARRERA POPULAR SALESIANAS CADIZ,2023-11-18,CADIZ,ALE,ale,ok,,43,0,0,43,,,,,Carrera,43
499,III CARRERA POPULAR SALESIANAS CADIZ,2023-11-18,CADIZ,BEN,ben,ok,,65,0,0,65,,,,,Carrera,65
498,X CARRERA URBANA UPACESUR CON BANCO MEDIOLANUM,2023-11-11,JEREZ DE LA FRONTERA,GENERAL,general,ok,,254,0,0,254,,,,,Carrera,254
490,II CARRERA CENTRO COMERCIAL LOS ALCORES,2023-11-05,ALCALA DE GUADAIRA,GENERAL,general,ok,,168,0,0,168,,,,,Carrera,168
497,I TRAIL SIERRA DE FACINAS 2023,2023-10-22,FACINAS,GENERAL,general,ok,,216,2,2,216,,,,,Carrera por montaña,212
,VI SENDERISMO SOLIDARIO NINA LA GUERRERA,2023-10-22,ALCALA LA REAL,,,sense_resultats,,,,,,,,,,Senderismo,
505,III RETO CAPITAL DEL VINO - MEDIA MARATON,2023-10-15,BOLLULLOS PAR DEL CONDADO,SEGUNDA ETAPA -MEDIA MARATON,segundaetapamediamaraton,ok,,286,0,0,286,,,,,Ciclismo,286
504,III RETO CAPITAL DEL VINO - CONTRARRELOJ,2023-10-14,BOLLULLOS PAR DEL CONDADO,ETAPA - CRONO - INDIVIDUAL,etapacronoindividual,ok,,286,0,0,286,,,,,Ciclismo,286
485,VII CROSS DE LAS CUESTAS,2023-10-07,SAN ROQUE,GENERAL,general,ok,,184,29,0,184,,,,,Carrera,155
496,BENEMERITA MOUNTAIN BIKE - I MARCHA CICLOTURISTA SOLIDARIA,2023-10-01,VEJER DE LA FRONTERA,BENEMERITA,benemerita,ok,,218,0,0,218,,,,,Ciclismo,218
496,BENEMERITA MOUNTAIN BIKE - I MARCHA CICLOTURISTA SOLIDARIA,2023-10-01,VEJER DE LA FRONTERA,EBIKES,ebikes,ok,,63,0,0,63,,,,,Ciclismo,63
484,IX TRIATLON DE SAN ROQUE,2023-09-30,SAN ROQUE,GENERAL,general,llista_error,fitxer h: no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber); fitxer d: no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber),,,,,,,,,Triatlón,
,II EVENTO SOLIDARIO CNA,2023-09-09,ALCALA DE GUADAIRA,,,sense_resultats,,,,,,,,,,Travesía,
494,X TRAGAMILLAS CIUDAD DE LA LÍNEA,2023-08-13,LA LINEA DE LA CONCEPCION,GENERAL,general,ok,,150,0,0,150,,,,,Travesía,150
470,VII CARRERA DE ROCHE POR EL SINDROME DE RETT,2023-08-12,CONIL DE LA FRONTERA,10K,10k,ok,,217,0,0,217,,,,,Carrera,217
470,VII CARRERA DE ROCHE POR EL SINDROME DE RETT,2023-08-12,CONIL DE LA FRONTERA,5K,5k,ok,,145,0,0,145,,,,,Carrera,145
470,VII CARRERA DE ROCHE POR EL SINDROME DE RETT,2023-08-12,CONIL DE LA FRONTERA,INFANTIL CADETE,infantilcadete,ok,,26,0,0,26,,,,,Carrera,26
470,VII CARRERA DE ROCHE POR EL SINDROME DE RETT,2023-08-12,CONIL DE LA FRONTERA,ALEVIN,alevin,ok,,23,0,0,23,,,,,Carrera,23
470,VII CARRERA DE ROCHE POR EL SINDROME DE RETT,2023-08-12,CONIL DE LA FRONTERA,BENJAMIN,benjamin,ok,,29,0,0,29,,,,,Carrera,29
479,VII XTREME NATURAL TESORILLO,2023-07-30,SAN MARTIN DEL TESORILLO,ELITE -,elite,ok,,12,0,0,12,,,,,Carrera de obstáculos,12
479,VII XTREME NATURAL TESORILLO,2023-07-30,SAN MARTIN DEL TESORILLO,GRUPO EDAD -,grupoedad,ok,,53,0,0,53,,,,,Carrera de obstáculos,53
479,VII XTREME NATURAL TESORILLO,2023-07-30,SAN MARTIN DEL TESORILLO,POPULAR -,popular,ok,,143,0,0,143,,,,,Carrera de obstáculos,143
479,VII XTREME NATURAL TESORILLO,2023-07-30,SAN MARTIN DEL TESORILLO,PAREJAS -,parejas,ok,,20,0,0,20,,,,,Carrera de obstáculos,20
479,VII XTREME NATURAL TESORILLO,2023-07-30,SAN MARTIN DEL TESORILLO,EQUIPOS-,equipos,ok,,8,0,0,8,,,,,Carrera de obstáculos,8
495,XXXIII TRAVESÍA INTERNACIONAL A NADO “CIUDAD DE CÁDIZ”,2023-07-23,CADIZ,GENERAL,general,ok,,139,0,0,139,,,,,Travesía,139
491,II CARRERA NOCTURNA CPT,2023-07-08,JEDULA,CON PASO INTERMEDIO,conpasointermedio,ok,,141,0,0,141,,,,,Carrera,141
480,IX CXM MANCHA REAL - SIERRA MAGINA 2023,2023-07-01,MANCHA REAL,CORTA,corta,ok,,162,0,0,162,,,,,Carrera por montaña,162
480,IX CXM MANCHA REAL - SIERRA MAGINA 2023,2023-07-01,MANCHA REAL,LARGA,larga,ok,,107,0,0,107,,,,,Carrera por montaña,107
480,IX CXM MANCHA REAL - SIERRA MAGINA 2023,2023-07-01,MANCHA REAL,LARGA CON PASO INTERMEDIO,largaconpasointermedio,ok,,109,0,0,109,,,,,Carrera por montaña,109
493,IV JORNADAS JUNTOS CONTRA LA ELA,2023-06-24,TORREDONJIMENO,GENERAL,general,ok,,88,0,0,88,,,,,Carrera,88
492,XXIX CARRERA URBANA SAN FELIPE NERI,2023-06-03,CADIZ,3-7 AÑOS,37anos,ok,,184,0,0,184,,,,,Carrera,184
492,XXIX CARRERA URBANA SAN FELIPE NERI,2023-06-03,CADIZ,8-11 AÑOS,811anos,ok,,170,0,0,170,,,,,Carrera,170
492,XXIX CARRERA URBANA SAN FELIPE NERI,2023-06-03,CADIZ,ADULTOS,adultos,ok,,145,0,0,145,,,,,Carrera,145
,"X RUTA VETONA ""LOS 100 DE BÉJAR""",2023-06-02,BEJAR,,,sense_resultats,,,,,,,,,,Carrera,
463,II CXM ROMPEALBARCAS,2023-05-21,VALDEPEÑAS DE JAEN,LA ALBARQUILLA -,laalbarquilla,ok,,151,0,0,151,,,,,Carrera por montaña,151
463,II CXM ROMPEALBARCAS,2023-05-21,VALDEPEÑAS DE JAEN,LA ALBARCA -,laalbarca,ok,,81,0,0,81,,,,,Carrera por montaña,81
472,LA CONQUISTA DE MAGINA,2023-04-30,MANCHA REAL,GENERAL,general,ok,,220,0,0,220,,,,,Ciclismo,220
482,VII CARRERA SOLIDARIA MARIA AUXILIADORA,2023-04-16,ROTA,5000 M -,5000m,ok,,220,0,0,220,,,,,Carrera,220
473,VI PRIMAVERA RUN VILLACARRILLO,2023-04-16,VILLACARRILLO,INFANTIL - VETERANOS -,infantilveteranos,ok,,213,0,0,213,,,,,Carrera,213
473,VI PRIMAVERA RUN VILLACARRILLO,2023-04-16,VILLACARRILLO,ALEVIN - INFANTIL -,alevininfantil,ok,,35,0,0,35,,,,,Carrera,35
473,VI PRIMAVERA RUN VILLACARRILLO,2023-04-16,VILLACARRILLO,PREBENJAMIN - BENJAMIN -,prebenjaminbenjamin,ok,,47,0,0,47,,,,,Carrera,47
,I TROFEO DE NATACIÓN FUERZAS ARMADAS 2023,2023-04-15,CADIZ,,,sense_resultats,,,,,,,,,,Travesía,
476,IX CXM MONTIZÓN - CONDADO DE JAÉN - 2023,2023-04-01,ALDEAHERMOSA DE MONTIZON,DISTANCIA CORTA -,distanciacorta,ok,,64,0,0,64,,,,,Carrera por montaña,64
476,IX CXM MONTIZÓN - CONDADO DE JAÉN - 2023,2023-04-01,ALDEAHERMOSA DE MONTIZON,CXM,cxm,ok,,78,0,0,78,,,,,Carrera por montaña,78
481,XIV CARRERA POPULAR DIA DE ANDALUCIA,2023-03-19,TARIFA,ADULTOS,adultos,ok,,236,0,0,236,,,,,Carrera,236
481,XIV CARRERA POPULAR DIA DE ANDALUCIA,2023-03-19,TARIFA,INFANTIL CADETE,infantilcadete,ok,,40,0,0,40,,,,,Carrera,40
481,XIV CARRERA POPULAR DIA DE ANDALUCIA,2023-03-19,TARIFA,ALEVIN,alevin,ok,,23,0,0,23,,,,,Carrera,23
483,IV CROSS DEL PINAR DEL REY,2023-03-05,SAN ROQUE,3000 M.,3000m,ok,,41,28,13,41,,,,,Carrera,0
483,IV CROSS DEL PINAR DEL REY,2023-03-05,SAN ROQUE,2000 M.,2000m,ok,,21,0,0,21,,,,,Carrera,21
483,IV CROSS DEL PINAR DEL REY,2023-03-05,SAN ROQUE,1000 M.,1000m,ok,,28,15,13,28,,,,,Carrera,0
483,IV CROSS DEL PINAR DEL REY,2023-03-05,SAN ROQUE,500 M.,500m,ok,,68,48,20,68,,,,,Carrera,0
483,IV CROSS DEL PINAR DEL REY,2023-03-05,SAN ROQUE,250 M.,250m,ok,,57,32,25,57,,,,,Carrera,0
483,IV CROSS DEL PINAR DEL REY,2023-03-05,SAN ROQUE,6000 M.,6000m,ok,,114,0,0,114,,,,,Carrera,114
475,VIII MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER,2023-02-11,LA LUISIANA,CORTA,corta,ok,,73,0,0,73,,,,,Ciclismo,73
475,VIII MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER,2023-02-11,LA LUISIANA,LARGA,larga,ok,,521,0,0,521,,,,,Ciclismo,521
475,VIII MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER,2023-02-11,LA LUISIANA,LARGA CON PUNTOS INTERMEDIOS,largaconpuntosintermedios,ok,,545,0,0,545,,,,,Ciclismo,545
475,VIII MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER,2023-02-11,LA LUISIANA,CORTA CON PUNTO INTERMEDIO,cortaconpuntointermedio,ok,,84,0,0,84,,,,,Ciclismo,84
416,VI CARRERA PILAR MARIANISTAS JEREZ,2023-01-15,JEREZ DE LA FRONTERA,5K,5k,ok,,204,0,0,204,,,,,Carrera,204
416,VI CARRERA PILAR MARIANISTAS JEREZ,2023-01-15,JEREZ DE LA FRONTERA,10K,10k,ok,,310,0,0,310,,,,,Carrera,310
464,I SAN SILVESTRE TARIFEÑA 2022,2022-12-30,TARIFA,GENERAL,general,ok,,279,0,0,279,,,,,Carrera,279
474,SAN SILVESTRE BIENVENIDA 2022,2022-12-30,BIENVENIDA,SUB14,sub14,ok,,20,0,0,20,,,,,Carrera,20
474,SAN SILVESTRE BIENVENIDA 2022,2022-12-30,BIENVENIDA,SUB16,sub16,ok,,11,0,0,11,,,,,Carrera,11
474,SAN SILVESTRE BIENVENIDA 2022,2022-12-30,BIENVENIDA,SUB8-10,sub810,ok,,36,2,3,36,,,,,Carrera,31
474,SAN SILVESTRE BIENVENIDA 2022,2022-12-30,BIENVENIDA,ABSOLUTA,absoluta,ok,,59,0,0,59,,,,,Carrera,59
469,V CARRERA SOLIDARIA SAN SILVESTRE HUESA,2022-12-30,HUESA,INFANTIL,infantil,ok,,21,0,0,21,,,,,Carrera,21
469,V CARRERA SOLIDARIA SAN SILVESTRE HUESA,2022-12-30,HUESA,ADULTOS,adultos,ok,,102,0,0,102,,,,,Carrera,102
468,III DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2022-12-18,BAEZA,BENJAMIN ALEVIN -,benjaminalevin,ok,,67,0,0,67,,,,,Carrera,67
468,III DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2022-12-18,BAEZA,INFANTIL CADETE -,infantilcadete,ok,,22,0,0,22,,,,,Carrera,22
468,III DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2022-12-18,BAEZA,ABSOLUTA,absoluta,ok,,1484,0,0,1484,,,,,Carrera,1484
452,III DESAFIO LA CODOSERA,2022-12-18,LA CODOSERA,15 K,15k,ok,,76,0,0,76,,,,,Carrera por montaña,76
452,III DESAFIO LA CODOSERA,2022-12-18,LA CODOSERA,30 K,30k,ok,,83,0,0,83,,,,,Carrera por montaña,83
467,XI CARRERA POPULAR TORREPEROGIL 2022,2022-12-17,TORREPEROGIL,PREBENJAMIN,prebenjamin,ok,,52,0,0,52,,,,,Carrera,52
467,XI CARRERA POPULAR TORREPEROGIL 2022,2022-12-17,TORREPEROGIL,BENJAMIN ALEVIN,benjaminalevin,ok,,79,0,0,79,,,,,Carrera,79
467,XI CARRERA POPULAR TORREPEROGIL 2022,2022-12-17,TORREPEROGIL,INFANTIL-CADETE,infantilcadete,ok,,31,0,0,31,,,,,Carrera,31
467,XI CARRERA POPULAR TORREPEROGIL 2022,2022-12-17,TORREPEROGIL,ABSOLUTA,absoluta,ok,,316,0,0,316,,,,,Carrera,316
461,IX CARRERA URBANA UPACESUR CON BANCO MEDIOLANUM,2022-11-19,JEREZ DE LA FRONTERA,GENERAL,general,ok,,245,1,3,245,,,,,Carrera,241
,IV CADEBA DE MONTAÑA LA CRESTITA 2022,2022-11-06,TORREDELCAMPO,,,sense_resultats,,,,,,,,,,Trail,
423,III MARATÓN BTT DE CAZALLA DE LA SIERRA,2022-10-23,CAZALLA DE LA SIERRA,LARGA CON PASO INTERMEDIO,largaconpasointermedio,ok,,513,0,0,513,,,,,Ciclismo,513
423,III MARATÓN BTT DE CAZALLA DE LA SIERRA,2022-10-23,CAZALLA DE LA SIERRA,CORTA,corta,ok,,61,0,0,61,,,,,Ciclismo,61
423,III MARATÓN BTT DE CAZALLA DE LA SIERRA,2022-10-23,CAZALLA DE LA SIERRA,CORTA CON PASO INTERMEDIO,cortaconpasointermedio,ok,,84,0,0,84,,,,,Ciclismo,84
458,II CARRERA POPULAR SALESIANAS CADIZ,2022-10-22,CADIZ,7K,7k,ok,,193,0,0,193,,,,,Carrera,193
458,II CARRERA POPULAR SALESIANAS CADIZ,2022-10-22,CADIZ,INFANTIL Y CADETE -,infantilycadete,ok,,39,0,0,39,,,,,Carrera,39
458,II CARRERA POPULAR SALESIANAS CADIZ,2022-10-22,CADIZ,ALEVIN,alevin,ok,,58,0,0,58,,,,,Carrera,58
458,II CARRERA POPULAR SALESIANAS CADIZ,2022-10-22,CADIZ,BENJAMIN,benjamin,ok,,52,0,0,52,,,,,Carrera,52
431,VII SIERRA DE CAZORLA TRAILS QUESADA - 2022,2022-10-22,QUESADA,TRAIL S- CADETE -,trailscadete,ok,,7,0,0,7,,,,,Trail,7
431,VII SIERRA DE CAZORLA TRAILS QUESADA - 2022,2022-10-22,QUESADA,TRAIL S-,trails,ok,,189,0,0,189,,,,,Trail,189
431,VII SIERRA DE CAZORLA TRAILS QUESADA - 2022,2022-10-22,QUESADA,TRAIL M-,trailm,ok,,325,0,0,325,,,,,Trail,325
431,VII SIERRA DE CAZORLA TRAILS QUESADA - 2022,2022-10-22,QUESADA,TRAIL M- CON PASO INTERMEDIO,trailmconpasointermedio,ok,,347,0,0,347,,,,,Trail,347
,V SENDERISMO SOLIDARIO NINA LA GUERRERA,2022-10-16,ALCALA LA REAL,,,sense_resultats,,,,,,,,,,Senderismo,
449,XVI PRUEBA URBANA  “CIUDAD DE FUENTE DEL MAESTRE”,2022-10-15,FUENTE DEL MAESTRE,1500,1500,ok,,69,0,0,69,,,,,Carrera,69
449,XVI PRUEBA URBANA  “CIUDAD DE FUENTE DEL MAESTRE”,2022-10-15,FUENTE DEL MAESTRE,3000,3000,ok,,30,0,0,30,,,,,Carrera,30
449,XVI PRUEBA URBANA  “CIUDAD DE FUENTE DEL MAESTRE”,2022-10-15,FUENTE DEL MAESTRE,4500,4500,ok,,55,0,0,55,,,,,Carrera,55
449,XVI PRUEBA URBANA  “CIUDAD DE FUENTE DEL MAESTRE”,2022-10-15,FUENTE DEL MAESTRE,7000,7000,ok,,176,0,0,176,,,,,Carrera,176
449,XVI PRUEBA URBANA  “CIUDAD DE FUENTE DEL MAESTRE”,2022-10-15,FUENTE DEL MAESTRE,BENJAMIN,benjamin,ok,,62,0,0,62,,,,,Carrera,62
460,5K Y VII MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2022-10-09,CADIZ,5K CON PUNTOS INTERMEDIOS,5kconpuntosintermedios,ok,,423,0,0,423,,,,,Carrera,423
460,5K Y VII MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2022-10-09,CADIZ,5K,5k,ok,,374,0,0,374,,,,,Carrera,374
460,5K Y VII MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2022-10-09,CADIZ,MILLA ADULTOS,millaadultos,ok,,84,2,0,84,,,,,Carrera,82
460,5K Y VII MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2022-10-09,CADIZ,MILLA INFANTIL Y CADETE,millainfantilycadete,ok,,49,0,0,49,,,,,Carrera,49
460,5K Y VII MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2022-10-09,CADIZ,ALEVIN,alevin,ok,,22,0,0,22,,,,,Carrera,22
460,5K Y VII MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2022-10-09,CADIZ,BENJAMIN,benjamin,ok,,35,0,0,35,,,,,Carrera,35
448,XLII CROSS DEL CORDERO DE CABEZA DEL BUEY,2022-10-08,CABEZA DEL BUEY,ALEVIN M - F Y SUB14 F,alevinmfysub14f,ok,,59,0,0,59,,,,,Carrera,59
448,XLII CROSS DEL CORDERO DE CABEZA DEL BUEY,2022-10-08,CABEZA DEL BUEY,BENJAMIN,benjamin,ok,,45,0,0,45,,,,,Carrera,45
448,XLII CROSS DEL CORDERO DE CABEZA DEL BUEY,2022-10-08,CABEZA DEL BUEY,PREBENJAMIN,prebenjamin,ok,,75,0,0,75,,,,,Carrera,75
448,XLII CROSS DEL CORDERO DE CABEZA DEL BUEY,2022-10-08,CABEZA DEL BUEY,QUERUBIN,querubin,ok,,50,0,0,50,,,,,Carrera,50
448,XLII CROSS DEL CORDERO DE CABEZA DEL BUEY,2022-10-08,CABEZA DEL BUEY,SUB14 -16,sub1416,ok,,23,23,0,23,,,,,Carrera,0
448,XLII CROSS DEL CORDERO DE CABEZA DEL BUEY,2022-10-08,CABEZA DEL BUEY,FEMINAS Y SUB-16 M,feminasysub16m,ok,,39,0,0,39,,,,,Carrera,39
448,XLII CROSS DEL CORDERO DE CABEZA DEL BUEY,2022-10-08,CABEZA DEL BUEY,GENERAL,general,ok,,63,63,0,63,,,,,Carrera,0
457,SALVANDO SETENIL,2022-10-02,SETENIL DE LAS BODEGAS,ELITE,elite,ok,,43,8,4,43,,,,,Carrera de obstáculos,31
457,SALVANDO SETENIL,2022-10-02,SETENIL DE LAS BODEGAS,INDIV,indiv,ok,,129,0,0,129,,,,,Carrera de obstáculos,129
457,SALVANDO SETENIL,2022-10-02,SETENIL DE LAS BODEGAS,EQUIPOS,equipos,ok,,29,0,0,29,,,,,Carrera de obstáculos,29
457,SALVANDO SETENIL,2022-10-02,SETENIL DE LAS BODEGAS,PAREJA,pareja,ok,,30,0,0,30,,,,,Carrera de obstáculos,30
447,I CARRERA POPULAR CIUDAD DE OLIVENZA,2022-10-01,OLIVENZA,PREBENJAMIN,prebenjamin,ok,,25,0,0,25,,,,,Carrera,25
447,I CARRERA POPULAR CIUDAD DE OLIVENZA,2022-10-01,OLIVENZA,BENJAMIN,benjamin,ok,,29,0,0,29,,,,,Carrera,29
447,I CARRERA POPULAR CIUDAD DE OLIVENZA,2022-10-01,OLIVENZA,ALEVIN,alevin,ok,,29,0,0,29,,,,,Carrera,29
447,I CARRERA POPULAR CIUDAD DE OLIVENZA,2022-10-01,OLIVENZA,SUB14,sub14,ok,,11,0,0,11,,,,,Carrera,11
447,I CARRERA POPULAR CIUDAD DE OLIVENZA,2022-10-01,OLIVENZA,CADETE,cadete,ok,,10,0,0,10,,,,,Carrera,10
447,I CARRERA POPULAR CIUDAD DE OLIVENZA,2022-10-01,OLIVENZA,8000,8000,ok,,129,99,30,129,,,,,Carrera,0
430,VI CXM CRESTA DEL DIABLO - 2022,2022-09-25,TORREDELCAMPO,DIABLITO MINITRAIL -,diablitominitrail,ok,,185,0,0,185,,,,,Trail,185
430,VI CXM CRESTA DEL DIABLO - 2022,2022-09-25,TORREDELCAMPO,DIABLITO TRAIL -,diablitotrail,ok,,159,0,0,159,,,,,Trail,159
430,VI CXM CRESTA DEL DIABLO - 2022,2022-09-25,TORREDELCAMPO,CRESTA DEL DIABLO -,crestadeldiablo,ok,,88,0,0,88,,,,,Trail,88
446,XLI CROSS FERIA DE SAN MIGUEL,2022-09-24,ZAFRA,MARCHA ATLETICA,marchaatletica,ok,,6,0,0,6,,,,,Carrera,6
446,XLI CROSS FERIA DE SAN MIGUEL,2022-09-24,ZAFRA,PREBENJAMIN,prebenjamin,ok,,32,0,0,32,,,,,Carrera,32
446,XLI CROSS FERIA DE SAN MIGUEL,2022-09-24,ZAFRA,BENJAMIN,benjamin,ok,,45,0,0,45,,,,,Carrera,45
446,XLI CROSS FERIA DE SAN MIGUEL,2022-09-24,ZAFRA,ALEVIN,alevin,ok,,25,0,0,25,,,,,Carrera,25
446,XLI CROSS FERIA DE SAN MIGUEL,2022-09-24,ZAFRA,SUB14 - SUB16,sub14sub16,ok,,11,0,0,11,,,,,Carrera,11
446,XLI CROSS FERIA DE SAN MIGUEL,2022-09-24,ZAFRA,5600,5600,ok,,85,0,0,85,,,,,Carrera,85
445,XXXVII CARRERA POPULAR FREGENAL DE LA SIERRA,2022-09-18,FREGENAL DE LA SIERRA,3750,3750,ok,,10,0,0,10,,,,,Carrera,10
445,XXXVII CARRERA POPULAR FREGENAL DE LA SIERRA,2022-09-18,FREGENAL DE LA SIERRA,6500,6500,ok,,41,0,0,41,,,,,Carrera,41
445,XXXVII CARRERA POPULAR FREGENAL DE LA SIERRA,2022-09-18,FREGENAL DE LA SIERRA,SUB14-16,sub1416,ok,,11,0,0,11,,,,,Carrera,11
445,XXXVII CARRERA POPULAR FREGENAL DE LA SIERRA,2022-09-18,FREGENAL DE LA SIERRA,SUB10-12,sub1012,ok,,36,0,0,36,,,,,Carrera,36
445,XXXVII CARRERA POPULAR FREGENAL DE LA SIERRA,2022-09-18,FREGENAL DE LA SIERRA,PREBENJAMIN,prebenjamin,ok,,30,0,0,30,,,,,Carrera,30
444,XXVI FONDO POPULAR CIUDAD DE MÉRIDA,2022-09-17,MERIDA,BENJAMIN ALEVIN -,benjaminalevin,ok,,53,0,0,53,,,,,Carrera,53
444,XXVI FONDO POPULAR CIUDAD DE MÉRIDA,2022-09-17,MERIDA,SUB14 SUB16,sub14sub16,ok,,40,0,0,40,,,,,Carrera,40
444,XXVI FONDO POPULAR CIUDAD DE MÉRIDA,2022-09-17,MERIDA,PREBENJAMIN,prebenjamin,ok,,26,0,0,26,,,,,Carrera,26
444,XXVI FONDO POPULAR CIUDAD DE MÉRIDA,2022-09-17,MERIDA,VELOCIDAD -,velocidad,ok,,10,0,0,10,,,,,Carrera,10
444,XXVI FONDO POPULAR CIUDAD DE MÉRIDA,2022-09-17,MERIDA,SUB18 - SUB20,sub18sub20,ok,,11,0,0,11,,,,,Carrera,11
444,XXVI FONDO POPULAR CIUDAD DE MÉRIDA,2022-09-17,MERIDA,10000,10000,ok,,157,0,0,157,,,,,Carrera,157
443,XXIII MILLA SAN MIGUEL DE LLERENA,2022-09-10,LLERENA,SUB14 Y SUB16,sub14ysub16,ok,,70,0,0,70,,,,,Carrera,70
443,XXIII MILLA SAN MIGUEL DE LLERENA,2022-09-10,LLERENA,MARCHA SUB14,marchasub14,ok,,7,0,0,7,,,,,Carrera,7
443,XXIII MILLA SAN MIGUEL DE LLERENA,2022-09-10,LLERENA,MARCHA SUB16,marchasub16,ok,,5,0,0,5,,,,,Carrera,5
443,XXIII MILLA SAN MIGUEL DE LLERENA,2022-09-10,LLERENA,ABSOLUTA M -,absolutam,ok,,71,0,0,71,,,,,Carrera,71
443,XXIII MILLA SAN MIGUEL DE LLERENA,2022-09-10,LLERENA,ABSOLUTA F -,absolutaf,ok,,26,0,0,26,,,,,Carrera,26
443,XXIII MILLA SAN MIGUEL DE LLERENA,2022-09-10,LLERENA,ALEVIN,alevin,ok,,22,0,0,22,,,,,Carrera,22
443,XXIII MILLA SAN MIGUEL DE LLERENA,2022-09-10,LLERENA,BENJAMIN,benjamin,ok,,30,0,0,30,,,,,Carrera,30
443,XXIII MILLA SAN MIGUEL DE LLERENA,2022-09-10,LLERENA,PREBENJAMIN,prebenjamin,ok,,17,0,0,17,,,,,Carrera,17
421,XV MARATÓN BTT RUTA DE LA CALOR ECIJA,2022-09-10,ECIJA,LARGA- CON PUNTOS INTERMEDIOS,largaconpuntosintermedios,ok,,225,0,0,225,,,,,Ciclismo,225
421,XV MARATÓN BTT RUTA DE LA CALOR ECIJA,2022-09-10,ECIJA,CORTA - PUNTOS INTERMEDIOS,cortapuntosintermedios,ok,,91,58,0,91,,,,,Ciclismo,33
442,XXXII FONDO POPULAR CIUDAD DE DON BENITO,2022-09-03,DON BENITO,BENJAMIN,benjamin,ok,,18,0,0,18,,,,,Carrera,18
442,XXXII FONDO POPULAR CIUDAD DE DON BENITO,2022-09-03,DON BENITO,ALEVIN,alevin,ok,,19,0,0,19,,,,,Carrera,19
442,XXXII FONDO POPULAR CIUDAD DE DON BENITO,2022-09-03,DON BENITO,INFANTIL,infantil,ok,,20,0,0,20,,,,,Carrera,20
