competition_id,data,distancia_m,is_closed,lloc,modalitat_nom,nom_cursa,ok_d,ok_h,ok_total,race_id,te_pdf_resultats,te_resultats_digitals,total_resultats
V2mJYglM,2024-05-19,1500,False,Cospeito,"SUB 12, 14 E 16-18",III CARREIRA POPULAR CONCELLO DE COSPEITO,13,15,28,V9LPb89J,True,True,28
gemDy19D,2024-05-18,5000,False,A Coruña,5K,XI TROFEO MEMORIAL JOSEFINA ROMERO DE MARCHA ATLÉTICA,12,6,18,6lZvyal1,True,True,18
gemDy19D,2024-05-18,3000,False,A Coruña,3K,XI TROFEO MEMORIAL JOSEFINA ROMERO DE MARCHA ATLÉTICA,32,11,43,VjXne6mQ,True,True,43
gemDy19D,2024-05-18,2000,False,A Coruña,2K,XI TROFEO MEMORIAL JOSEFINA ROMERO DE MARCHA ATLÉTICA,11,7,18,69NMrdmx,True,True,18
gemDy19D,2024-05-18,1000,False,A Coruña,1K,XI TROFEO MEMORIAL JOSEFINA ROMERO DE MARCHA ATLÉTICA,7,3,10,VjR1Gv97,True,True,10
XPj0aBln,2024-05-18,5000,False,Ferrol,ABSOLUTA 5K,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,42,103,145,4jor0Z9Y,True,True,145
XPj0aBln,2024-05-18,2000,False,Ferrol,SUB 18 E SUB 16,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,1,4,5,Kj6G0wlR,True,True,5
XPj0aBln,2024-05-18,1000,False,Ferrol,SUB 14 E SUB 12,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,10,5,15,vlvw3bmy,True,True,15
XPj0aBln,2024-05-18,800,False,Ferrol,SUB 10,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,7,5,12,yjPV1bme,True,True,12
XPj0aBln,2024-05-18,250,False,Ferrol,SUB 8,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,5,9,14,pld87RlR,True,True,14
XPj0aBln,2024-05-18,50,False,Ferrol,PEQUES,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,,,,emD27RjD,True,False,0
XPj0aBln,2024-05-18,5000,False,Ferrol,DISCAPACIDADE,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,,,,a9a5Dp9B,True,False,0
0gj1k3mz,2024-05-18,20000,False,A Coruña,20 K FEMENINO,XXXVII GRAN PREMIO INTERNACIONAL DE MARCHA CANTONES DE A CORUÑA.-Sergio Vázquez.-2024,56,,56,2mJawElM,False,True,56
0gj1k3mz,2024-05-18,10000,False,A Coruña,10K,XXXVII GRAN PREMIO INTERNACIONAL DE MARCHA CANTONES DE A CORUÑA.-Sergio Vázquez.-2024,8,10,18,VjKw4vjJ,False,True,18
0gj1k3mz,2024-05-18,20000,False,A Coruña,20 K MASCULINO,XXXVII GRAN PREMIO INTERNACIONAL DE MARCHA CANTONES DE A CORUÑA.-Sergio Vázquez.-2024,,83,83,qjygbVmK,False,True,83
Maj4Pvj4,2024-05-17,15000,False,Santiago de Compostela,15 QM,X CARREIRA CAMIÑO DAS LETRAS,23,93,116,yjPVnbme,True,True,116
Maj4Pvj4,2024-05-17,5000,False,Santiago de Compostela,5 QM,X CARREIRA CAMIÑO DAS LETRAS,47,86,133,pld8WRlR,True,True,133
Maj4Pvj4,2024-05-17,5000,False,Santiago de Compostela,SUB 18,X CARREIRA CAMIÑO DAS LETRAS,,,,emD2bRjD,True,False,0
Maj4Pvj4,2024-05-17,2500,False,Santiago de Compostela,SUB 16 E SUB 14,X CARREIRA CAMIÑO DAS LETRAS,22,29,51,4mVVZDmp,True,True,51
Maj4Pvj4,2024-05-17,1500,False,Santiago de Compostela,SUB 10 E SUB 12,X CARREIRA CAMIÑO DAS LETRAS,26,34,60,4jor5Z9Y,True,True,60
Maj4Pvj4,2024-05-17,500,False,Santiago de Compostela,SUB 8,X CARREIRA CAMIÑO DAS LETRAS,15,15,30,Kj6GewlR,True,True,30
Maj4Pvj4,2024-05-17,300,False,Santiago de Compostela,SUB 6,X CARREIRA CAMIÑO DAS LETRAS,13,15,28,vlvw7bmy,True,True,28
vVjRROj7,2024-05-12,10000,False,Miño,ABSOLUTA 10K,"VI CARRERA POPULAR ""PRAIA DE MIÑO"".",15,57,72,JlbqEDjn,True,True,72
vVjRROj7,2024-05-12,3000,False,Miño,SUB 18 E SUB 16,"VI CARRERA POPULAR ""PRAIA DE MIÑO"".",1,4,5,v9O3V69L,True,True,5
vVjRROj7,2024-05-12,2000,False,Miño,SUB 14,"VI CARRERA POPULAR ""PRAIA DE MIÑO"".",3,6,9,BlpG53jQ,True,True,9
vVjRROj7,2024-05-12,1000,False,Miño,SUB 12,"VI CARRERA POPULAR ""PRAIA DE MIÑO"".",4,11,15,Ll7vepjO,True,True,15
vVjRROj7,2024-05-12,700,False,Miño,SUB 10,"VI CARRERA POPULAR ""PRAIA DE MIÑO"".",4,7,11,6lZvWgl1,True,True,11
vVjRROj7,2024-05-12,100,False,Miño,PREBENXAMÍN,"VI CARRERA POPULAR ""PRAIA DE MIÑO"".",,,,VjXnONmQ,True,False,0
vVjRROj7,2024-05-12,100,False,Miño,BIBERÓNS,"VI CARRERA POPULAR ""PRAIA DE MIÑO"".",,,,69NM83mx,True,False,0
vVjRROj7,2024-05-12,7500,False,Miño,ANDAINA,"VI CARRERA POPULAR ""PRAIA DE MIÑO"".",,,,VjR1nD97,True,False,0
Ov9OnqmL,2024-05-12,27000,False,A Pobra do Caramiñal,TRAIL LONGO,XI TRAIL SERRA DO BARBANZA 2024 - RANKING G3,4,28,32,gj1xv09z,True,True,32
Ov9OnqmL,2024-05-12,17000,False,A Pobra do Caramiñal,TRAIL MEDIO,XI TRAIL SERRA DO BARBANZA 2024 - RANKING G3,18,54,72,KmnnQymY,True,True,72
Ov9OnqmL,2024-05-12,8000,False,A Pobra do Caramiñal,TRAIL CURTO,XI TRAIL SERRA DO BARBANZA 2024 - RANKING G3,29,29,58,P928Rglo,True,True,58
0gj1oQmz,2024-05-12,11000,False,Curtis,CARREIRA,5ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,16,45,61,ojQnnNlx,True,True,61
0gj1oQmz,2024-05-12,11000,False,Curtis,ANDAINA,5ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,,,,omrAAOl2,True,False,0
0gj1oQmz,2024-05-12,11000,False,Curtis,ANDAINA MENORES,5ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,,,,BlpGG3jQ,True,False,0
xqjyAQjK,2024-05-11,7000,False,Poio,ABSOLUTA 7K,XXXV MARATÓN DE FÁTIMA - CAMPELO,24,73,97,YjMobym4,True,True,97
xqjyAQjK,2024-05-11,3000,False,Poio,SUB 18,XXXV MARATÓN DE FÁTIMA - CAMPELO,1,1,2,6mxNMOj4,True,True,2
xqjyAQjK,2024-05-11,1200,False,Poio,SUB 16,XXXV MARATÓN DE FÁTIMA - CAMPELO,4,3,7,OjGN3J95,True,True,7
xqjyAQjK,2024-05-11,800,False,Poio,SUB 14,XXXV MARATÓN DE FÁTIMA - CAMPELO,11,3,14,omrAVMl2,True,True,14
xqjyAQjK,2024-05-11,800,False,Poio,SUB 12,XXXV MARATÓN DE FÁTIMA - CAMPELO,6,3,9,a9a5oD9B,True,True,9
xqjyAQjK,2024-05-11,400,False,Poio,SUB 10,XXXV MARATÓN DE FÁTIMA - CAMPELO,12,9,21,ojQn21lx,True,True,21
xqjyAQjK,2024-05-11,400,False,Poio,SUB 8,XXXV MARATÓN DE FÁTIMA - CAMPELO,9,11,20,VjKwnnjJ,True,True,20
xqjyAQjK,2024-05-11,200,False,Poio,BIBERÓN,XXXV MARATÓN DE FÁTIMA - CAMPELO,,,,2mJaQJlM,True,False,0
xqjyAQjK,2024-05-11,100,False,Poio,CHUPETES,XXXV MARATÓN DE FÁTIMA - CAMPELO,,,,qjygMgmK,True,False,0
xqjyAQjK,2024-05-11,7000,False,Poio,RELEVOS,XXXV MARATÓN DE FÁTIMA - CAMPELO,3,1,4,4mVVkDmp,True,True,4
vojQNVlx,2024-05-11,5200,False,Santiago de Compostela,ADULTOS,X CORRESAN RUTA DA PRATA - ANGROIS 2024,91,243,334,69NMMqmx,True,True,334
vojQNVlx,2024-05-11,1200,False,Santiago de Compostela,ESCOLARES 1,X CORRESAN RUTA DA PRATA - ANGROIS 2024,22,32,54,Ll7vvpjO,True,True,54
vojQNVlx,2024-05-11,2400,False,Santiago de Compostela,ESCOLARES 2,X CORRESAN RUTA DA PRATA - ANGROIS 2024,26,20,46,6lZvvgl1,True,True,46
kLl7W3lO,2024-05-11,11000,False,Cerceda,11 K,II EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,47,101,148,gj1xN39z,True,True,148
kLl7W3lO,2024-05-11,2500,False,Cerceda,SUB 16 E SUB 18,II EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,,4,4,Kmnn2XmY,True,True,4
kLl7W3lO,2024-05-11,1500,False,Cerceda,SUB 14,II EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,1,10,11,P928xnlo,True,True,11
kLl7W3lO,2024-05-11,1000,False,Cerceda,SUB 12,II EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,4,7,11,w95KAYlV,True,True,11
kLl7W3lO,2024-05-11,1000,False,Cerceda,SUB 10,II EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,8,24,32,AmkgK0m4,True,True,32
kLl7W3lO,2024-05-11,100,False,Cerceda,PEQUES,II EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,,,,aj4OAo94,True,False,0
kLl7W3lO,2024-05-11,4000,False,Cerceda,ANDAINA,II EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,,,,ameDd6lZ,True,False,0
wBlpYbmQ,2024-05-05,8500,False,Ordes,"8,5 K ABSOLUTA",XXVII CARREIRA POPULAR CONCELLO DE ORDES,27,97,124,xmAeeAmZ,True,True,124
wBlpYbmQ,2024-05-05,1200,False,Ordes,SUB 10 E SUB 12,XXVII CARREIRA POPULAR CONCELLO DE ORDES,14,20,34,Pj033P9n,True,True,34
wBlpYbmQ,2024-05-05,2400,False,Ordes,SUB 14 E SUB 16,XXVII CARREIRA POPULAR CONCELLO DE ORDES,9,10,19,V9LPPK9J,True,True,19
wBlpYbmQ,2024-05-05,300,False,Ordes,BABY E PRENBENX,XXVII CARREIRA POPULAR CONCELLO DE ORDES,,,,bl3yyX9P,True,False,0
L6lZEMj1,2024-04-28,6200,False,Ponteceso,"ABSOLUTA 6,2K",IV POPULAR FARO RONCUDO,59,138,197,VjR11O97,True,True,197
L6lZEMj1,2024-04-28,2000,False,Ponteceso,SUB 18 E SUB 16,IV POPULAR FARO RONCUDO,6,5,11,qjyggQmK,True,True,11
L6lZEMj1,2024-04-28,1000,False,Ponteceso,SUB 14 E SUB 12,IV POPULAR FARO RONCUDO,13,18,31,2mJaaglM,True,True,31
L6lZEMj1,2024-04-28,500,False,Ponteceso,SUB 10,IV POPULAR FARO RONCUDO,10,12,22,VjKwwyjJ,True,True,22
L6lZEMj1,2024-04-28,200,False,Ponteceso,SUB 8,IV POPULAR FARO RONCUDO,4,9,13,a9a55N9B,True,True,13
gV9LdR9J,2024-04-21,27500,False,Caldas de Reis,DESAFÍO XIABRE,I TRAIL LAXE DOS BOLOS 2024,12,59,71,dlBL2w9n,True,True,71
gV9LdR9J,2024-04-21,8000,False,Caldas de Reis,TRAIL DE STA. MARÍA,I TRAIL LAXE DOS BOLOS 2024,38,58,96,alqw2P90,True,True,96
gV9LdR9J,2024-04-21,8000,False,Caldas de Reis,ANDAINA,I TRAIL LAXE DOS BOLOS 2024,,,,z9zxB0lq,True,False,0
L6lZDB91,2024-04-21,10000,False,A Coruña,10K,"II EDICIÓN 10K ""COSTA ÁRTABRA""",188,475,663,glYvvNmV,True,True,663
L6lZDB91,2024-04-21,1609,False,A Coruña,MILLA,"II EDICIÓN 10K ""COSTA ÁRTABRA""",9,5,14,2jWXXMl6,True,True,14
rVm8pdma,2024-04-13,5000,False,Santiago de Compostela,ABSOLUTA 5K,"IV  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,ameDD6lZ,True,False,0
rVm8pdma,2024-04-13,2000,False,Santiago de Compostela,SUB 14 E SUB 16,"IV  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,LlwxxLmp,True,False,0
rVm8pdma,2024-04-13,1200,False,Santiago de Compostela,SUB 10 E SUB 12,"IV  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,dlBLLw9n,True,False,0
rVm8pdma,2024-04-13,350,False,Santiago de Compostela,PITUFOS,"IV  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,alqwwP90,True,False,0
rVm8pdma,2024-04-13,2500,False,Santiago de Compostela,ANDAINA,"IV  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,z9zxx0lq,True,False,0
LVjKy8mJ,2024-04-06,10000,False,Santiago de Compostela,10K,II EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,125,508,633,4jorr29Y,True,True,633
LVjKy8mJ,2024-04-06,5000,False,Santiago de Compostela,5K,II EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,162,236,398,Kj6GGxlR,True,True,398
LVjKy8mJ,2024-04-06,2000,False,Santiago de Compostela,2K ESC,II EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,77,58,135,vlvwwwmy,True,True,135
LVjKy8mJ,2024-04-06,4000,False,Santiago de Compostela,ANDAINA,II EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,,,,yjPVVnme,True,False,0
kLl7o3lO,2024-03-23,50,False,Pontevedra ,50 M. L. POPULAR,I CRITERIUM GUSTAVO DACAL - 50 M.L. POPULAR,,,,njEwwrmO,False,False,0
WyjPrgme,2024-03-17,5000,False,As Pontes,ABSOLUTA 5K,XXXI CARREIRA PEDESTRE SAN XOSÉ,49,109,158,BlgNdpjL,True,True,158
WyjPrgme,2024-03-17,5000,False,As Pontes,SUB 18,XXXI CARREIRA PEDESTRE SAN XOSÉ,,,,69NMbqmx,True,False,0
WyjPrgme,2024-03-17,1720,False,As Pontes,SUB 16,XXXI CARREIRA PEDESTRE SAN XOSÉ,3,5,8,VjXnRMmQ,True,True,8
WyjPrgme,2024-03-17,1290,False,As Pontes,SUB 14,XXXI CARREIRA PEDESTRE SAN XOSÉ,11,9,20,6lZvJ0l1,True,True,20
WyjPrgme,2024-03-17,860,False,As Pontes,SUB 12,XXXI CARREIRA PEDESTRE SAN XOSÉ,11,11,22,Ll7vxRjO,True,True,22
WyjPrgme,2024-03-17,430,False,As Pontes,SUB 10,XXXI CARREIRA PEDESTRE SAN XOSÉ,10,7,17,BlpGyZjQ,True,True,17
WyjPrgme,2024-03-17,430,False,As Pontes,SUB 8,XXXI CARREIRA PEDESTRE SAN XOSÉ,6,13,19,v9O3M79L,True,True,19
WyjPrgme,2024-03-17,75,False,As Pontes,BIBERÓNS,XXXI CARREIRA PEDESTRE SAN XOSÉ,,,,Jlbq8Bjn,True,False,0
3AmkZol4,2024-03-17,16000,False,Ponte Maceira (Ames),TRAIL LONGO,V TRAIL E ANDAINA RIBEIRAS DO TAMBRE,50,162,212,2mJazglM,True,True,212
3AmkZol4,2024-03-17,8000,False,Ponte Maceira (Ames),TRAIL CURTO,V TRAIL E ANDAINA RIBEIRAS DO TAMBRE,54,51,105,VjKwVyjJ,True,True,105
3AmkZol4,2024-03-17,15000,False,Ponte Maceira (Ames),ANDAINA,V TRAIL E ANDAINA RIBEIRAS DO TAMBRE,,,,a9a5QN9B,True,False,0
e4mV6Gmp,2024-03-10,10000,False,Xinzo de Limia,10K,10K e 5K XINZO DE LIMIA - CTO. XUNTA DE GALICIA 10K EN RUTA,80,271,351,omrAwOl2,True,True,351
e4mV6Gmp,2024-03-10,5000,False,Xinzo de Limia,5K,10K e 5K XINZO DE LIMIA - CTO. XUNTA DE GALICIA 10K EN RUTA,23,15,38,OjGN4W95,True,True,38
e4mV6Gmp,2024-03-10,930,False,Xinzo de Limia,SUB 10 E SUB 12,10K e 5K XINZO DE LIMIA - CTO. XUNTA DE GALICIA 10K EN RUTA,16,12,28,6mxNx2j4,True,True,28
e4mV6Gmp,2024-03-10,1900,False,Xinzo de Limia,SUB 14 E SUB 16,10K e 5K XINZO DE LIMIA - CTO. XUNTA DE GALICIA 10K EN RUTA,9,13,22,YjMoQem4,True,True,22
e4mV6Gmp,2024-03-10,350,False,Xinzo de Limia,SUB 8,10K e 5K XINZO DE LIMIA - CTO. XUNTA DE GALICIA 10K EN RUTA,,,,4mVVMpmp,True,False,0
e4mV6Gmp,2024-03-10,150,False,Xinzo de Limia,PITUFOS,10K e 5K XINZO DE LIMIA - CTO. XUNTA DE GALICIA 10K EN RUTA,,,,4jorG29Y,True,False,0
e4mV6Gmp,2024-03-10,10000,False,Xinzo de Limia,CAMPIONATO 10K,10K e 5K XINZO DE LIMIA - CTO. XUNTA DE GALICIA 10K EN RUTA,53,179,232,aj4OOo94,True,True,232
ALlwkXlp,2024-03-10,13000,False,Toques,13 KM,IV SUBIDA A SAN CIDRE,7,27,34,vlvwrwmy,True,True,34
ALlwkXlp,2024-03-10,1800,False,Toques,SUB 16 E SUB 18,IV SUBIDA A SAN CIDRE,,4,4,yjPVKnme,True,True,4
ALlwkXlp,2024-03-10,900,False,Toques,SUB 12 E SUB 14,IV SUBIDA A SAN CIDRE,7,7,14,pld8O7lR,True,True,14
ALlwkXlp,2024-03-10,500,False,Toques,SUB 10,IV SUBIDA A SAN CIDRE,1,8,9,emD2A1jD,True,True,9
ALlwkXlp,2024-03-10,500,False,Toques,SUB 8,IV SUBIDA A SAN CIDRE,2,5,7,Vm8qq19a,True,True,7
3AmkMoj4,2024-03-03,5000,False,Narón,ABSOLUTA 5K,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,48,111,159,bl3yLX9P,True,True,159
3AmkMoj4,2024-03-03,2000,False,Narón,SUB 16 E SUB 18,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,5,5,10,2jWXnMl6,True,True,10
3AmkMoj4,2024-03-03,1500,False,Narón,SUB 12 E SUB 14,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,14,4,18,glYveNmV,True,True,18
3AmkMoj4,2024-03-03,500,False,Narón,SUB 10,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2,6,8,njEw2rmO,True,True,8
3AmkMoj4,2024-03-03,100,False,Narón,PREBENXAMÍN,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,,,,Vm8qA19a,True,False,0
3AmkMoj4,2024-03-03,5000,False,Narón,DISCAPACIDADE,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,,,,xmAe2AmZ,True,False,0
3AmkMoj4,2024-03-03,4500,False,Narón,ANDAINA,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,,,,V9LPyK9J,True,False,0
3AmkMoj4,2024-03-03,4500,False,Narón,ANDAINA MENORES,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,,,,Pj03XP9n,True,False,0
AOjGZ695,2024-02-25,21097,False,A Coruña,C 21,XVI MEDIO MARATÓN CORUÑA 21 - 5K,210,1104,1314,Kj6x1zmR,False,True,1314
AOjGZ695,2024-02-25,5000,False,A Coruña,5K,XVI MEDIO MARATÓN CORUÑA 21 - 5K,390,464,854,vlvrDJly,False,True,854
Aamer19Z,2024-02-18,23000,False,Muros,SESTAIO - LONGO,III TRAIL COVA DA BRUXA,55,238,293,P92xW2lo,True,True,293
Aamer19Z,2024-02-18,15000,False,Muros,VALDEXERÍA - CURTO,III TRAIL COVA DA BRUXA,59,159,218,w95A0X9V,True,True,218
Aamer19Z,2024-02-18,8000,False,Muros,P. DO CORVO - MINI,III TRAIL COVA DA BRUXA,39,30,69,AmkKrVm4,True,True,69
Aamer19Z,2024-02-18,2000,False,Muros,CORZOS,III TRAIL COVA DA BRUXA,9,8,17,aj4ALEl4,True,True,17
Aamer19Z,2024-02-18,1000,False,Muros,RAPOSOS SUB 12,III TRAIL COVA DA BRUXA,16,7,23,amedR1lZ,True,True,23
Aamer19Z,2024-02-18,300,False,Muros,RAPOSOS SUB 10,III TRAIL COVA DA BRUXA,14,18,32,LlwXOqmp,True,True,32
Aamer19Z,2024-02-18,8000,False,Muros,ANDAINA,III TRAIL COVA DA BRUXA,,,,dlB2rnln,True,False,0
Aamer19Z,2024-02-18,1000,False,Muros,CAMPIONATO TRAIL,III TRAIL COVA DA BRUXA,,,,LlwxXLmp,True,False,0
XnjExe9O,2024-02-10,4800,False,Trazo,TRILLAZO,VIII CARREIRA DO ENTROIDO TRAZO,20,64,84,6lZv50l1,True,True,84
XnjExe9O,2024-02-10,1200,False,Trazo,ADULTOS,VIII CARREIRA DO ENTROIDO TRAZO,12,31,43,VjXn5MmQ,True,True,43
XnjExe9O,2024-02-10,400,False,Trazo,SUB 14,VIII CARREIRA DO ENTROIDO TRAZO,8,8,16,69NM3qmx,True,True,16
XnjExe9O,2024-02-10,400,False,Trazo,SUB 12,VIII CARREIRA DO ENTROIDO TRAZO,10,13,23,Kj6GxxlR,True,True,23
XnjExe9O,2024-02-10,200,False,Trazo,SUB 10,VIII CARREIRA DO ENTROIDO TRAZO,7,8,15,VjR1VO97,True,True,15
XnjExe9O,2024-02-10,100,False,Trazo,PITUFOS,VIII CARREIRA DO ENTROIDO TRAZO,,,,qjygRQmK,True,False,0
yalqd0j0,2024-02-03,6000,False,Ferrol,ABSOLUTA,LVII TROFEO “JOAQUÍN ROMERO” – VIII MEMORIAL,25,90,115,6lZv5Ml1,True,True,115
yalqd0j0,2024-02-03,3000,False,Ferrol,SUB 16,LVII TROFEO “JOAQUÍN ROMERO” – VIII MEMORIAL,,2,2,VjR1VW97,True,True,2
yalqd0j0,2024-02-03,2000,False,Ferrol,SUB 14,LVII TROFEO “JOAQUÍN ROMERO” – VIII MEMORIAL,3,3,6,qjygRamK,True,True,6
yalqd0j0,2024-02-03,1000,False,Ferrol,SUB 12,LVII TROFEO “JOAQUÍN ROMERO” – VIII MEMORIAL,13,2,15,VjKwVBjJ,True,True,15
yalqd0j0,2024-02-03,500,False,Ferrol,SUB 10,LVII TROFEO “JOAQUÍN ROMERO” – VIII MEMORIAL,11,8,19,ojQnDVlx,True,True,19
yalqd0j0,2024-02-03,200,False,Ferrol,SUB 8,LVII TROFEO “JOAQUÍN ROMERO” – VIII MEMORIAL,11,8,19,BlpG8ZjQ,True,True,19
yalqd0j0,2024-02-03,100,False,Ferrol,PEQUES,LVII TROFEO “JOAQUÍN ROMERO” – VIII MEMORIAL,,,,Ll7vqRjO,True,False,0
rJlbwqmn,2024-01-14,14800,False,Castro de Rei,ABSOLUTA 14.8K,VI CARREIRA POPULAR CONCELLO DE CASTRO DE REI,22,134,156,ojQMzEjx,True,True,156
rJlbwqmn,2024-01-14,2000,False,Castro de Rei,SUB 16 - SUB 18 - SUB 14,VI CARREIRA POPULAR CONCELLO DE CASTRO DE REI,9,11,20,a9akyWlB,True,True,20
rJlbwqmn,2024-01-14,2000,False,Castro de Rei,SUB 14,VI CARREIRA POPULAR CONCELLO DE CASTRO DE REI,,,,VjK3k8jJ,True,False,0
rJlbwqmn,2024-01-14,1100,False,Castro de Rei,SUB 12,VI CARREIRA POPULAR CONCELLO DE CASTRO DE REI,7,9,16,2mJV5bmM,True,True,16
rJlbwqmn,2024-01-14,550,False,Castro de Rei,PROMOCIÓN,VI CARREIRA POPULAR CONCELLO DE CASTRO DE REI,14,23,37,qjyNBGlK,True,True,37
rJlbwqmn,2024-01-14,150,False,Castro de Rei,PITUFOS,VI CARREIRA POPULAR CONCELLO DE CASTRO DE REI,,,,VjRD85m7,True,False,0
VvlvxJ9y,2024-01-14,10000,False,Ferrol,ABSOLUTA 10K,XL CARREIRA POPULAR SAN XIAO,79,374,453,LlwxGXmp,True,True,453
VvlvxJ9y,2024-01-14,2000,False,Ferrol,SUB 18 E SUB 16,XL CARREIRA POPULAR SAN XIAO,5,6,11,dlBLaL9n,True,True,11
VvlvxJ9y,2024-01-14,1000,False,Ferrol,SUB 14 E SUB 12,XL CARREIRA POPULAR SAN XIAO,33,16,49,alqwJ090,True,True,49
VvlvxJ9y,2024-01-14,800,False,Ferrol,SUB 10,XL CARREIRA POPULAR SAN XIAO,13,16,29,z9zxR3lq,True,True,29
VvlvxJ9y,2024-01-14,200,False,Ferrol,SUB 8,XL CARREIRA POPULAR SAN XIAO,12,22,34,Vm8qVd9a,True,True,34
VvlvxJ9y,2024-01-14,50,False,Ferrol,PEQUES,XL CARREIRA POPULAR SAN XIAO,,,,njEw3emO,True,False,0
VvlvxJ9y,2024-01-14,10000,False,Ferrol,DISCAPACIDADE,XL CARREIRA POPULAR SAN XIAO,,,,glYvR2mV,True,False,0
0dlBQLjn,2024-01-13,3000,False,Ribadavia,CADETE MASC,XOGADE – CAMPIONATO DE GALICIA DE CROS ESCOLAR 2023/2024,,62,62,Pj03LB9n,True,True,62
0dlBQLjn,2024-01-13,3000,False,Ribadavia,CADETE FEM,XOGADE – CAMPIONATO DE GALICIA DE CROS ESCOLAR 2023/2024,69,,69,xmAewNmZ,True,True,69
0dlBQLjn,2024-01-13,2500,False,Ribadavia,INFANTIL MASC,XOGADE – CAMPIONATO DE GALICIA DE CROS ESCOLAR 2023/2024,,76,76,BlgN87jL,True,True,76
0dlBQLjn,2024-01-13,2500,False,Ribadavia,INFANTIL FEM,XOGADE – CAMPIONATO DE GALICIA DE CROS ESCOLAR 2023/2024,71,,71,Jlbqkbjn,True,True,71
0dlBQLjn,2024-01-13,2000,False,Ribadavia,ALEVÍN MASC,XOGADE – CAMPIONATO DE GALICIA DE CROS ESCOLAR 2023/2024,,66,66,v9O3Gq9L,True,True,66
0dlBQLjn,2024-01-13,2000,False,Ribadavia,ALEVÍN FEM,XOGADE – CAMPIONATO DE GALICIA DE CROS ESCOLAR 2023/2024,72,,72,BlpG8bjQ,True,True,72
vVjRx5m7,2023-12-31,5500,False,Castrelo de Miño,ABSOLUTA,XXV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,44,124,168,Jlb82b9n,True,True,168
vVjRx5m7,2023-12-31,2750,False,Castrelo de Miño,SUB 16,XXV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,4,7,11,v9OMwqlL,True,True,11
vVjRx5m7,2023-12-31,1150,False,Castrelo de Miño,SUB 12,XXV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,5,4,9,Ll7x23mO,True,True,9
vVjRx5m7,2023-12-31,125,False,Castrelo de Miño,PITUFO,XXV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,,,,BlpyabmQ,True,False,0
v6mxVGj4,2023-12-31,3900,False,Ordes,CORRE OU ANDA,VI SAN SILVESTRE SOLIDARIA – A ILUSIÓN DE SERGIO,,,,ameDeelZ,False,False,0
Vomraql2,2023-12-31,5000,False,Santiago de Compostela,ADULTOS + ESC,SAN SILVESTRE COMPOSTELÁ  2023,522,962,1484,VjXRNXmQ,True,True,1484
