fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,n_enlaces_sexo,tiene_sexo_identificado,candidato_lugar
youevent,XI Media Maratón Solidaria de Madrid - Pico Tres Provincias,2016-10-09,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Santo Tomé del Puerto,,Castilla y León,0,False,Madrid - Pico Tres Provincias
youevent,III Media Maratón Montaña Alto Rey,2016-10-09,Domingo,0.0,road running,Absoluta/General,0.0,4.0,Navas de Oro,,Castilla y León,0,False,Montaña Alto Rey
youevent,5ª Carrera Popular Solidaria Caja Rural,2016-10-16,Domingo,0.0,road running,Absoluta/General,10.0,0.0,,,,0,False,Caja Rural
youevent,XXVI Cross de La Pedriza,2016-10-16,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,Manzanares el Real,,Comunidad de Madrid,0,False,La Pedriza
youevent,Madrid Tactika Trail - LA CABRERA 2016,2016-10-23,Domingo,0.0,trail running,Absoluta/General,46.0,197.0,La Cabrera,,Comunidad de Madrid,0,False,Madrid Tactika Trail - LA CABRERA
youevent,VI Carrera Pedestre El Bustar,2016-10-23,Domingo,0.0,road running,Absoluta/General,3.0,5.0,Cogolludo,,Castilla-La Mancha,0,False,El Bustar
youevent,II Trail Pie del Hombre,2016-10-23,Domingo,0.0,trail running,Absoluta/General,0.0,2.0,Molina de Aragón,,Castilla-La Mancha,0,False,Pie del Hombre
youevent,XXII Trofeo Homenaje Felipe Monzón. 4ª Liga CAM Ultrascore Rogaine Nemus,2016-10-29,Sábado,0.0,road running,Absoluta/General,,,,,,0,False,Homenaje Felipe Monzón. 4ª Liga CAM Ultrascore Rogaine Nemus
youevent,XXX Cross de Las Dehesas,2016-10-30,Domingo,0.0,trail running,Absoluta/General,18.0,32.0,Puerto de la Cruz,,Canarias,2,True,Las Dehesas
youevent,IV Kemacantos,2016-11-06,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Kemacantos
youevent,V Carrera Pedestre y Marcha Senderista ENTRE VIÑEDOS,2016-11-06,Domingo,0.0,marcha,Absoluta/General,16.0,88.0,,,,0,False,y Marcha Senderista ENTRE VIÑEDOS
youevent,V Trail del Picozo,2016-11-06,Domingo,0.0,trail running,Absoluta/General,12.0,102.0,Herrera de Soria,,Castilla y León,0,False,Picozo
youevent,I Cross del Nícalo,2016-11-13,Domingo,0.0,trail running,Absoluta/General,24.0,3.0,,,,0,False,Nícalo
youevent,Madrid Tactika Trail - ALCALA 2016,2016-11-20,Domingo,0.0,trail running,Absoluta/General,22.0,77.0,Alcalá de Henares,,Comunidad de Madrid,0,False,Madrid Tactika Trail - ALCALA
youevent,4ª Carrera por Montaña Moral-Trail,2016-11-26,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,por Montaña Moral-Trail
youevent,10 kms Villa de Alovera 2016,2016-11-27,Domingo,10.0,road running,Absoluta/General,51.0,196.0,Alovera,,Castilla-La Mancha,0,False,kms Villa de Alovera
youevent,Madrid Tactika Trail - San Agustín del Guadalix 2016,2016-12-03,Sábado,0.0,trail running,Absoluta/General,19.0,73.0,San Agustín del Guadalix,,Comunidad de Madrid,0,False,Madrid Tactika Trail - San Agustín del Guadalix
youevent,XLV Cross Nacional Ayuntamiento de Cantimpalos,2016-12-08,Jueves,0.0,trail running,Absoluta/General,54.0,173.0,,,,10,True,Cantimpalos
youevent,Cabrera Trail 21K - Media Maratón por Montaña,2016-12-11,Domingo,21.0,trail running,Absoluta/General,0.0,17.0,San Bartolomé de Tirajana,,Canarias,0,False,Cabrera Trail 21K - Media Maratón por Montaña
youevent,Cabrera Trail 10K,2016-12-11,Domingo,10.0,trail running,Absoluta/General,0.0,9.0,,,,0,False,Cabrera Trail
youevent,X Carrera Popular del Centenario: Brihuega - Villaviciosa,2016-12-11,Domingo,0.0,road running,Absoluta/General,66.0,314.0,Brihuega,,Castilla-La Mancha,2,True,Centenario: Brihuega - Villaviciosa
youevent,5ª Carrera Popular de Navidad de Moralzarzal - ADULTOS 10 KMS,2016-12-17,Sábado,10.0,road running,Absoluta/General,14.0,38.0,,,,0,False,Navidad de Moralzarzal - ADULTOS 10 KMS
youevent,5ª Carrera Popular de Navidad de Moralzarzal - CARRERA DE LA FAMILIA - 6 KMS,2016-12-17,Sábado,6.0,road running,Absoluta/General,9.0,18.0,,,,0,False,Navidad de Moralzarzal - CARRERA DE LA FAMILIA - 6 KMS
youevent,5ª Carrera Popular de Navidad de Moralzarzal - MENORES,2016-12-17,Sábado,0.0,road running,Infantil,11.0,0.0,Almogía,Valle del Guadalhorce,Andalucía,0,False,Navidad de Moralzarzal - MENORES
youevent,XVII Media Maratón de Guadalajara y 11 Km. Populares,2016-12-18,Domingo,11.0,road running,Absoluta/General,100.0,715.0,Petrer,el Vinalopó Mitjà / El Vinalopó Medio,Comunitat Valenciana,0,False,Guadalajara y 11 Km. Populares
youevent,IV SAN SILVESTRE DE COLMENAREJO,2016-12-18,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Colmenarejo,,Comunidad de Madrid,0,False,COLMENAREJO
youevent,5ª SAN SILVESTRE TRAIL - SST - PEDREZUELA,2016-12-24,Sábado,0.0,trail running,Absoluta/General,0.0,26.0,,,,0,False,SST - PEDREZUELA
youevent,VI San Silvestre El Boalo 2016,2016-12-30,Viernes,0.0,road running,Absoluta/General,0.0,0.0,El Boalo-Cerceda-Mataelpino,,Comunidad de Madrid,0,False,El Boalo
youevent,San Silvestre Alcalaína 2016,2016-12-31,Sábado,0.0,road running,Absoluta/General,0.0,1.0,Alcalá de Henares,,Comunidad de Madrid,0,False,Alcalaína
youevent,San Silvestre de Navacerrada 2016,2016-12-31,Sábado,0.0,road running,Absoluta/General,69.0,111.0,Navacerrada,,Comunidad de Madrid,0,False,Navacerrada
youevent,IV San Silvestre Manzanares el Real,2016-12-31,Sábado,0.0,road running,Absoluta/General,63.0,0.0,Manzanares el Real,,Comunidad de Madrid,0,False,Manzanares el Real
youevent,II Trail de la Fabada,2017-01-14,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Cangas de Onís,,Asturias / Asturies,0,False,la Fabada
youevent,Snow Cross Leitariegos 2017,2017-01-21,Sábado,0.0,trail running,Absoluta/General,17.0,73.0,,,,0,False,Snow Cross Leitariegos
youevent,V Marcha MTB San Agustín del Guadalix,2017-01-22,Domingo,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,San Agustín del Guadalix,,Comunidad de Madrid,0,False,Marcha MTB San Agustín del Guadalix
youevent,V Open de Madrid de Maratones XCM,2017-01-22,Domingo,0.0,road running,Absoluta/General,0.0,34.0,,,,0,False,Open de Madrid de Maratones XCM
youevent,Marcha Fat Bikes 2017,2017-01-22,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,Yaiza,,Canarias,0,False,Marcha Fat Bikes
youevent,VIII Vuelta a Los Jardines de La Granja,2017-01-22,Domingo,0.0,road running,Absoluta/General,86.0,207.0,,,,0,False,Los Jardines de La Granja
youevent,Prueba crear evento Atlet pedestre,2017-01-24,Martes,0.0,road running,Absoluta/General,,,,,,0,False,Prueba crear evento Atlet pedestre
youevent,VI DUATLON CROSS PUERTA DE LA SIERRA,2017-01-29,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,104.0,,,,0,False,PUERTA DE LA SIERRA
youevent,Madrid Tactika Trail - TORRELAGUNA 2017,2017-01-29,Domingo,0.0,trail running,Absoluta/General,26.0,83.0,Torrelaguna,,Comunidad de Madrid,1,True,Madrid Tactika Trail - TORRELAGUNA
youevent,Campeonato Madrileño Eskimo Individual 2017,2017-02-18,Sábado,0.0,road running,Absoluta/General,13.0,50.0,,,,0,False,Madrileño Eskimo Individual
youevent,7º Duatlón de Montaña REAL SITIO,2017-02-19,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,3.0,,,,2,True,Montaña REAL SITIO
youevent,VII Carrera Pedestre Vega de Cantimpalos,2017-02-26,Domingo,0.0,road running,Absoluta/General,14.0,101.0,,,,0,False,Vega de Cantimpalos
youevent,XXXI Pedestre Popular de Torrelodones,2017-02-26,Domingo,0.0,road running,Absoluta/General,84.0,118.0,,,,0,False,Torrelodones
youevent,Cross Escolar Colmenar Viejo 2017,2017-03-05,Domingo,0.0,trail running,Infantil,404.0,364.0,,,,12,True,Colmenar Viejo
youevent,XV DUATLON VILLA DE ALCOBENDAS - Cpto. de Madrid SPRINT,2017-03-05,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,33.0,,,,0,False,ALCOBENDAS - Cpto. de Madrid SPRINT
youevent,Madrid Tactika Trail - Mataelpino 2017,2017-03-12,Domingo,0.0,trail running,Absoluta/General,0.0,35.0,El Boalo-Cerceda-Mataelpino,,Comunidad de Madrid,2,True,Madrid Tactika Trail - Mataelpino
youevent,V Km Vertical La Bobia - Alto Sil,2017-03-18,Sábado,0.0,trail running,Absoluta/General,7.0,16.0,Trobajo del Camino,,Castilla y León,0,False,La Bobia - Alto Sil
youevent,Tilenus Bike Xtreme 2017,2017-03-19,Domingo,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,Vigo,Vigo,Galicia,0,False,Tilenus Bike Xtreme
youevent,IX CARRERA ALTO SIL & COMBINADA,2017-03-19,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,ALTO SIL & COMBINADA
youevent,XIII Carrera Popular Ciudad del Doncel,2017-03-19,Domingo,0.0,road running,Absoluta/General,31.0,114.0,Cubillas de Cerrato,,Palencia,0,False,Doncel
youevent,VI Carrera Pedestre La Pirona,2017-04-08,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Torreiglesias,,Castilla y León,0,False,La Pirona
youevent,MADRID TACTIKA TRAIL - SAN LORENZO DE EL ESCORIAL 2017,2017-04-09,Domingo,0.0,trail running,Absoluta/General,21.0,69.0,San Lorenzo de El Escorial,,Comunidad de Madrid,0,False,MADRID TACTIKA TRAIL - SAN LORENZO DE EL ESCORIAL
youevent,XI Miria Villa de Torija,2017-04-09,Domingo,0.0,road running,Absoluta/General,40.0,155.0,Torija,,Castilla-La Mancha,0,False,Miria Villa de Torija
youevent,IX Carrera Pedestre y Marcha Andariegos - Carralagunas,2017-04-22,Sábado,0.0,marcha,Absoluta/General,0.0,0.0,San Esteban de Gormaz,,Castilla y León,2,True,y Marcha Andariegos - Carralagunas
youevent,XXIV Duathlon Cross Villa de Alpedrete,2017-04-22,Sábado,0.0,trail running,Absoluta/General,0.0,5.0,,,,0,False,Duathlon Cross Villa de Alpedrete
youevent,MADRID TACTIKA TRAIL - LOZOYUELA 2017,2017-04-23,Domingo,0.0,trail running,Absoluta/General,25.0,79.0,Lozoyuela-Navas-Sieteiglesias,,Comunidad de Madrid,1,True,MADRID TACTIKA TRAIL - LOZOYUELA
youevent,I Duatlón Valle del Tajuña,2017-04-23,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,12.0,Alcolea del Pinar,,Castilla-La Mancha,0,False,Valle del Tajuña
youevent,XXII Carrera Popular de Colmenarejo,2017-04-23,Domingo,0.0,road running,Absoluta/General,28.0,84.0,,,,0,False,Colmenarejo
youevent,"ENDURO FUN FESTIVAL, Cerezo de Arriba (Segovia)",2017-04-23,Domingo,0.0,road running,Absoluta/General,0.0,18.0,Cerezo de Arriba,,Castilla y León,0,False,"ENDURO FUN FESTIVAL, Cerezo de Arriba"
youevent,XV Carrera Marugan Memorial Santi,2017-04-30,Domingo,0.0,road running,Absoluta/General,0.0,1.0,,,,0,False,Marugan Memorial Santi
youevent,XVII Fiesta del Atletismo de Marchamalo,2017-05-01,Lunes,0.0,marcha,Absoluta/General,23.0,59.0,Marchamalo,,Castilla-La Mancha,0,False,Atletismo de Marchamalo
youevent,Sierra Norte Bike Challenge 2017 PRIMAVERA - Por Etapas,2017-05-05,Viernes,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,,,,0,False,Sierra Norte Bike Challenge
youevent,V CARRERA CAMPESTRE Cuesta Del Perrillo,2017-05-06,Sábado,0.0,road running,Absoluta/General,10.0,84.0,Avellaneda,,Castilla y León,0,False,CAMPESTRE Cuesta Del Perrillo
youevent,I Carrera de Montaña Come Pescado 2017,2017-05-07,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Montaña Come Pescado
youevent,9ª Vuelta a La Jarosa,2017-05-13,Sábado,0.0,road running,Absoluta/General,136.0,317.0,,,,0,False,La Jarosa
youevent,VI Carrera Popular Solidaria - Grupo Ibersnacks - Edición 2017,2017-05-13,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Madrid,,Comunidad de Madrid,0,False,Grupo Ibersnacks - Edición
youevent,2ª CARRERA PEDESTRE EL GARBANZAL DE SAN ISIDRO,2017-05-13,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Alcalá de Henares,,Comunidad de Madrid,0,False,EL GARBANZAL DE SAN ISIDRO
youevent,7ª Carrera Popular Cabanillas del Campo,2017-05-14,Domingo,0.0,road running,Absoluta/General,26.0,176.0,Cabanillas del Campo,,Castilla-La Mancha,2,True,Cabanillas del Campo
youevent,XXVII Cross de Los Tres Refugios,2017-05-21,Domingo,0.0,trail running,Absoluta/General,0.0,46.0,,,,0,False,Los Tres Refugios
youevent,II Lupiana Trail 2017,2017-05-27,Sábado,0.0,trail running,Absoluta/General,45.0,121.0,,,,0,False,Lupiana Trail
youevent,Trail Copa Cueva Valiente-FUNDELA,2017-05-27,Sábado,0.0,trail running,Absoluta/General,9.0,43.0,,,,0,False,Cueva Valiente-FUNDELA
youevent,ECOTRIMAD OPEN MEDIA DISTANCIA - 2017,2017-06-03,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Palencia,,Palencia,0,False,ECOTRIMAD OPEN MEDIA DISTANCIA
youevent,ECOTRIMAD FEDERADOS MEDIA DISTANCIA - 2017,2017-06-03,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Palencia,,Palencia,1,True,ECOTRIMAD FEDERADOS MEDIA DISTANCIA
youevent,EcoTriMad RELEVOS - 2017,2017-06-03,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,EcoTriMad RELEVOS
youevent,ECOTRIMAD OLIMPICO -Sin Drafting- 2017,2017-06-03,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,ECOTRIMAD OLIMPICO -Sin Drafting
youevent,Triatlón SPRINT de Puentes Viejas - 2017,2017-06-04,Domingo,0.0,Multidisciplina,Absoluta/General,21.0,38.0,,,,0,False,SPRINT de Puentes Viejas
youevent,VIII Carrera Popular La Cabrera,2017-06-04,Domingo,0.0,road running,Absoluta/General,0.0,0.0,La Cabrera,,Comunidad de Madrid,0,False,La Cabrera
youevent,XVI Kilómetro Vertical de la Barranca 2017,2017-06-04,Domingo,0.0,trail running,Absoluta/General,29.0,128.0,,,,0,False,la Barranca
youevent,1ª Carrera Popular Solidaria - Colegio ALKOR,2017-06-04,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Alcorcón,,Comunidad de Madrid,0,False,Colegio ALKOR
youevent,Talamanca Trail Atalaya Running Night - 21 km,2017-06-10,Sábado,21.0,trail running,Absoluta/General,10.0,35.0,,,,0,False,Talamanca Trail Atalaya Running Night
youevent,TALAMANCA TRAIL ATALAYA RUNNING NIGH - 10 KM,2017-06-10,Sábado,10.0,trail running,Absoluta/General,15.0,30.0,,,,0,False,TALAMANCA TRAIL ATALAYA RUNNING NIGH
youevent,VII Carrera Benéfica y I Marcha Benéfica de San Cristóbal de Segovia,2017-06-10,Sábado,0.0,marcha,Absoluta/General,7.0,3.0,San Cristóbal de Segovia,,Castilla y León,0,False,Benéfica y I Marcha Benéfica de San Cristóbal de Segovia
youevent,IV CARRERA  SOLIDARIA LAS DEHESAS 2017,2017-06-11,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Puerto de la Cruz,,Canarias,0,False,LAS DEHESAS
youevent,9ª Carrera Popular Villanueva de La Torre,2017-06-18,Domingo,0.0,road running,Absoluta/General,49.0,250.0,Villanueva de la Torre,,Castilla-La Mancha,2,True,Villanueva de La Torre
youevent,Triatlón de Pareja - 2017,2017-06-24,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,0.0,Pareja,,Castilla-La Mancha,2,True,Pareja
youevent,Triatlón Los Angeles de San Rafael - Circuito del Agua 2017,2017-06-25,Domingo,0.0,Multidisciplina,Absoluta/General,5.0,48.0,Quintanilla del Agua y Tordueles,,Castilla y León,0,False,Los Angeles de San Rafael - Circuito del Agua
youevent,Madrid se Mueve por Madrid - Moralzarzal 2017,2017-06-30,Viernes,0.0,road running,Absoluta/General,19.0,57.0,Moralzarzal,,Comunidad de Madrid,0,False,Madrid se Mueve por Madrid - Moralzarzal
youevent,V Carrera Popular Villa de Atienza,2017-07-01,Sábado,0.0,road running,Absoluta/General,28.0,101.0,Atienza,,Castilla-La Mancha,0,False,Atienza
youevent,12º Triatlón de Montaña Valsaín -  Memorial Lola Velayos,2017-07-02,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,28.0,,,,0,False,Montaña Valsaín - Memorial Lola Velayos
youevent,Triatlón de Guadalajara - 2017,2017-07-08,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,,0,False,Guadalajara
youevent,I Carrera Urbana Nocturna Cuestas de Cercedilla 2017,2017-07-08,Sábado,0.0,road running,Absoluta/General,0.0,1.0,Los Baldíos,,Comunidad de Madrid,0,False,Cuestas de Cercedilla
youevent,IX MARCHA CICLOTURISTA PEDRO HERRERO,2017-07-09,Domingo,0.0,Ciclismo y btt,Absoluta/General,0.0,4.0,Santibáñez de Ecla,,Palencia,0,False,MARCHA CICLOTURISTA PEDRO HERRERO
youevent,V Maratón Popular MTB Espirdo - PARAJE DE POLENDOS,2017-07-09,Domingo,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,Escobar de Polendos,,Castilla y León,0,False,MTB Espirdo - PARAJE DE POLENDOS
youevent,Madrid se Mueve por Madrid - Manzanares El Real 2017,2017-07-14,Viernes,0.0,road running,Absoluta/General,39.0,106.0,Manzanares el Real,,Comunidad de Madrid,0,False,Madrid se Mueve por Madrid - Manzanares El Real
youevent,Santander Triatlón Series - MADRID Casa de Campo,2017-07-16,Domingo,0.0,Multidisciplina,Absoluta/General,22.0,101.0,Madrid,,Comunidad de Madrid,0,False,Santander Triatlón Series - MADRID Casa de Campo
youevent,Madrid se Mueve por Madrid - Colmenar Viejo 2017,2017-07-21,Viernes,0.0,road running,Absoluta/General,35.0,105.0,Colmenar Viejo,,Comunidad de Madrid,0,False,Madrid se Mueve por Madrid - Colmenar Viejo
youevent,V CARRERA POPULAR RUN TO TERREÑA,2017-07-22,Sábado,0.0,road running,Absoluta/General,40.0,160.0,,,,0,False,RUN TO TERREÑA
youevent,XXIV Triatlón de Pálmaces,2017-07-22,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,1.0,Pálmaces de Jadraque,,Castilla-La Mancha,2,True,Pálmaces
youevent,VIII Miaccum Night Trail 2017,2017-07-22,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,Miaccum Night Trail
youevent,Madrid se Mueve por Madrid - Estremera 2017,2017-07-28,Viernes,0.0,road running,Absoluta/General,12.0,52.0,Estremera,,Comunidad de Madrid,0,False,Madrid se Mueve por Madrid - Estremera
youevent,XXX Travesía de Pálmaces,2017-07-29,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Pálmaces de Jadraque,,Castilla-La Mancha,0,False,Travesía de Pálmaces
youevent,Trail Maratón del Lobo 2017,2017-08-06,Domingo,0.0,trail running,Absoluta/General,2.0,8.0,Penagos,,Cantabria,0,False,Lobo
youevent,8º Carrera Trail & Vertical a Peñalara,2017-08-12,Sábado,0.0,trail running,Absoluta/General,0.0,3.0,Palma,Palma,Illes Balears,0,False,& Vertical a Peñalara
youevent,Subida a La Virgen del Espino 2017,2017-08-12,Sábado,0.0,road running,Absoluta/General,24.0,110.0,Hoyos del Espino,,Castilla y León,0,False,La Virgen del Espino
youevent,VII Carrera y V Marcha Pedestre Villa de Turégano,2017-08-12,Sábado,0.0,marcha,Absoluta/General,0.0,0.0,Aguilafuente,,Castilla y León,0,False,y V Marcha Pedestre Villa de Turégano
youevent,XXIV Marcha Cicloturista Pedro Delgado,2017-08-13,Domingo,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,La Roda,,Albacete,0,False,Marcha Cicloturista Pedro Delgado
youevent,I Travesía Los Ángeles de San Rafael,2017-08-15,Martes,0.0,road running,Absoluta/General,28.0,111.0,El Espinar,,Castilla y León,0,False,Travesía Los Ángeles de San Rafael
youevent,XXV Duatlón Villa de Cantimpalos - Gran Premio Ignacio Matarranz,2017-08-19,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,10.0,,,,0,False,Cantimpalos - Gran Premio Ignacio Matarranz
youevent,III ESTROZAPIERNAS BRAOJOS TRAIL,2017-08-27,Domingo,0.0,trail running,Absoluta/General,0.0,9.0,,,,0,False,ESTROZAPIERNAS BRAOJOS TRAIL
youevent,XL Carrera Popular Villa de Cerceda,2017-08-31,Jueves,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Cerceda
youevent,II SIETE PICOS INTEGRAL,2017-09-03,Domingo,0.0,road running,Absoluta/General,0.0,10.0,,,,0,False,SIETE PICOS INTEGRAL
youevent,XL MARATÓN POPULAR PEÑA EL BOTIJO,2017-09-06,Miércoles,0.0,road running,Absoluta/General,0.0,2.0,Hoyo de Manzanares,,Comunidad de Madrid,0,False,PEÑA EL BOTIJO
youevent,27ª Cuesta del Tirón San Agustín del Guadalix,2017-09-10,Domingo,0.0,road running,Absoluta/General,1.0,0.0,San Agustín del Guadalix,,Comunidad de Madrid,0,False,Cuesta del Tirón San Agustín del Guadalix
youevent,XXVI Pedestre Popular Correbecerril,2017-09-10,Domingo,0.0,road running,Absoluta/General,27.0,41.0,,,,0,False,Correbecerril
youevent,XV Carrera Popular Villa de El Casar,2017-09-16,Sábado,0.0,road running,Absoluta/General,21.0,103.0,El Casar,,Castilla-La Mancha,0,False,El Casar
youevent,IV Duatlón Cross de Azuqueca de Henares,2017-09-16,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,2.0,Azuqueca de Henares,,Castilla-La Mancha,0,False,Azuqueca de Henares
youevent,III Carrera Pedestre y Marcha DESCUBRE EL CAMINO,2017-09-17,Domingo,0.0,marcha,Absoluta/General,23.0,113.0,Fuenlabrada,,Comunidad de Madrid,0,False,y Marcha DESCUBRE EL CAMINO
youevent,III CARRERA POPULAR FIESTAS MORALZARZAL,2017-09-22,Viernes,0.0,road running,Absoluta/General,0.0,0.0,Moralzarzal,,Comunidad de Madrid,0,False,MORALZARZAL
youevent,XXXVIII Pedestre Popular de Guadarrama - ADULTOS,2017-09-23,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Guadarrama - ADULTOS
youevent,XXXVIII Pedestre Popular de Guadarrama - MENORES,2017-09-23,Sábado,0.0,road running,Infantil,140.0,144.0,,,,6,True,Guadarrama - MENORES
youevent,I DUATLÓN SOLIDARIO CAMINANDO POR LA INCLUSIÓN,2017-09-23,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,1.0,Cáceres,,Extremadura,0,False,CAMINANDO POR LA INCLUSIÓN
youevent,I Trail Subida a el Caloco,2017-09-24,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,El Espinar,,Castilla y León,0,False,el Caloco
youevent,Reserva de la Biosfera MTB 2017,2017-09-30,Sábado,0.0,Ciclismo y btt,Absoluta/General,0.0,1.0,,,,0,False,Reserva de la Biosfera MTB
