fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,id,modalidad,comunidad_autonoma
mychip,X Carrera de Montaña de Salinas 2018,2018-05-20,Domingo,15.0,trail running,Absoluta/General,0,0,Salinas,El Alto Vinalopó,Alicante,0,1091,"Carrera, (participante local)",Comunidad Valenciana
mychip,X Carrera de Montaña de Salinas 2018,2018-05-20,Domingo,5.0,trail running,Absoluta/General,0,0,Salinas,El Alto Vinalopó,Alicante,0,1091,"Marcha, (participante local)",Comunidad Valenciana
mychip,XX Edición Cross Xirivell - 2018,2018-05-20,Domingo,9.5,road running,Absoluta/General,8,54,Monóvar,El Vinalopó Medio,Alicante,0,1110,ABSOLUTA,Comunidad Valenciana
mychip,XX Edición Cross Xirivell - 2018,2018-05-20,Domingo,9.5,road running,Absoluta/General,27,23,Monóvar,El Vinalopó Medio,Alicante,0,1110,Marcha,Comunidad Valenciana
mychip,XX Edición Cross Xirivell - 2018,2018-05-20,Domingo,2.4,road running,Infantil,0,3,Monóvar,El Vinalopó Medio,Alicante,0,1110,De 14 a 15 años,Comunidad Valenciana
mychip,XX Edición Cross Xirivell - 2018,2018-05-20,Domingo,1.2,road running,Infantil,2,4,Monóvar,El Vinalopó Medio,Alicante,0,1110,De 11 a 13 años,Comunidad Valenciana
mychip,XX Edición Cross Xirivell - 2018,2018-05-20,Domingo,0.8,road running,Infantil,5,8,Monóvar,El Vinalopó Medio,Alicante,0,1110,De 8 a 10 años,Comunidad Valenciana
mychip,XX Edición Cross Xirivell - 2018,2018-05-20,Domingo,0.4,road running,Infantil,8,17,Monóvar,El Vinalopó Medio,Alicante,0,1110,Hasta 7 años,Comunidad Valenciana
mychip,II TRAIL MILLARES,2018-05-20,Domingo,24.0,trail running,Absoluta/General,0,0,Millares,La Canal de Navarrés,Valencia,0,1118,24k,Comunidad Valenciana
mychip,"Trail de Primavera, Confrides 2018",2018-05-19,Sábado,43.0,trail running,Absoluta/General,13,132,Confrides,La Marina Baja,Alicante,0,1048,"43k, Reto Serrella",Comunidad Valenciana
mychip,"Trail de Primavera, Confrides 2018",2018-05-19,Sábado,24.0,trail running,Absoluta/General,26,158,Confrides,La Marina Baja,Alicante,0,1048,"24k, Reto Serrella & Sender",Comunidad Valenciana
mychip,"Trail de Primavera, Confrides 2018",2018-05-19,Sábado,19.0,trail running,Absoluta/General,52,231,Confrides,La Marina Baja,Alicante,0,1048,"19k, Reto Aitana & Sender",Comunidad Valenciana
mychip,"I CURSA PER LA IGUALTAT, Tavernes de la Valldigna",2018-05-19,Sábado,6.0,road running,Absoluta/General,59,81,Tabernes de Valldigna,La Safor,Valencia,0,1092,6km,Comunidad Valenciana
mychip,"Trail Umbría la Plana, 2018",2018-05-13,Domingo,20.0,trail running,Absoluta/General,25,124,Enguera,La Canal de Navarrés,Valencia,0,999,"Trail 20,5k",Comunidad Valenciana
mychip,"Trail Umbría la Plana, 2018",2018-05-13,Domingo,1.0,trail running,Absoluta/General,40,143,Enguera,La Canal de Navarrés,Valencia,0,999,Speed Trail 12km,Comunidad Valenciana
mychip,"Trail Umbría la Plana, 2018",2018-05-13,Domingo,11.0,trail running,Absoluta/General,68,42,Enguera,La Canal de Navarrés,Valencia,0,999,Marcha Senderista,Comunidad Valenciana
mychip,Mediterranean Coast Challenge 2018,2018-05-13,Domingo,10.0,Otros,Elite,9,58,Altea,La Marina Baja,Alicante,0,1021,"10k, Pro",Comunidad Valenciana
mychip,Mediterranean Coast Challenge 2018,2018-05-13,Domingo,5.5,Otros,Absoluta/General,52,168,Altea,La Marina Baja,Alicante,0,1021,"5,5k  Mediterranean",Comunidad Valenciana
mychip,Mediterranean Coast Challenge 2018,2018-05-13,Domingo,2.0,Otros,Absoluta/General,86,111,Altea,La Marina Baja,Alicante,0,1021,"2k, Popular",Comunidad Valenciana
mychip,Mediterranean Coast Challenge 2018,2018-05-13,Domingo,0.5,Otros,Infantil,9,6,Altea,La Marina Baja,Alicante,0,1021,Mini (8 a 18 años),Comunidad Valenciana
mychip,Almenara Xtrem 2018,2018-05-06,Domingo,16.86,trail running,Absoluta/General,51,215,Almenara,Plana Baja,Castellón,0,1056,Xtrem Almenara,Comunidad Valenciana
mychip,VII Gran fons vistes d'Algimia,2018-05-06,Domingo,15.0,trail running,Absoluta/General,35,117,Algimia de Alfara,Campo de Murviedro,Valencia,0,1061,15k,Comunidad Valenciana
mychip,Medieval Xtrem Race Polop 2018,2018-05-06,Domingo,0.0,road running,Absoluta/General,0,0,Polop,La Marina Baja,Alicante,0,1064,default,Comunidad Valenciana
mychip,III TRAIL SUMACARCER,2018-05-06,Domingo,0.02,trail running,Absoluta/General,0,0,Sumacárcel,La Ribera Alta,Valencia,0,1079,20K,Comunidad Valenciana
mychip,III TRAIL SUMACARCER,2018-05-06,Domingo,0.011,trail running,Absoluta/General,0,0,Sumacárcel,La Ribera Alta,Valencia,0,1079,11K,Comunidad Valenciana
mychip,"Campionat Autonòmic de Marcha Nórdica, FEMECV  2018, Elx",2018-05-05,Sábado,14.0,Otros,Absoluta/General,0,0,Elche,El Bajo Vinalopó,Alicante,0,1111,Marcha Nórdica,Comunidad Valenciana
mychip,I CROSS NOCTURNO SALESIANO  CIUTAT D’ALCOI 2018 ,2018-05-04,Viernes,9.5,road running,Absoluta/General,126,174,Alcoy,La Hoya de Alcoy,Alicante,0,1054,Adultos 2004 y anteriores,Comunidad Valenciana
mychip,I CROSS NOCTURNO SALESIANO  CIUTAT D’ALCOI 2018 ,2018-05-04,Viernes,0.15,road running,Infantil,15,15,Alcoy,La Hoya de Alcoy,Alicante,0,1054,Pre-benjamín 2013-2015,Comunidad Valenciana
mychip,I CROSS NOCTURNO SALESIANO  CIUTAT D’ALCOI 2018 ,2018-05-04,Viernes,0.3,road running,Infantil,21,21,Alcoy,La Hoya de Alcoy,Alicante,0,1054,Benjamín  2011 -2012,Comunidad Valenciana
mychip,I CROSS NOCTURNO SALESIANO  CIUTAT D’ALCOI 2018 ,2018-05-04,Viernes,0.5,road running,Infantil,7,13,Alcoy,La Hoya de Alcoy,Alicante,0,1054,Benjamin 2009-2010,Comunidad Valenciana
mychip,I CROSS NOCTURNO SALESIANO  CIUTAT D’ALCOI 2018 ,2018-05-04,Viernes,0.8,road running,Infantil,15,35,Alcoy,La Hoya de Alcoy,Alicante,0,1054,Alevín 2007 - 2008,Comunidad Valenciana
mychip,I CROSS NOCTURNO SALESIANO  CIUTAT D’ALCOI 2018 ,2018-05-04,Viernes,1.2,road running,Infantil,8,18,Alcoy,La Hoya de Alcoy,Alicante,0,1054,Infantil 2005 - 2006,Comunidad Valenciana
mychip,I CROSS NOCTURNO SALESIANO  CIUTAT D’ALCOI 2018 ,2018-05-04,Viernes,0.0,road running,Otros,0,0,Alcoy,La Hoya de Alcoy,Alicante,0,1054,Dorsal 0,Comunidad Valenciana
mychip,IX MARCHA BTT MONTES DE NAVALÓN,2018-05-01,Martes,42.0,Ciclismo y btt,Absoluta/General,8,184,Enguera,La Canal de Navarrés,Valencia,0,1063,Marcha,Comunidad Valenciana
mychip,"Carrera y Marcha festera V Pujada Coto Memoria, 2018",2018-05-01,Martes,13.0,trail running,Absoluta/General,0,0,Crevillente,El Bajo Vinalopó,Alicante,0,1075,Carrera,Comunidad Valenciana
mychip,"Carrera y Marcha festera V Pujada Coto Memoria, 2018",2018-05-01,Martes,13.0,trail running,Absoluta/General,0,0,Crevillente,El Bajo Vinalopó,Alicante,0,1075,Sender,Comunidad Valenciana
mychip,Trail Senglars de Favara 2018,2018-04-29,Domingo,21.0,trail running,Absoluta/General,11,142,Favareta,La Ribera Baja,Valencia,0,1043,21k,Comunidad Valenciana
mychip,Trail Senglars de Favara 2018,2018-04-29,Domingo,10.0,trail running,Absoluta/General,43,104,Favareta,La Ribera Baja,Valencia,0,1043,10k,Comunidad Valenciana
mychip,Trail Senglars de Favara 2018,2018-04-29,Domingo,6.0,trail running,Absoluta/General,28,14,Favareta,La Ribera Baja,Valencia,0,1043,Sender,Comunidad Valenciana
mychip,"IX Ruta dels Corrals, Xeresa",2018-04-29,Domingo,12.0,Otros,Absoluta/General,0,0,Jeresa,La Safor,Valencia,0,1069,Sender,Comunidad Valenciana
mychip,"IX Ruta dels Corrals, Xeresa",2018-04-29,Domingo,12.0,Otros,Infantil,0,0,Jeresa,La Safor,Valencia,0,1069,Menor de 13 años,Comunidad Valenciana
mychip,"IX Ruta dels Corrals, Xeresa",2018-04-29,Domingo,12.0,Otros,Absoluta/General,0,0,Jeresa,La Safor,Valencia,0,1069,Soci Corresendes,Comunidad Valenciana
mychip,"III Prova Copa Marcha Nórdica, Femecv 2018, Xàtiva",2018-04-28,Sábado,16.7,Otros,Absoluta/General,19,36,Játiva,La Costera,Valencia,0,1071,Marcha Nórdica,Comunidad Valenciana
mychip,Trail les Creus,2018-04-22,Domingo,22.21,trail running,Absoluta/General,15,93,Tabernes de Valldigna,La Safor,Valencia,0,1023,Trail,Comunidad Valenciana
mychip,Trail les Creus,2018-04-22,Domingo,11.71,trail running,Absoluta/General,54,163,Tabernes de Valldigna,La Safor,Valencia,0,1023,Sprint trail,Comunidad Valenciana
mychip,Trail les Creus,2018-04-22,Domingo,10.0,trail running,Absoluta/General,55,36,Tabernes de Valldigna,La Safor,Valencia,0,1023,Marxa de regularitat,Comunidad Valenciana
mychip,"Campionat Autonòmic de Carrera  per muntanya, Samaruc 2.0, FEMECV 2018",2018-04-22,Domingo,27.5,trail running,Absoluta/General,23,78,Alfondeguilla,Plana Baja,Castellón,0,1067,ABSOLUTA,Comunidad Valenciana
mychip,"Campionat Autonòmic de Carrera  per muntanya, Samaruc 2.0, FEMECV 2018",2018-04-22,Domingo,12.0,trail running,Cadete/Juvenil,2,4,Alfondeguilla,Plana Baja,Castellón,0,1067,Cadete,Comunidad Valenciana
mychip,"Campionat Autonòmic de Carrera  per muntanya, Samaruc 2.0, FEMECV 2018",2018-04-22,Domingo,12.0,trail running,Cadete/Juvenil,2,14,Alfondeguilla,Plana Baja,Castellón,0,1067,Junior,Comunidad Valenciana
mychip,II TRAIL BENICADELL,2018-04-22,Domingo,42.0,trail running,Absoluta/General,0,0,Ráfol de Salem,La Vall d'Albaida,Valencia,0,1081,II TRAIL BENICADELL  42K  22K  13K,Comunidad Valenciana
mychip,"CAMPEONATO AUTONÓMICO DE ESCALADA EN BLOQUE, IBI, FEMECV 2018",2018-04-21,Sábado,0.0,Otros,Absoluta/General,0,0,Ibi,La Hoya de Alcoy,Alicante,0,1076,Absoluta,Comunidad Valenciana
mychip,"CAMPEONATO AUTONÓMICO DE ESCALADA EN BLOQUE, IBI, FEMECV 2018",2018-04-21,Sábado,0.0,Otros,Cadete/Juvenil,0,0,Ibi,La Hoya de Alcoy,Alicante,0,1076,SUB18 (16/17AÑOS),Comunidad Valenciana
mychip,"CAMPEONATO AUTONÓMICO DE ESCALADA EN BLOQUE, IBI, FEMECV 2018",2018-04-21,Sábado,0.0,Otros,Cadete/Juvenil,0,0,Ibi,La Hoya de Alcoy,Alicante,0,1076,SUB16 (12/15 AÑOS),Comunidad Valenciana
mychip,"CAMPEONATO AUTONÓMICO DE ESCALADA EN BLOQUE, IBI, FEMECV 2018",2018-04-21,Sábado,0.0,Otros,Infantil,0,0,Ibi,La Hoya de Alcoy,Alicante,0,1076,SUB12 (9/11 AÑOS),Comunidad Valenciana
mychip,"CAMPEONATO AUTONÓMICO DE ESCALADA EN BLOQUE, IBI, FEMECV 2018",2018-04-21,Sábado,0.0,Otros,Infantil,0,0,Ibi,La Hoya de Alcoy,Alicante,0,1076,SUB9 (6/8 AÑOS),Comunidad Valenciana
mychip,"III MABU, Marató Buscarró",2018-04-15,Domingo,44.5,trail running,Absoluta/General,11,121,Barcheta,La Costera,Valencia,0,1003,"44,5K",Comunidad Valenciana
mychip,"III MABU, Marató Buscarró",2018-04-15,Domingo,26.0,trail running,Absoluta/General,11,50,Barcheta,La Costera,Valencia,0,1003,26K,Comunidad Valenciana
mychip,"Campeonato Autonómico de Kilómetro Vertical Puig Campana, FEMECV 2018",2018-04-15,Domingo,3.65,trail running,Absoluta/General,24,90,Finestrat,La Marina Baja,Alicante,0,1050,KV Absoluta,Comunidad Valenciana
mychip,"Campeonato Autonómico de Kilómetro Vertical Puig Campana, FEMECV 2018",2018-04-15,Domingo,3.65,trail running,Cadete/Juvenil,1,1,Finestrat,La Marina Baja,Alicante,0,1050,KV Cadete,Comunidad Valenciana
mychip,"Campeonato Autonómico de Kilómetro Vertical Puig Campana, FEMECV 2018",2018-04-15,Domingo,3.65,trail running,Cadete/Juvenil,1,5,Finestrat,La Marina Baja,Alicante,0,1050,KV Junior,Comunidad Valenciana
mychip,"Callosa Extreme, Media Extreme",2018-04-15,Domingo,22.0,trail running,Absoluta/General,1,39,Callosa de Segura,,Alicante,0,1066,22k,Comunidad Valenciana
mychip,"Callosa Extreme, Media Extreme",2018-04-15,Domingo,12.0,trail running,Absoluta/General,7,36,Callosa de Segura,,Alicante,0,1066,12K,Comunidad Valenciana
mychip,"10k solidaria La Salle, a beneficio de Aspromin y Proyde",2018-04-14,Sábado,10.0,road running,Absoluta/General,75,185,Alcoy,La Hoya de Alcoy,Alicante,0,924,10k,Comunidad Valenciana
mychip,"10k solidaria La Salle, a beneficio de Aspromin y Proyde",2018-04-14,Sábado,0.0,road running,Infantil,0,0,Alcoy,La Hoya de Alcoy,Alicante,0,924,Menores 0 a 13años,Comunidad Valenciana
mychip,"10k solidaria La Salle, a beneficio de Aspromin y Proyde",2018-04-14,Sábado,0.0,road running,Otros,0,0,Alcoy,La Hoya de Alcoy,Alicante,0,924,Dorsal 0 (aportación 5€ solidarios),Comunidad Valenciana
mychip,"Campament Territorial de València, La Font d'En Carròs, Femecv 2018",2018-04-14,Sábado,0.0,Otros,Absoluta/General,0,0,Fuente Encarroz,La Safor,Valencia,0,1072,Excursió dia 15,Comunidad Valenciana
mychip,TRAIL MONTES DE NAVALÓN 2018,2018-04-08,Domingo,30.0,trail running,Absoluta/General,3,53,Enguera,La Canal de Navarrés,Valencia,0,1052,"30k, Trail",Comunidad Valenciana
mychip,TRAIL MONTES DE NAVALÓN 2018,2018-04-08,Domingo,13.0,trail running,Absoluta/General,18,75,Enguera,La Canal de Navarrés,Valencia,0,1052,"15,5k Carrera Rápida",Comunidad Valenciana
mychip,TRAIL MONTES DE NAVALÓN 2018,2018-04-08,Domingo,10.0,trail running,Absoluta/General,35,24,Enguera,La Canal de Navarrés,Valencia,0,1052,Marcha Senderista,Comunidad Valenciana
mychip,TRAIL MONTES DE NAVALÓN 2018,2018-04-08,Domingo,10.0,trail running,Absoluta/General,3,9,Enguera,La Canal de Navarrés,Valencia,0,1052,Canicross,Comunidad Valenciana
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,74.0,trail running,Absoluta/General,6,158,Yeste,,Castilla-La Mancha,0,930,BTT 70K (8/4),Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,48.0,trail running,Absoluta/General,4,93,Yeste,,Castilla-La Mancha,0,930,48k Trail (7/4),Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,25.0,trail running,Absoluta/General,37,130,Yeste,,Castilla-La Mancha,0,930,25k Trail (7/4),Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,10.7,trail running,Absoluta/General,61,31,Yeste,,Castilla-La Mancha,0,930,"Sender 10,7k (7/4)",Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,10.7,trail running,Absoluta/General,51,68,Yeste,,Castilla-La Mancha,0,930,"SPRINT TRAIL 10,7k (7/4)",Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,25.0,trail running,Absoluta/General,11,25,Yeste,,Castilla-La Mancha,0,930,"Sender Extreme, 25k (7/4)",Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,95.0,trail running,Absoluta/General,0,12,Yeste,,Castilla-La Mancha,0,930,BTTRAIL MINI (7/4 y 8/4),Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,118.0,trail running,Absoluta/General,0,8,Yeste,,Castilla-La Mancha,0,930,BTTRAIL SUPER,Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,95.0,trail running,Absoluta/General,4,18,Yeste,,Castilla-La Mancha,0,930,Combi Mini (7/4 y 8/4),Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,118.0,trail running,Absoluta/General,1,15,Yeste,,Castilla-La Mancha,0,930,Combi super (7/4 y 8/4),Castilla-La Mancha
mychip,DESAFÍO LURBEL MOUNTAIN FESTIVAL 2018,2018-04-07,Sábado,0.0,trail running,Absoluta/General,0,0,Yeste,,Castilla-La Mancha,0,930,People Sapiens,Castilla-La Mancha
mychip,"I Prueba Copa Escalada en Bloque, Serra, FEMECV 2018",2018-04-07,Sábado,0.0,Otros,Absoluta/General,0,0,Serra,El Campo de Turia,Valencia,0,1062,Absoluta,Comunidad Valenciana
mychip,"I Prueba Copa Escalada en Bloque, Serra, FEMECV 2018",2018-04-07,Sábado,0.0,Otros,Cadete/Juvenil,0,0,Serra,El Campo de Turia,Valencia,0,1062,SUB18 (16/17AÑOS),Comunidad Valenciana
mychip,"I Prueba Copa Escalada en Bloque, Serra, FEMECV 2018",2018-04-07,Sábado,0.0,Otros,Cadete/Juvenil,0,0,Serra,El Campo de Turia,Valencia,0,1062,SUB16 (12/15 AÑOS),Comunidad Valenciana
mychip,"I Prueba Copa Escalada en Bloque, Serra, FEMECV 2018",2018-04-07,Sábado,0.0,Otros,Infantil,0,0,Serra,El Campo de Turia,Valencia,0,1062,SUB12 (9/11 AÑOS),Comunidad Valenciana
mychip,"I Prueba Copa Escalada en Bloque, Serra, FEMECV 2018",2018-04-07,Sábado,0.0,Otros,Infantil,0,0,Serra,El Campo de Turia,Valencia,0,1062,SUB9 (6/8 AÑOS),Comunidad Valenciana
mychip,"II Arrapapedres, Vall de Gallinera",2018-03-25,Domingo,28.0,trail running,Absoluta/General,29,236,la Vall de Gallinera,La Marina Alta,Alicante,0,961,Trail 28k,Comunidad Valenciana
mychip,"II Arrapapedres, Vall de Gallinera",2018-03-25,Domingo,14.0,trail running,Absoluta/General,56,43,la Vall de Gallinera,La Marina Alta,Alicante,0,961,Sender 14k,Comunidad Valenciana
mychip,"II Arrapapedres, Vall de Gallinera",2018-03-25,Domingo,14.0,trail running,Absoluta/General,56,126,la Vall de Gallinera,La Marina Alta,Alicante,0,961,Trail 14k,Comunidad Valenciana
mychip, I Carrera-Caminada Solidària Mou-te per Elles,2018-03-24,Sábado,5.0,road running,Absoluta/General,0,0,Albalat de la Ribera,La Ribera Baja,Valencia,0,1015,Carrera 5k,Comunidad Valenciana
mychip, I Carrera-Caminada Solidària Mou-te per Elles,2018-03-24,Sábado,3.5,road running,Absoluta/General,0,0,Albalat de la Ribera,La Ribera Baja,Valencia,0,1015,Caminada,Comunidad Valenciana
mychip, I Carrera-Caminada Solidària Mou-te per Elles,2018-03-24,Sábado,0.0,road running,Otros,0,0,Albalat de la Ribera,La Ribera Baja,Valencia,0,1015,Dorsal 0 (aportació 4€ solidaris),Comunidad Valenciana
mychip,V Volta a peu 7k Tavernes de la Valldigna,2018-03-24,Sábado,7.0,road running,Absoluta/General,40,147,Tabernes de Valldigna,La Safor,Valencia,0,1030,7k,Comunidad Valenciana
mychip,"Campionat Autonòmic de Carrera Vertical, Villena, FEMECV 2018",2018-03-24,Sábado,3.003,trail running,Absoluta/General,21,58,Villena,El Alto Vinalopó,Alicante,0,1060,ABSOLUTA,Comunidad Valenciana
mychip,"Campionat Autonòmic de Carrera Vertical, Villena, FEMECV 2018",2018-03-24,Sábado,3.003,trail running,Cadete/Juvenil,1,1,Villena,El Alto Vinalopó,Alicante,0,1060,Cadete,Comunidad Valenciana
mychip,"Campionat Autonòmic de Carrera Vertical, Villena, FEMECV 2018",2018-03-24,Sábado,3.003,trail running,Cadete/Juvenil,2,6,Villena,El Alto Vinalopó,Alicante,0,1060,Junior,Comunidad Valenciana
mychip,X MILLAS COSTA BLANCA,2018-03-17,Sábado,16.5,road running,Absoluta/General,0,0,Alfaz del Pi,La Marina Baja,Alicante,0,1041,X millas,Comunidad Valenciana
mychip,V TRAIL RÓTOVA. SENDERS DE LA VALL DEL VERNISA,2018-03-11,Domingo,15.0,trail running,Absoluta/General,22,89,Rótova,La Safor,Valencia,0,989,TRAIL,Comunidad Valenciana
mychip,V TRAIL RÓTOVA. SENDERS DE LA VALL DEL VERNISA,2018-03-11,Domingo,8.0,trail running,Absoluta/General,33,34,Rótova,La Safor,Valencia,0,989,MARCHA,Comunidad Valenciana
mychip,III PERIMETRAIL RETT A LA SERRA VERNISSA,2018-03-11,Domingo,22.0,trail running,Absoluta/General,0,0,Játiva,La Costera,Valencia,0,1024,TRAIL,Comunidad Valenciana
mychip,III PERIMETRAIL RETT A LA SERRA VERNISSA,2018-03-11,Domingo,12.0,trail running,Absoluta/General,0,0,Játiva,La Costera,Valencia,0,1024,SPRINT,Comunidad Valenciana
mychip,III PERIMETRAIL RETT A LA SERRA VERNISSA,2018-03-11,Domingo,8.0,trail running,Absoluta/General,0,0,Játiva,La Costera,Valencia,0,1024,MARCHA SENDERISTA,Comunidad Valenciana
mychip,III PERIMETRAIL RETT A LA SERRA VERNISSA,2018-03-11,Domingo,8.0,trail running,Absoluta/General,0,0,Játiva,La Costera,Valencia,0,1024,CANICROS,Comunidad Valenciana
mychip,II MARCHA CICLOTURISTA TOUS,2018-03-11,Domingo,0.001,Ciclismo y btt,Absoluta/General,0,0,Tous,La Ribera Alta,Valencia,0,1027,Cicloturista,Comunidad Valenciana
mychip,IV Marató de la Calderona,2018-03-11,Domingo,43.0,trail running,Absoluta/General,0,0,Serra,El Campo de Turia,Valencia,0,1034,43k,Comunidad Valenciana
mychip,IV Marató de la Calderona,2018-03-11,Domingo,20.5,trail running,Absoluta/General,0,0,Serra,El Campo de Turia,Valencia,0,1034,20k,Comunidad Valenciana
mychip,"III Volta a peu i Marxa 5k per a tota la familia, Puçol",2018-03-11,Domingo,5.0,road running,Absoluta/General,0,0,Puzol,Huerta Norte,Valencia,0,1047,5k,Comunidad Valenciana
mychip,IX CARRERA DE LOS ARBOLES Y CASTILLOS,2018-03-10,Sábado,0.183,road running,Absoluta/General,0,0,,,,0,1046,Arboles y castillos,
mychip,"VIII MIMAMUCA, IV MAMUCA",2018-03-04,Domingo,42.0,trail running,Absoluta/General,12,216,Carrícola,La Vall d'Albaida,Valencia,0,1007,MAMUCA,Comunidad Valenciana
mychip,"VIII MIMAMUCA, IV MAMUCA",2018-03-04,Domingo,21.0,trail running,Absoluta/General,79,337,Carrícola,La Vall d'Albaida,Valencia,0,1007,MIMAMUCA,Comunidad Valenciana
mychip,VII Perimetral a Benissa / Trail 42-73 km,2018-03-03,Sábado,73.0,trail running,Absoluta/General,7,112,Benisa,La Marina Alta,Alicante,0,1004,"73K, Ultra",Comunidad Valenciana
mychip,VII Perimetral a Benissa / Trail 42-73 km,2018-03-03,Sábado,42.0,trail running,Absoluta/General,11,150,Benisa,La Marina Alta,Alicante,0,1004,"42k, Maratón",Comunidad Valenciana
mychip,"4a Prueba del campeonato liga de carrera por montaña, Benissa, Femecv 2018",2018-03-03,Sábado,23.0,trail running,Absoluta/General,40,165,Benisa,La Marina Alta,Alicante,0,1012,Carrera por Montaña,Comunidad Valenciana
mychip,"4a Prueba del campeonato liga de carrera por montaña, Benissa, Femecv 2018",2018-03-03,Sábado,14.0,trail running,Cadete/Juvenil,2,4,Benisa,La Marina Alta,Alicante,0,1012,Cadete,Comunidad Valenciana
mychip,"4a Prueba del campeonato liga de carrera por montaña, Benissa, Femecv 2018",2018-03-03,Sábado,14.0,trail running,Cadete/Juvenil,4,15,Benisa,La Marina Alta,Alicante,0,1012,Junior,Comunidad Valenciana
