fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,id,modalidad
carreirasgalegas,II TRAIL CAMPOSANCOS Ó SOLPOR 2025,2025-06-21,Sábado,21.5,trail running,Absoluta/General,10,53,A Guarda,O Baixo Miño,Galicia,Maj4Xpj4,TRAIL LONGO
carreirasgalegas,II TRAIL CONCELLO DE MAÑÓN,2024-10-26,Sábado,0.1,trail running,Infantil,1,4,Mañón,Ortegal,A Coruña,VP92qVmo,PEQUERRECHOS; PREBENXAMÍN E PEQUERRECHOS
carreirasgalegas,II TRAIL CONCELLO DE MAÑÓN,2024-10-26,Sábado,0.4,trail running,Infantil,5,5,Mañón,Ortegal,A Coruña,VP92qVmo,SUB 10 E SUB 12
carreirasgalegas,II TRAIL CONCELLO DE MAÑÓN,2024-10-26,Sábado,0.8,trail running,Infantil,5,8,Mañón,Ortegal,A Coruña,VP92qVmo,"SUB 14, 16 E 18"
carreirasgalegas,II TRAIL CONCELLO DE MAÑÓN,2024-10-26,Sábado,12.0,marcha,Absoluta/General,0,0,Mañón,Ortegal,A Coruña,VP92qVmo,ANDAINA
carreirasgalegas,II TRAIL CONCELLO DE MAÑÓN,2024-10-26,Sábado,12.0,marcha,Infantil,0,1,Mañón,Ortegal,A Coruña,VP92qVmo,ANDAINA MENORES
carreirasgalegas,II TRAIL CONCELLO DE MAÑÓN,2024-10-26,Sábado,18.7,trail running,Absoluta/General,13,74,Mañón,Ortegal,A Coruña,VP92qVmo,ABS 
carreirasgalegas,II TRAIL CONCELLO DE MIÑO - BOUCELO SAN RAMÓN	,2022-11-20,Domingo,10.5,marcha,Absoluta/General,0,0,Miño,Betanzos,A Coruña,gemDbWjD,ANDAINA
carreirasgalegas,II TRAIL CONCELLO DE MIÑO - BOUCELO SAN RAMÓN	,2022-11-20,Domingo,18.5,trail running,Absoluta/General,0,0,Miño,Betanzos,A Coruña,gemDbWjD,TRAIL CURTO
carreirasgalegas,II TRAIL CONCELLO DE MIÑO - BOUCELO SAN RAMÓN	,2022-11-20,Domingo,29.5,trail running,Absoluta/General,0,0,Miño,Betanzos,A Coruña,gemDbWjD,TRAIL LONGO
carreirasgalegas,II TRAIL COSTA DA MORTE OS NOSOS FAROS,2024-07-20,Sábado,29.0,trail running,Absoluta/General,16,85,Malpica,Lugo,Lugo,Q2jWQVm6,TRAIL 29K
carreirasgalegas,II TRAIL COVA DA BRUXA,2023-03-12,Domingo,0.3,trail running,Infantil,0,0,Muros,Muros,A Coruña,wKmnndmY,TRAIL DAS ARDILLAS (MENORES)
carreirasgalegas,II TRAIL COVA DA BRUXA,2023-03-12,Domingo,1.0,trail running,Infantil,0,0,Muros,Muros,A Coruña,wKmnndmY,TRAIL DOS CONEXOS (MENORES)
carreirasgalegas,II TRAIL COVA DA BRUXA,2023-03-12,Domingo,2.0,trail running,Infantil,0,0,Muros,Muros,A Coruña,wKmnndmY,TRAIL DOS RAPOSOS (MENORES)
carreirasgalegas,II TRAIL COVA DA BRUXA,2023-03-12,Domingo,3.0,trail running,Infantil,0,0,Muros,Muros,A Coruña,wKmnndmY,TRAIL DOS CORZOS (MENORES )
carreirasgalegas,II TRAIL COVA DA BRUXA,2023-03-12,Domingo,11.0,marcha,Absoluta/General,0,0,Muros,Muros,A Coruña,wKmnndmY,ANDAINA
carreirasgalegas,II TRAIL COVA DA BRUXA,2023-03-12,Domingo,13.0,trail running,Absoluta/General,0,0,Muros,Muros,A Coruña,wKmnndmY,TRAIL CURTO
carreirasgalegas,II TRAIL COVA DA BRUXA,2023-03-12,Domingo,22.0,trail running,Absoluta/General,0,0,Muros,Muros,A Coruña,wKmnndmY,TRAIL LONGO
carreirasgalegas,II TRAIL LAXE DOS BOLOS 2025 - CTO. XUNTA DE GALICIA TR CLASSIC,2025-03-16,Domingo,8.3,trail running,Absoluta/General,64,81,Caldas de Reis,Caldas,Pontevedra,3Amkz0l4,T. CURTO - STA. MARÍA
carreirasgalegas,II TRAIL LAXE DOS BOLOS 2025 - CTO. XUNTA DE GALICIA TR CLASSIC,2025-03-16,Domingo,12.0,marcha,Absoluta/General,0,0,Caldas de Reis,Caldas,Pontevedra,3Amkz0l4,ANDAINA
carreirasgalegas,II TRAIL LAXE DOS BOLOS 2025 - CTO. XUNTA DE GALICIA TR CLASSIC,2025-03-16,Domingo,16.64,trail running,Absoluta/General,42,116,Caldas de Reis,Caldas,Pontevedra,3Amkz0l4,T.MEDIO - STA MARÍA
carreirasgalegas,II TRAIL LAXE DOS BOLOS 2025 - CTO. XUNTA DE GALICIA TR CLASSIC,2025-03-16,Domingo,27.6,trail running,Absoluta/General,41,186,Caldas de Reis,Caldas,Pontevedra,3Amkz0l4,CTO. TR CLASSIC; T. LONGO - XIABRE
carreirasgalegas,II TROFEO JOSÉ LUIS TORRADO - FESTA HQR! RÍAS BAIXAS (PISTA),2024-12-28,Sábado,0.05,Otros,Infantil,0,0,Pontevedra ,Pontevedra,Pontevedra,xqjyyQjK,SUB 4; SUB 6; SUB 8
carreirasgalegas,II TROFEO JOSÉ LUIS TORRADO - FESTA HQR! RÍAS BAIXAS (PISTA),2024-12-28,Sábado,0.5,Otros,Otros,0,0,Pontevedra ,Pontevedra,Pontevedra,xqjyyQjK,500 FEM; 500 MASC
carreirasgalegas,II TROFEO MARCHA EN RUTA CONCELLO DE AMES,2025-12-28,Domingo,1.0,road running,Infantil,8,0,Ames,Santiago,A Coruña,Kj6xxYmR,SUB 10
carreirasgalegas,II TROFEO MARCHA EN RUTA CONCELLO DE AMES,2025-12-28,Domingo,2.0,road running,Infantil,26,0,Ames,Santiago,A Coruña,Kj6xxYmR,SUB 12 FEM; SUB 12 MASC; SUB 14
carreirasgalegas,II TROFEO MARCHA EN RUTA CONCELLO DE AMES,2025-12-28,Domingo,3.0,road running,Infantil,10,0,Ames,Santiago,A Coruña,Kj6xxYmR,SUB 16
carreirasgalegas,II TROFEO MARCHA EN RUTA CONCELLO DE AMES,2025-12-28,Domingo,5.0,road running,Absoluta/General,10,0,Ames,Santiago,A Coruña,Kj6xxYmR,ABSOLUTA
carreirasgalegas,II URBAN TRAIL POLÍGONO DE BERGONDO,2022-10-15,Sábado,0.1,trail running,Infantil,0,0,Bergondo,A Coruña,A Coruña,769N86lx,PEQUERRECHOS
carreirasgalegas,II URBAN TRAIL POLÍGONO DE BERGONDO,2022-10-15,Sábado,3.0,road running,Infantil,0,0,Bergondo,A Coruña,A Coruña,769N86lx,CARREIRAS MENORES
carreirasgalegas,II URBAN TRAIL POLÍGONO DE BERGONDO,2022-10-15,Sábado,5.499,marcha,Infantil,0,0,Bergondo,A Coruña,A Coruña,769N86lx,ANDAINA MENORES
carreirasgalegas,II URBAN TRAIL POLÍGONO DE BERGONDO,2022-10-15,Sábado,5.5,marcha,Absoluta/General,0,0,Bergondo,A Coruña,A Coruña,769N86lx,ANDAINA
carreirasgalegas,II URBAN TRAIL POLÍGONO DE BERGONDO,2022-10-15,Sábado,6.0,road running,Absoluta/General,0,0,Bergondo,A Coruña,A Coruña,769N86lx,CARREIRA ABS 6K
carreirasgalegas,"III  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",2023-03-25,Sábado,1.0,road running,Infantil,0,0,Santiago de Compostela,,A Coruña,WyjPVyme,CARREIRAS DE MENORES
carreirasgalegas,"III  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",2023-03-25,Sábado,2.5,marcha,Infantil,0,0,Santiago de Compostela,,A Coruña,WyjPVyme,ANDAINA MENORES
carreirasgalegas,"III  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",2023-03-25,Sábado,2.501,marcha,Absoluta/General,0,0,Santiago de Compostela,,A Coruña,WyjPVyme,ANDAINA
carreirasgalegas,"III  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",2023-03-25,Sábado,5.0,road running,Absoluta/General,0,0,Santiago de Compostela,,A Coruña,WyjPVyme,CARREIRA 5KM
carreirasgalegas,III CARMIÑA CARREIRA,2024-06-09,Domingo,0.08,road running,Infantil,0,0,Marín,Morrazo,Pontevedra,vVjRkWl7,SUB 6
carreirasgalegas,III CARMIÑA CARREIRA,2024-06-09,Domingo,0.15,road running,Infantil,19,0,Marín,Morrazo,Pontevedra,vVjRkWl7,SUB 10 FEM
carreirasgalegas,III CARMIÑA CARREIRA,2024-06-09,Domingo,0.3,road running,Infantil,0,29,Marín,Morrazo,Pontevedra,vVjRkWl7,SUB 10 MASC
carreirasgalegas,III CARMIÑA CARREIRA,2024-06-09,Domingo,0.6,road running,Infantil,9,12,Marín,Morrazo,Pontevedra,vVjRkWl7,SUB 12
carreirasgalegas,III CARMIÑA CARREIRA,2024-06-09,Domingo,1.2,road running,Infantil,11,21,Marín,Morrazo,Pontevedra,vVjRkWl7,SUB 14; SUB 16 - SUB 18
carreirasgalegas,III CARMIÑA CARREIRA,2024-06-09,Domingo,5.4,road running,Absoluta/General,26,30,Marín,Morrazo,Pontevedra,vVjRkWl7,MINI CARMIÑA
carreirasgalegas,III CARMIÑA CARREIRA,2024-06-09,Domingo,10.6,road running,Absoluta/General,69,218,Marín,Morrazo,Pontevedra,vVjRkWl7,CARMIÑA
carreirasgalegas,III CARREIRA - ANDAINA DA FAMILIA 2019 - AXUDA EN FAVOR DE ASANOG,2019-09-28,Sábado,2.999,road running,Infantil,0,0,Ames,Santiago,A Coruña,VomrdPj2,CARREIRA E ANDAINA MENORES
carreirasgalegas,III CARREIRA - ANDAINA DA FAMILIA 2019 - AXUDA EN FAVOR DE ASANOG,2019-09-28,Sábado,3.0,road running,Absoluta/General,0,0,Ames,Santiago,A Coruña,VomrdPj2,CARREIRA E ANDAINA ADULTOS
carreirasgalegas,"III CARREIRA - ANDAINA POPULAR E SOLIDARIA ""AXUDA CONTRA O CANCRO 11K""",2022-07-10,Domingo,10.999,marcha,Absoluta/General,0,0,Curtis,Betanzos,A Coruña,rVm8dwma,ANDAINA
carreirasgalegas,"III CARREIRA - ANDAINA POPULAR E SOLIDARIA ""AXUDA CONTRA O CANCRO 11K""",2022-07-10,Domingo,11.0,road running,Absoluta/General,0,0,Curtis,Betanzos,A Coruña,rVm8dwma,CARREIRA 11K
carreirasgalegas,III CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2023-06-18,Domingo,0.15,road running,Infantil,0,0,Ribeira,A Barbanza,A Coruña,XnjE2klO,PITUFOS
carreirasgalegas,III CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2023-06-18,Domingo,0.7,road running,Infantil,0,0,Ribeira,A Barbanza,A Coruña,XnjE2klO,SUB 8
carreirasgalegas,III CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2023-06-18,Domingo,1.4,road running,Infantil,0,0,Ribeira,A Barbanza,A Coruña,XnjE2klO,SUB 10; SUB 12; SUB 14
carreirasgalegas,III CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2023-06-18,Domingo,2.099,road running,Absoluta/General,0,0,Ribeira,A Barbanza,A Coruña,XnjE2klO,ZAPATILLA INCLUSIVA
carreirasgalegas,III CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2023-06-18,Domingo,2.1,road running,Absoluta/General,0,0,Ribeira,A Barbanza,A Coruña,XnjE2klO,PARELLAS
carreirasgalegas,III CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2023-06-18,Domingo,2.1,road running,Infantil,0,0,Ribeira,A Barbanza,A Coruña,XnjE2klO,SUB 16
carreirasgalegas,III CARREIRA 5K EL CANARIO - HOMENAXE JOSÉ NESPEREIRA,2023-06-18,Domingo,5.0,road running,Absoluta/General,0,0,Ribeira,A Barbanza,A Coruña,XnjE2klO,ABSOLUTA
carreirasgalegas,III CARREIRA E ANDAINA CONTRA A VIOLENCIA DE XÉNERO,2022-11-27,Domingo,4.999,marcha,Absoluta/General,0,0,Ferrol,Ferrol,A Coruña,K4jo57mY,ANDAINA 
carreirasgalegas,III CARREIRA E ANDAINA CONTRA A VIOLENCIA DE XÉNERO,2022-11-27,Domingo,5.0,road running,Absoluta/General,0,0,Ferrol,Ferrol,A Coruña,K4jo57mY,CARREIRA 5KM
carreirasgalegas,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2024-03-03,Domingo,0.1,road running,Infantil,0,0,Narón,Ferrol,A Coruña,3AmkMoj4,PREBENXAMÍN
carreirasgalegas,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2024-03-03,Domingo,0.5,road running,Infantil,2,6,Narón,Ferrol,A Coruña,3AmkMoj4,SUB 10
carreirasgalegas,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2024-03-03,Domingo,1.5,road running,Infantil,14,4,Narón,Ferrol,A Coruña,3AmkMoj4,SUB 12 E SUB 14
carreirasgalegas,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2024-03-03,Domingo,2.0,road running,Infantil,5,5,Narón,Ferrol,A Coruña,3AmkMoj4,SUB 16 E SUB 18
carreirasgalegas,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2024-03-03,Domingo,4.5,marcha,Absoluta/General,0,0,Narón,Ferrol,A Coruña,3AmkMoj4,ANDAINA
carreirasgalegas,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2024-03-03,Domingo,4.5,marcha,Infantil,0,0,Narón,Ferrol,A Coruña,3AmkMoj4,ANDAINA MENORES
carreirasgalegas,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2024-03-03,Domingo,5.0,road running,Absoluta/General,48,111,Narón,Ferrol,A Coruña,3AmkMoj4,ABSOLUTA 5K
carreirasgalegas,III CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,2024-03-03,Domingo,5.0,road running,Otros,0,0,Narón,Ferrol,A Coruña,3AmkMoj4,DISCAPACIDADE
carreirasgalegas,III CARREIRA POPULAR CAMPUS TERRA LEYMA,2020-03-01,Domingo,0.15,road running,Infantil,0,0,Lugo,,Lugo,gemDKVlD,PITUFOS
carreirasgalegas,III CARREIRA POPULAR CAMPUS TERRA LEYMA,2020-03-01,Domingo,0.4,road running,Absoluta/General,0,0,Lugo,,Lugo,gemDKVlD,PROMOCIÓN 
carreirasgalegas,III CARREIRA POPULAR CAMPUS TERRA LEYMA,2020-03-01,Domingo,1.63,road running,Infantil,0,0,Lugo,,Lugo,gemDKVlD,"SUB 16, 14 e 12"
carreirasgalegas,III CARREIRA POPULAR CAMPUS TERRA LEYMA,2020-03-01,Domingo,7.399,road running,Infantil,0,0,Lugo,,Lugo,gemDKVlD,SUB 18
carreirasgalegas,III CARREIRA POPULAR CAMPUS TERRA LEYMA,2020-03-01,Domingo,7.4,road running,Absoluta/General,0,0,Lugo,,Lugo,gemDKVlD,"7,4 KM ADULTOS"
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2020-01-12,Domingo,0.15,road running,Infantil,0,0,Castro de Rei,Terra Chá,Lugo,gV9Lr4lJ,PITUFOS
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2020-01-12,Domingo,0.6,road running,Absoluta/General,0,0,Castro de Rei,Terra Chá,Lugo,gV9Lr4lJ,PROMOCIÓN
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2020-01-12,Domingo,1.999,road running,Infantil,0,0,Castro de Rei,Terra Chá,Lugo,gV9Lr4lJ,SUB 12
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2020-01-12,Domingo,2.0,road running,Infantil,0,0,Castro de Rei,Terra Chá,Lugo,gV9Lr4lJ,SUB 14
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2020-01-12,Domingo,2.001,road running,Infantil,0,0,Castro de Rei,Terra Chá,Lugo,gV9Lr4lJ,SUB 16
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2020-01-12,Domingo,2.002,road running,Infantil,0,0,Castro de Rei,Terra Chá,Lugo,gV9Lr4lJ,SUB 18
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE CASTRO DE REI,2020-01-12,Domingo,14.6,road running,Absoluta/General,0,0,Castro de Rei,Terra Chá,Lugo,gV9Lr4lJ,ABSOLUTA
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE COSPEITO,2024-05-19,Domingo,0.15,road running,Infantil,0,0,Cospeito,Terra Chá,Lugo,V2mJYglM,PITUFOS
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE COSPEITO,2024-05-19,Domingo,0.6,road running,Infantil,7,8,Cospeito,Terra Chá,Lugo,V2mJYglM,SUB 10
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE COSPEITO,2024-05-19,Domingo,1.5,road running,Infantil,13,15,Cospeito,Terra Chá,Lugo,V2mJYglM,"SUB 12, 14 E 16-18"
carreirasgalegas,III CARREIRA POPULAR CONCELLO DE COSPEITO,2024-05-19,Domingo,10.0,road running,Absoluta/General,11,56,Cospeito,Terra Chá,Lugo,V2mJYglM,10K
carreirasgalegas,III CARREIRA POPULAR FESTA DAS DORES 2024,2024-09-14,Sábado,0.05,road running,Infantil,0,0,Ponte Caldelas,Pontevedra,Pontevedra,V2mJGg9M,CHUPETES
carreirasgalegas,III CARREIRA POPULAR FESTA DAS DORES 2024,2024-09-14,Sábado,0.1,road running,Infantil,0,0,Ponte Caldelas,Pontevedra,Pontevedra,V2mJGg9M,PITUFOS
carreirasgalegas,III CARREIRA POPULAR FESTA DAS DORES 2024,2024-09-14,Sábado,0.15,road running,Infantil,0,0,Ponte Caldelas,Pontevedra,Pontevedra,V2mJGg9M,SUB 8
carreirasgalegas,III CARREIRA POPULAR FESTA DAS DORES 2024,2024-09-14,Sábado,0.6,road running,Infantil,7,8,Ponte Caldelas,Pontevedra,Pontevedra,V2mJGg9M,SUB 10; SUB 12
carreirasgalegas,III CARREIRA POPULAR FESTA DAS DORES 2024,2024-09-14,Sábado,1.2,road running,Infantil,17,34,Ponte Caldelas,Pontevedra,Pontevedra,V2mJGg9M,SUB 14 E SUB 12; SUB 16 E SUB 18
carreirasgalegas,III CARREIRA POPULAR FESTA DAS DORES 2024,2024-09-14,Sábado,4.0,road running,Absoluta/General,35,75,Ponte Caldelas,Pontevedra,Pontevedra,V2mJGg9M,ABS 4K
carreirasgalegas,III CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2024-07-27,Sábado,0.25,road running,Infantil,18,0,A Pobra do Caramiñal,,,8w95BYjV,SUB 6
carreirasgalegas,III CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2024-07-27,Sábado,0.4,road running,Infantil,27,0,A Pobra do Caramiñal,,,8w95BYjV,SUB 8
carreirasgalegas,III CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2024-07-27,Sábado,0.6,road running,Infantil,16,0,A Pobra do Caramiñal,,,8w95BYjV,SUB 10
carreirasgalegas,III CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2024-07-27,Sábado,1.0,road running,Infantil,44,0,A Pobra do Caramiñal,,,8w95BYjV,"SUB 12, 14 E 16"
carreirasgalegas,III CARREIRA SOLIDARIA MÓVETE POLA DIABETES,2024-07-27,Sábado,3.0,road running,Absoluta/General,92,0,A Pobra do Caramiñal,,,8w95BYjV,ABSOLUTA; ZAPATILLA INCLUSIVA
carreirasgalegas,III CARREIRA SOLIDARIA PARA AS FAMILIAS DESFAVORECIDAS DE CAMBRE - FUNDACIÓN ADRA. I LEGUA RUTA DOS TEMPLARIOS,2019-10-13,Domingo,0.1,road running,Infantil,0,0,Cambre - Culleredo,,,kLl7LAmO,PEQUERRECHOS
carreirasgalegas,III CARREIRA SOLIDARIA PARA AS FAMILIAS DESFAVORECIDAS DE CAMBRE - FUNDACIÓN ADRA. I LEGUA RUTA DOS TEMPLARIOS,2019-10-13,Domingo,0.82,road running,Infantil,0,0,Cambre - Culleredo,,,kLl7LAmO,SUB 10 E SUB 12
carreirasgalegas,III CARREIRA SOLIDARIA PARA AS FAMILIAS DESFAVORECIDAS DE CAMBRE - FUNDACIÓN ADRA. I LEGUA RUTA DOS TEMPLARIOS,2019-10-13,Domingo,1.64,road running,Infantil,0,0,Cambre - Culleredo,,,kLl7LAmO,SUB 14 E SUB 16
carreirasgalegas,III CARREIRA SOLIDARIA PARA AS FAMILIAS DESFAVORECIDAS DE CAMBRE - FUNDACIÓN ADRA. I LEGUA RUTA DOS TEMPLARIOS,2019-10-13,Domingo,5.6,road running,Absoluta/General,0,0,Cambre - Culleredo,,,kLl7LAmO,ADULTOS
carreirasgalegas,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,2024-05-18,Sábado,0.05,road running,Infantil,0,0,Ferrol,Ferrol,A Coruña,XPj0aBln,PEQUES
carreirasgalegas,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,2024-05-18,Sábado,0.25,road running,Infantil,5,9,Ferrol,Ferrol,A Coruña,XPj0aBln,SUB 8
carreirasgalegas,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,2024-05-18,Sábado,0.8,road running,Infantil,7,5,Ferrol,Ferrol,A Coruña,XPj0aBln,SUB 10
carreirasgalegas,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,2024-05-18,Sábado,1.0,road running,Infantil,10,5,Ferrol,Ferrol,A Coruña,XPj0aBln,SUB 14 E SUB 12
carreirasgalegas,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,2024-05-18,Sábado,2.0,road running,Infantil,1,4,Ferrol,Ferrol,A Coruña,XPj0aBln,SUB 18 E SUB 16
carreirasgalegas,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,2024-05-18,Sábado,5.0,road running,Absoluta/General,42,103,Ferrol,Ferrol,A Coruña,XPj0aBln,ABSOLUTA 5K
carreirasgalegas,III CARREIRA SOLIDARIA POLA SEGURIDADE VIARIA,2024-05-18,Sábado,5.0,road running,Otros,0,0,Ferrol,Ferrol,A Coruña,XPj0aBln,DISCAPACIDADE
carreirasgalegas,III CARREIRA/ANDAINA LUCES DE ADICAM,2025-06-06,Viernes,5.3,marcha,Absoluta/General,0,0,Cangas,Terra de Lemos,Pontevedra,ypldevmR,ANDAINA
carreirasgalegas,III CARREIRA/ANDAINA LUCES DE ADICAM,2025-06-06,Viernes,5.3,marcha,Infantil,0,0,Cangas,Terra de Lemos,Pontevedra,ypldevmR,ANDAINA - 10 ANOS MENORES
carreirasgalegas,III CARREIRA/ANDAINA LUCES DE ADICAM,2025-06-06,Viernes,5.3,road running,Absoluta/General,0,0,Cangas,Terra de Lemos,Pontevedra,ypldevmR,CARREIRA (NON COMPETITIVA); CARREIRA - 10 ANOS (NON COMPETITIVA)
carreirasgalegas,"III CARRERA POPULAR ""PLAYA DE MIÑO""",2019-06-09,Domingo,0.099,road running,Infantil,0,0,Miño,Betanzos,A Coruña,vVjR2Wj7,BIBERÓN
carreirasgalegas,"III CARRERA POPULAR ""PLAYA DE MIÑO""",2019-06-09,Domingo,0.1,road running,Infantil,0,0,Miño,Betanzos,A Coruña,vVjR2Wj7,PREBENXAMÍN
carreirasgalegas,"III CARRERA POPULAR ""PLAYA DE MIÑO""",2019-06-09,Domingo,0.7,road running,Infantil,0,0,Miño,Betanzos,A Coruña,vVjR2Wj7,SUB 10
carreirasgalegas,"III CARRERA POPULAR ""PLAYA DE MIÑO""",2019-06-09,Domingo,1.0,road running,Infantil,0,0,Miño,Betanzos,A Coruña,vVjR2Wj7,SUB 12
carreirasgalegas,"III CARRERA POPULAR ""PLAYA DE MIÑO""",2019-06-09,Domingo,2.0,road running,Infantil,0,0,Miño,Betanzos,A Coruña,vVjR2Wj7,SUB 14
carreirasgalegas,"III CARRERA POPULAR ""PLAYA DE MIÑO""",2019-06-09,Domingo,3.0,road running,Infantil,0,0,Miño,Betanzos,A Coruña,vVjR2Wj7,SUB 18 E SUB 16
carreirasgalegas,"III CARRERA POPULAR ""PLAYA DE MIÑO""",2019-06-09,Domingo,10.0,road running,Absoluta/General,0,0,Miño,Betanzos,A Coruña,vVjR2Wj7,10 KM
carreirasgalegas,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,2019-05-12,Domingo,2.995,marcha,Infantil,0,0,Bueu,Morrazo,Pontevedra,wKmn7a9Y,ANDAINA PEQUERRECHOS
carreirasgalegas,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,2019-05-12,Domingo,2.996,marcha,Infantil,0,0,Bueu,Morrazo,Pontevedra,wKmn7a9Y,ANDAINA MENORES
carreirasgalegas,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,2019-05-12,Domingo,2.997,marcha,Absoluta/General,0,0,Bueu,Morrazo,Pontevedra,wKmn7a9Y,ANDAINA
carreirasgalegas,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,2019-05-12,Domingo,2.998,road running,Infantil,0,0,Bueu,Morrazo,Pontevedra,wKmn7a9Y,CARREIRA PEQUERRECHOS
carreirasgalegas,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,2019-05-12,Domingo,2.999,road running,Infantil,0,0,Bueu,Morrazo,Pontevedra,wKmn7a9Y,CARREIRA MENORES
carreirasgalegas,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,2019-05-12,Domingo,3.0,road running,Absoluta/General,0,0,Bueu,Morrazo,Pontevedra,wKmn7a9Y,CARREIRA 
carreirasgalegas,III CROS POPULAR VILA DE AS PONTES,2020-01-12,Domingo,5.0,road running,Absoluta/General,0,0,As Pontes de García Rodríguez,O Eume,Galicia,qbl3Q39P,ADULTOS NON FEDERADOS
carreirasgalegas,III CROS POPULAR VILA DE AS PONTES,2020-01-12,Domingo,5.001,road running,Absoluta/General,0,0,As Pontes de García Rodríguez,O Eume,Galicia,qbl3Q39P,ADULTAS NON FEDERADAS; ADULTOS OLYMPO
carreirasgalegas,III DESAFÍO MILLAGROSA,2019-08-31,Sábado,1.08,road running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0YjM30m4,QUENDA 11
carreirasgalegas,III DESAFÍO MILLAGROSA,2019-08-31,Sábado,1.082,road running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0YjM30m4,QUENDA 10
carreirasgalegas,III DESAFÍO MILLAGROSA,2019-08-31,Sábado,1.083,road running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0YjM30m4,QUENDA 9
carreirasgalegas,III DESAFÍO MILLAGROSA,2019-08-31,Sábado,1.084,road running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0YjM30m4,QUENDA 8
carreirasgalegas,III DESAFÍO MILLAGROSA,2019-08-31,Sábado,1.085,road running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0YjM30m4,QUENDA 7
carreirasgalegas,III DESAFÍO MILLAGROSA,2019-08-31,Sábado,1.086,road running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0YjM30m4,QUENDA 6
carreirasgalegas,III DESAFÍO MILLAGROSA,2019-08-31,Sábado,1.088,road running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0YjM30m4,QUENDA 4; QUENDA 5
carreirasgalegas,III DESAFÍO MILLAGROSA,2019-08-31,Sábado,1.089,road running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0YjM30m4,QUENDA 3
